time,refact,number
2006,Remove Method Modifier,2
2006,Change Variable Type,34
2006,Add Thrown Exception Type,15
2006,Extract Method,11
2006,Parameterize Attribute,5
2006,Replace Attribute,1
2006,Pull Up Method,9
2006,Push Down Method,1
2006,Add Parameter,9
2006,Rename Variable,15
2006,Change Return Type,11
2006,Remove Thrown Exception Type,5
2006,Rename Attribute,8
2006,Extract Superclass,2
2006,Change Class Access Modifier,2
2006,Change Attribute Type,6
2006,Rename Parameter,12
2007,Move And Rename Method,1
2007,Change Parameter Type,2
2007,Pull Up Attribute,1
2007,Remove Parameter,1
2007,Encapsulate Attribute,2
2007,Extract Variable,4
2007,Extract Method,3
2007,Rename Method,1
2007,Parameterize Attribute,1
2007,Pull Up Method,15
2007,Add Parameter,10
2007,Change Method Access Modifier,2
2007,Rename Variable,2
2007,Inline Method,1
2007,Change Return Type,2
2007,Replace Variable With Attribute,1
2007,Extract Superclass,1
2007,Rename Parameter,3
2008,Change Parameter Type,7
2008,Remove Class Modifier,1
2008,Move Class,1
2008,Replace Attribute With Variable,1
2008,Remove Parameter,2
2008,Extract Variable,4
2008,Inline Variable,1
2008,Change Attribute Access Modifier,1
2008,Change Method Access Modifier,3
2008,Remove Attribute Modifier,1
2008,Move And Inline Method,1
2008,Add Method Modifier,1
2008,Add Parameter Modifier,7
2008,Encapsulate Attribute,6
2008,Remove Method Modifier,1
2008,Change Variable Type,10
2008,Extract Method,12
2008,Add Thrown Exception Type,1
2008,Add Variable Modifier,3
2008,Add Parameter,3
2008,Rename Variable,14
2008,Change Return Type,4
2008,Add Attribute Modifier,7
2008,Rename Attribute,2
2008,Change Class Access Modifier,2
2008,Rename Parameter,3
2009,Merge Attribute,1
2009,Localize Parameter,1
2009,Remove Parameter Modifier,2
2009,Change Parameter Type,53
2009,Remove Class Modifier,1
2009,Extract Attribute,5
2009,Move Attribute,1
2009,Remove Variable Modifier,4
2009,Replace Attribute With Variable,2
2009,Move Class,1
2009,Remove Parameter,19
2009,Merge Variable,1
2009,Extract Variable,22
2009,Inline Variable,24
2009,Rename Method,6
2009,Change Attribute Access Modifier,179
2009,Change Method Access Modifier,18
2009,Replace Variable With Attribute,1
2009,Parameterize Variable,6
2009,Remove Attribute Modifier,127
2009,Extract And Move Method,9
2009,Move Method,9
2009,Add Method Modifier,9
2009,Add Parameter Modifier,3
2009,Remove Method Modifier,2
2009,Encapsulate Attribute,1
2009,Change Variable Type,173
2009,Extract Method,24
2009,Parameterize Attribute,4
2009,Add Variable Modifier,1
2009,Add Parameter,20
2009,Rename Variable,94
2009,Inline Method,1
2009,Change Return Type,52
2009,Add Attribute Modifier,36
2009,Rename Attribute,83
2009,Change Class Access Modifier,1
2009,Change Attribute Type,16
2009,Rename Parameter,20
2010,Add Method Annotation,205
2010,Localize Parameter,4
2010,Move And Rename Method,7
2010,Change Parameter Type,69
2010,Move Source Folder,3
2010,Move Attribute,40
2010,Rename Class,2
2010,Remove Variable Modifier,2
2010,Replace Attribute With Variable,3
2010,Move And Rename Class,35
2010,Move Class,5
2010,Remove Parameter,38
2010,Extract Variable,8
2010,Inline Variable,16
2010,Rename Method,9
2010,Reorder Parameter,1
2010,Split Package,3
2010,Change Attribute Access Modifier,1
2010,Change Method Access Modifier,17
2010,Parameterize Variable,2
2010,Replace Variable With Attribute,4
2010,Remove Attribute Modifier,1
2010,Extract And Move Method,1
2010,Add Class Modifier,1
2010,Move And Inline Method,2
2010,Move Method,86
2010,Add Method Modifier,5
2010,Extract Class,2
2010,Encapsulate Attribute,5
2010,Remove Method Modifier,6
2010,Change Variable Type,321
2010,Extract Method,10
2010,Parameterize Attribute,2
2010,Pull Up Method,4
2010,Add Parameter,34
2010,Rename Variable,30
2010,Inline Method,6
2010,Change Return Type,71
2010,Merge Class,4
2010,Rename Attribute,1
2010,Extract Superclass,1
2010,Change Attribute Type,47
2010,Rename Parameter,11
2011,Add Method Annotation,66
2011,Localize Parameter,11
2011,Move And Rename Method,12
2011,Extract Subclass,1
2011,Pull Up Attribute,10
2011,Move Attribute,16
2011,Move Class,2
2011,Replace Attribute With Variable,2
2011,Move And Rename Class,1
2011,Extract Variable,23
2011,Inline Variable,16
2011,Rename Method,39
2011,Reorder Parameter,1
2011,Change Method Access Modifier,35
2011,Replace Variable With Attribute,4
2011,Extract And Move Method,6
2011,Push Down Attribute,2
2011,Remove Method Annotation,30
2011,Merge Parameter,25
2011,Encapsulate Attribute,18
2011,Remove Method Modifier,7
2011,Change Variable Type,231
2011,Add Thrown Exception Type,50
2011,Push Down Method,20
2011,Add Parameter,90
2011,Inline Method,8
2011,Rename Variable,80
2011,Add Attribute Modifier,2
2011,Add Attribute Annotation,3
2011,Rename Attribute,4
2011,Extract Superclass,1
2011,Change Parameter Type,29
2011,Remove Class Modifier,1
2011,Rename Class,4
2011,Extract Attribute,4
2011,Remove Variable Modifier,1
2011,Remove Parameter,60
2011,Merge Variable,2
2011,Change Thrown Exception Type,8
2011,Change Attribute Access Modifier,23
2011,Parameterize Variable,12
2011,Remove Attribute Modifier,1
2011,Split Class,1
2011,Move And Inline Method,9
2011,Move Method,19
2011,Add Method Modifier,5
2011,Extract Class,1
2011,Split Parameter,1
2011,Extract Method,41
2011,Pull Up Method,12
2011,Inline Attribute,1
2011,Change Return Type,43
2011,Remove Thrown Exception Type,1
2011,Change Attribute Type,92
2011,Rename Parameter,41
2012,Merge Attribute,1
2012,Add Method Annotation,271
2012,Localize Parameter,1
2012,Extract Subclass,1
2012,Move Source Folder,4
2012,Move Attribute,28
2012,Move Class,939
2012,Move And Rename Class,1
2012,Extract Variable,16
2012,Inline Variable,14
2012,Rename Method,6
2012,Change Method Access Modifier,7
2012,Replace Variable With Attribute,3
2012,Push Down Attribute,5
2012,Merge Parameter,2
2012,Remove Method Annotation,18
2012,Change Variable Type,308
2012,Add Thrown Exception Type,16
2012,Push Down Method,3
2012,Add Variable Modifier,10
2012,Add Parameter,66
2012,Rename Variable,232
2012,Inline Method,1
2012,Add Attribute Modifier,45
2012,Merge Package,1
2012,Rename Attribute,20
2012,Change Type Declaration Kind,3
2012,Change Class Access Modifier,1
2012,Modify Method Annotation,2
2012,Move Package,8
2012,Change Parameter Type,69
2012,Remove Variable Modifier,1
2012,Rename Class,1
2012,Remove Parameter,28
2012,Change Thrown Exception Type,73
2012,Change Attribute Access Modifier,53
2012,Parameterize Variable,3
2012,Remove Attribute Modifier,5
2012,Add Class Modifier,20
2012,Move And Inline Method,3
2012,Move Method,44
2012,Add Method Modifier,1
2012,Extract Class,4
2012,Split Parameter,1
2012,Extract Method,18
2012,Change Return Type,20
2012,Remove Thrown Exception Type,9
2012,Change Attribute Type,25
2012,Rename Parameter,53
2013,Add Method Annotation,19
2013,Localize Parameter,3
2013,Move And Rename Method,6
2013,Extract Subclass,2
2013,Move Attribute,34
2013,Move Class,577
2013,Move And Rename Class,1
2013,Extract Variable,58
2013,Inline Variable,8
2013,Split Attribute,1
2013,Rename Method,13
2013,Change Method Access Modifier,22
2013,Extract And Move Method,5
2013,Modify Variable Annotation,2
2013,Rename Package,1
2013,Add Parameter Modifier,1
2013,Push Down Attribute,5
2013,Remove Method Annotation,21
2013,Encapsulate Attribute,7
2013,Remove Method Modifier,1
2013,Change Variable Type,682
2013,Add Thrown Exception Type,15
2013,Push Down Method,10
2013,Add Variable Modifier,3
2013,Add Parameter,77
2013,Rename Variable,86
2013,Inline Method,4
2013,Add Attribute Modifier,5
2013,Merge Package,1
2013,Add Attribute Annotation,2
2013,Rename Attribute,9
2013,Change Type Declaration Kind,2
2013,Modify Method Annotation,31
2013,Add Parameter Annotation,1
2013,Change Parameter Type,134
2013,Remove Class Modifier,1
2013,Remove Variable Modifier,25
2013,Rename Class,19
2013,Remove Parameter,41
2013,Change Thrown Exception Type,11
2013,Merge Variable,3
2013,Add Class Annotation,2
2013,Change Attribute Access Modifier,21
2013,Parameterize Variable,2
2013,Remove Attribute Modifier,9
2013,Add Variable Annotation,8
2013,Split Class,1
2013,Move And Inline Method,22
2013,Move Method,44
2013,Add Method Modifier,7
2013,Extract Class,6
2013,Split Parameter,1
2013,Extract Method,19
2013,Change Return Type,78
2013,Remove Thrown Exception Type,11
2013,Merge Class,1
2013,Extract Interface,7
2013,Change Attribute Type,167
2013,Remove Variable Annotation,2
2013,Rename Parameter,68
2014,Add Method Annotation,2
2014,Merge Attribute,1
2014,Localize Parameter,2
2014,Change Parameter Type,5
2014,Remove Class Modifier,1
2014,Move Source Folder,2
2014,Remove Variable Modifier,3
2014,Move Attribute,1
2014,Move Class,1
2014,Change Thrown Exception Type,11
2014,Extract Variable,18
2014,Inline Variable,3
2014,Rename Method,6
2014,Add Class Annotation,6
2014,Change Method Access Modifier,1
2014,Modify Class Annotation,2
2014,Extract And Move Method,2
2014,Move Method,1
2014,Merge Parameter,1
2014,Encapsulate Attribute,2
2014,Change Variable Type,37
2014,Extract Method,11
2014,Pull Up Method,2
2014,Add Parameter,25
2014,Rename Variable,18
2014,Change Return Type,3
2014,Add Attribute Modifier,50
2014,Remove Thrown Exception Type,6
2014,Rename Attribute,42
2014,Extract Superclass,1
2014,Remove Class Annotation,1
2014,Change Attribute Type,2
2014,Rename Parameter,5
2015,Add Method Annotation,589
2015,Modify Method Annotation,31
2015,Localize Parameter,5
2015,Move And Rename Method,5
2015,Remove Parameter Modifier,2
2015,Change Parameter Type,44
2015,Pull Up Attribute,137
2015,Extract Attribute,3
2015,Remove Variable Modifier,2
2015,Move Attribute,25
2015,Move Class,23
2015,Remove Parameter,23
2015,Extract Variable,80
2015,Inline Variable,10
2015,Rename Method,7
2015,Reorder Parameter,6
2015,Change Attribute Access Modifier,87
2015,Change Method Access Modifier,12
2015,Parameterize Variable,26
2015,Replace Variable With Attribute,2
2015,Modify Class Annotation,1
2015,Add Class Modifier,8
2015,Extract And Move Method,18
2015,Move And Inline Method,3
2015,Move Method,70
2015,Add Method Modifier,10
2015,Extract Class,5
2015,Push Down Attribute,2
2015,Remove Method Annotation,544
2015,Merge Parameter,9
2015,Encapsulate Attribute,4
2015,Change Variable Type,444
2015,Extract Method,47
2015,Add Thrown Exception Type,17
2015,Push Down Method,2
2015,Inline Attribute,2
2015,Add Parameter,24
2015,Rename Variable,37
2015,Inline Method,22
2015,Change Return Type,82
2015,Add Attribute Modifier,6
2015,Rename Attribute,20
2015,Extract Superclass,1
2015,Change Attribute Type,11
2015,Rename Parameter,17
2016,Add Method Annotation,12
2016,Localize Parameter,4
2016,Extract Attribute,1
2016,Remove Variable Modifier,8
2016,Replace Attribute With Variable,4
2016,Remove Parameter,67
2016,Merge Variable,1
2016,Extract Variable,27
2016,Inline Variable,2
2016,Rename Method,6
2016,Add Class Annotation,1
2016,Change Method Access Modifier,13
2016,Parameterize Variable,6
2016,Add Class Modifier,10
2016,Extract And Move Method,12
2016,Add Variable Annotation,1
2016,Move Method,7
2016,Add Method Modifier,5
2016,Add Parameter Modifier,4
2016,Extract Class,1
2016,Merge Parameter,1
2016,Encapsulate Attribute,2
2016,Remove Method Modifier,2
2016,Change Variable Type,11
2016,Add Thrown Exception Type,1
2016,Extract Method,33
2016,Add Variable Modifier,1
2016,Add Parameter,32
2016,Inline Method,4
2016,Rename Variable,10
2016,Change Return Type,1
2016,Remove Thrown Exception Type,1
2016,Rename Attribute,126
2016,Remove Variable Annotation,1
2016,Rename Parameter,3
2017,Add Method Annotation,1
2017,Change Parameter Type,19
2017,Pull Up Attribute,1
2017,Move Attribute,2
2017,Remove Parameter,25
2017,Change Thrown Exception Type,1
2017,Extract Variable,1
2017,Inline Variable,5
2017,Rename Method,3
2017,Change Attribute Access Modifier,2
2017,Replace Variable With Attribute,2
2017,Extract And Move Method,6
2017,Move Method,2
2017,Encapsulate Attribute,1
2017,Change Variable Type,73
2017,Extract Method,11
2017,Inline Attribute,1
2017,Add Parameter,2
2017,Rename Variable,9
2017,Change Return Type,19
2017,Add Attribute Annotation,1
2017,Rename Attribute,7
2017,Remove Class Annotation,5
2017,Change Attribute Type,14
2017,Rename Parameter,4
2018,Add Method Annotation,1
2018,Modify Method Annotation,10
2018,Change Parameter Type,2
2018,Remove Parameter,2
2018,Encapsulate Attribute,2
2018,Change Variable Type,6
2018,Extract Variable,2
2018,Inline Variable,1
2018,Add Parameter,8
2018,Change Attribute Access Modifier,1
2018,Rename Variable,3
2018,Parameterize Variable,1
2018,Rename Attribute,2
2018,Change Attribute Type,1
2018,Modify Class Annotation,1
2018,Rename Parameter,2
2018,Extract And Move Method,2
2019,Add Method Annotation,167
2019,Modify Method Annotation,2
2019,Move And Rename Method,1
2019,Change Parameter Type,1
2019,Move Attribute,2
2019,Remove Variable Modifier,1
2019,Remove Parameter,17
2019,Extract Variable,3
2019,Inline Variable,1
2019,Add Class Annotation,1
2019,Rename Method,4
2019,Change Method Access Modifier,5
2019,Parameterize Variable,1
2019,Extract And Move Method,1
2019,Move And Inline Method,4
2019,Move Method,3
2019,Add Method Modifier,1
2019,Push Down Attribute,1
2019,Remove Method Annotation,134
2019,Encapsulate Attribute,4
2019,Add Thrown Exception Type,1
2019,Extract Method,3
2019,Push Down Method,2
2019,Add Parameter,58
2019,Rename Variable,4
2019,Inline Method,2
2019,Add Attribute Modifier,1
2019,Change Return Type,5
2019,Remove Thrown Exception Type,1
2019,Rename Attribute,2
2019,Remove Class Annotation,3
2020,Add Method Annotation,14
2020,Move And Rename Method,1
2020,Change Parameter Type,1
2020,Move Attribute,2
2020,Change Thrown Exception Type,2
2020,Extract Variable,6
2020,Inline Variable,5
2020,Rename Method,61
2020,Change Attribute Access Modifier,2
2020,Change Method Access Modifier,1
2020,Move Method,3
2020,Add Method Modifier,9
2020,Extract Class,1
2020,Remove Method Annotation,2
2020,Encapsulate Attribute,1
2020,Remove Method Modifier,1
2020,Change Variable Type,6
2020,Extract Method,3
2020,Add Thrown Exception Type,4
2020,Add Parameter,4
2020,Rename Variable,4
2020,Add Attribute Modifier,2
2020,Change Return Type,1
2020,Add Attribute Annotation,5
2020,Change Attribute Type,1
2020,Remove Variable Annotation,1
2020,Rename Parameter,1
2021,Move And Inline Method,4
2021,Change Parameter Type,8
2021,Move Method,2
2021,Extract Attribute,3
2021,Remove Variable Modifier,4
2021,Move Class,1
2021,Remove Parameter,1
2021,Change Variable Type,54
2021,Extract Method,3
2021,Rename Variable,8
2021,Change Return Type,8
2021,Parameterize Variable,1
2021,Replace Variable With Attribute,1
2021,Change Attribute Type,10
2021,Rename Parameter,2
2022,Change Method Access Modifier,1
2022,Change Return Type,1
2022,Rename Class,3
2022,Remove Parameter,19
2022,Remove Thrown Exception Type,1
2022,Change Variable Type,5
2023,Change Method Access Modifier,2
2023,Add Class Modifier,2
2024,Add Method Annotation,4
2024,Move And Rename Method,1
2024,Remove Variable Modifier,1
2024,Remove Method Annotation,2
2024,Encapsulate Attribute,12
2024,Extract Variable,1
2024,Change Variable Type,2
2024,Extract Method,1
2024,Rename Method,1
2024,Add Parameter,7
2024,Rename Variable,3
2024,Add Attribute Modifier,1
2024,Parameterize Variable,1
