time,refact,number
2013,Inline Method,10
2013,Add Attribute Modifier,2
2013,Rename Attribute,26
2013,Extract Superclass,6
2013,Change Type Declaration Kind,3
2013,Change Class Access Modifier,8
2013,Modify Method Annotation,20
2013,Move Package,2
2013,Change Parameter Type,21
2013,Remove Class Modifier,2
2013,Rename Class,12
2013,Extract Attribute,9
2013,Remove Parameter,14
2013,Change Thrown Exception Type,15
2013,Add Class Annotation,7
2013,Change Attribute Access Modifier,26
2013,Parameterize Variable,7
2013,Modify Class Annotation,2
2013,Add Class Modifier,5
2013,Move And Inline Method,1
2013,Move Method,17
2013,Add Method Modifier,1
2013,Extract Class,5
2013,Extract Method,23
2013,Pull Up Method,25
2013,Change Return Type,41
2013,Merge Class,1
2013,Change Attribute Type,36
2013,Remove Class Annotation,1
2013,Rename Parameter,48
2014,Add Method Annotation,13
2014,Modify Method Annotation,9
2014,Move And Rename Method,1
2014,Change Parameter Type,13
2014,Move Source Folder,4
2014,Remove Variable Modifier,5
2014,Extract Attribute,2
2014,Rename Class,6
2014,Move Attribute,5
2014,Move Class,2
2014,Move And Rename Class,2
2014,Change Thrown Exception Type,5
2014,Remove Parameter,5
2014,Extract Variable,23
2014,Inline Variable,2
2014,Modify Parameter Annotation,1
2014,Rename Method,14
2014,Add Class Annotation,2
2014,Split Package,1
2014,Change Attribute Access Modifier,18
2014,Change Method Access Modifier,9
2014,Parameterize Variable,4
2014,Modify Class Annotation,1
2014,Extract And Move Method,1
2014,Move Method,5
2014,Add Method Modifier,5
2014,Add Parameter Modifier,1
2014,Extract Class,1
2014,Remove Method Annotation,2
2014,Remove Method Modifier,4
2014,Encapsulate Attribute,3
2014,Change Variable Type,30
2014,Add Thrown Exception Type,18
2014,Extract Method,23
2014,Add Parameter,11
2014,Rename Variable,31
2014,Change Return Type,5
2014,Remove Thrown Exception Type,1
2014,Add Attribute Annotation,6
2014,Rename Attribute,4
2014,Extract Interface,1
2014,Change Attribute Type,12
2014,Rename Parameter,9
2015,Add Method Annotation,19
2015,Localize Parameter,5
2015,Move And Rename Method,13
2015,Remove Parameter Modifier,2
2015,Move Source Folder,2
2015,Pull Up Attribute,4
2015,Move Attribute,29
2015,Move Class,13
2015,Move And Rename Class,1
2015,Extract Variable,7
2015,Inline Variable,2
2015,Split Attribute,1
2015,Rename Method,9
2015,Change Method Access Modifier,19
2015,Replace Variable With Attribute,3
2015,Extract And Move Method,6
2015,Add Parameter Modifier,38
2015,Remove Method Annotation,12
2015,Encapsulate Attribute,3
2015,Change Variable Type,24
2015,Add Thrown Exception Type,45
2015,Add Variable Modifier,17
2015,Add Parameter,56
2015,Rename Variable,11
2015,Add Attribute Annotation,2
2015,Extract Superclass,4
2015,Rename Attribute,1
2015,Modify Method Annotation,138
2015,Add Parameter Annotation,4
2015,Move Package,1
2015,Change Parameter Type,3
2015,Rename Class,5
2015,Extract Attribute,1
2015,Change Thrown Exception Type,8
2015,Remove Parameter,10
2015,Merge Variable,1
2015,Add Class Annotation,8
2015,Change Attribute Access Modifier,6
2015,Parameterize Variable,11
2015,Move Method,39
2015,Add Method Modifier,40
2015,Extract Class,6
2015,Extract Method,17
2015,Pull Up Method,10
2015,Change Return Type,4
2015,Remove Thrown Exception Type,14
2015,Extract Interface,2
2015,Remove Class Annotation,2
2015,Change Attribute Type,5
2015,Rename Parameter,5
2016,Add Method Annotation,3
2016,Modify Method Annotation,83
2016,Move Package,1
2016,Change Parameter Type,4
2016,Move Source Folder,3
2016,Rename Class,4
2016,Extract Attribute,2
2016,Remove Variable Modifier,1
2016,Move Class,1
2016,Replace Attribute With Variable,1
2016,Change Thrown Exception Type,2
2016,Remove Parameter,2
2016,Extract Variable,14
2016,Inline Variable,5
2016,Add Class Annotation,2
2016,Rename Method,6
2016,Change Attribute Access Modifier,2
2016,Change Method Access Modifier,8
2016,Parameterize Variable,2
2016,Remove Attribute Modifier,1
2016,Modify Class Annotation,5
2016,Move Method,7
2016,Add Method Modifier,2
2016,Add Parameter Modifier,3
2016,Remove Method Annotation,3
2016,Encapsulate Attribute,2
2016,Remove Method Modifier,4
2016,Change Variable Type,21
2016,Add Thrown Exception Type,16
2016,Extract Method,22
2016,Add Variable Modifier,4
2016,Add Parameter,15
2016,Rename Variable,24
2016,Add Attribute Modifier,2
2016,Change Return Type,6
2016,Rename Attribute,2
2016,Extract Superclass,2
2016,Change Class Access Modifier,33
2016,Change Attribute Type,12
2016,Remove Class Annotation,1
2016,Rename Parameter,5
2017,Add Method Annotation,12
2017,Move And Rename Method,9
2017,Move Source Folder,3
2017,Pull Up Attribute,7
2017,Move Attribute,24
2017,Move Class,1031
2017,Replace Attribute With Variable,1
2017,Extract Variable,18
2017,Inline Variable,3
2017,Modify Parameter Annotation,4
2017,Rename Method,9
2017,Change Method Access Modifier,45
2017,Extract And Move Method,20
2017,Rename Package,10
2017,Add Parameter Modifier,1
2017,Remove Method Annotation,7
2017,Merge Parameter,1
2017,Encapsulate Attribute,12
2017,Change Variable Type,89
2017,Add Thrown Exception Type,5
2017,Add Variable Modifier,3
2017,Add Parameter,22
2017,Rename Variable,27
2017,Inline Method,19
2017,Add Attribute Modifier,97
2017,Add Attribute Annotation,2
2017,Rename Attribute,7
2017,Extract Superclass,2
2017,Change Class Access Modifier,9
2017,Modify Method Annotation,14
2017,Change Parameter Type,35
2017,Remove Variable Modifier,3
2017,Extract Attribute,10
2017,Rename Class,1
2017,Remove Parameter,23
2017,Change Thrown Exception Type,1
2017,Add Class Annotation,3
2017,Change Attribute Access Modifier,26
2017,Parameterize Variable,2
2017,Remove Attribute Modifier,11
2017,Modify Class Annotation,34
2017,Add Class Modifier,28
2017,Add Variable Annotation,1
2017,Move And Inline Method,1
2017,Move Method,38
2017,Add Method Modifier,9
2017,Extract Class,1
2017,Extract Method,25
2017,Pull Up Method,15
2017,Change Return Type,40
2017,Change Attribute Type,25
2017,Remove Class Annotation,6
2017,Rename Parameter,8
2018,Add Method Annotation,266
2018,Merge Attribute,4
2018,Remove Parameter Modifier,127
2018,Pull Up Attribute,28
2018,Move Attribute,1
2018,Move And Rename Class,1
2018,Move Class,3
2018,Extract Variable,24
2018,Inline Variable,11
2018,Rename Method,111
2018,Modify Parameter Annotation,1
2018,Change Method Access Modifier,87
2018,Extract And Move Method,5
2018,Rename Package,1
2018,Add Parameter Modifier,7
2018,Remove Method Annotation,3
2018,Remove Method Modifier,44
2018,Encapsulate Attribute,1
2018,Move And Rename Attribute,2
2018,Change Variable Type,192
2018,Add Thrown Exception Type,8
2018,Add Variable Modifier,17
2018,Add Parameter,47
2018,Rename Variable,40
2018,Inline Method,1
2018,Add Attribute Modifier,59
2018,Rename Attribute,6
2018,Extract Superclass,5
2018,Change Class Access Modifier,1
2018,Modify Method Annotation,38
2018,Remove Class Modifier,3
2018,Change Parameter Type,81
2018,Rename Class,7
2018,Remove Variable Modifier,18
2018,Extract Attribute,8
2018,Remove Parameter,21
2018,Change Thrown Exception Type,4
2018,Add Class Annotation,27
2018,Change Attribute Access Modifier,43
2018,Parameterize Variable,4
2018,Remove Attribute Modifier,142
2018,Add Variable Annotation,1
2018,Move Method,2
2018,Add Method Modifier,4
2018,Extract Method,45
2018,Pull Up Method,25
2018,Change Return Type,12
2018,Remove Thrown Exception Type,127
2018,Extract Interface,1
2018,Change Attribute Type,49
2018,Remove Variable Annotation,1
2018,Rename Parameter,9
2019,Add Method Annotation,4
2019,Localize Parameter,2
2019,Move And Rename Method,5
2019,Remove Parameter Modifier,11
2019,Move Source Folder,3
2019,Pull Up Attribute,31
2019,Move Attribute,14
2019,Move Class,15
2019,Replace Attribute With Variable,1
2019,Move And Rename Class,2
2019,Extract Variable,20
2019,Inline Variable,16
2019,Rename Method,10
2019,Modify Parameter Annotation,3
2019,Change Method Access Modifier,38
2019,Replace Variable With Attribute,7
2019,Extract And Move Method,20
2019,Add Parameter Modifier,20
2019,Remove Method Annotation,3
2019,Remove Method Modifier,5
2019,Encapsulate Attribute,3
2019,Move And Rename Attribute,4
2019,Change Variable Type,62
2019,Replace Loop With Pipeline,2
2019,Add Thrown Exception Type,8
2019,Parameterize Attribute,3
2019,Add Variable Modifier,39
2019,Add Parameter,49
2019,Rename Variable,44
2019,Inline Method,3
2019,Add Attribute Modifier,38
2019,Add Attribute Annotation,2
2019,Rename Attribute,8
2019,Extract Superclass,7
2019,Change Class Access Modifier,8
2019,Modify Method Annotation,18
2019,Change Parameter Type,25
2019,Remove Class Modifier,8
2019,Remove Variable Modifier,7
2019,Extract Attribute,4
2019,Remove Parameter,22
2019,Change Thrown Exception Type,6
2019,Merge Variable,2
2019,Add Class Annotation,2
2019,Change Attribute Access Modifier,91
2019,Parameterize Variable,5
2019,Remove Attribute Modifier,13
2019,Modify Class Annotation,1
2019,Add Variable Annotation,2
2019,Move Method,23
2019,Add Method Modifier,16
2019,Extract Class,1
2019,Extract Method,56
2019,Pull Up Method,39
2019,Change Return Type,13
2019,Remove Thrown Exception Type,53
2019,Change Attribute Type,14
2019,Remove Class Annotation,1
2019,Rename Parameter,15
2020,Add Method Annotation,6
2020,Localize Parameter,1
2020,Extract Subclass,2
2020,Remove Parameter Modifier,1
2020,Move Source Folder,3
2020,Pull Up Attribute,3
2020,Move Attribute,1
2020,Move And Rename Class,5
2020,Move Class,4
2020,Extract Variable,24
2020,Inline Variable,5
2020,Rename Method,19
2020,Change Method Access Modifier,15
2020,Replace Variable With Attribute,1
2020,Extract And Move Method,2
2020,Add Parameter Modifier,6
2020,Merge Parameter,1
2020,Remove Method Annotation,1
2020,Remove Method Modifier,7
2020,Encapsulate Attribute,13
2020,Change Variable Type,54
2020,Add Thrown Exception Type,44
2020,Push Down Method,4
2020,Add Variable Modifier,19
2020,Add Parameter,41
2020,Rename Variable,15
2020,Inline Method,2
2020,Add Attribute Modifier,15
2020,Merge Package,1
2020,Add Attribute Annotation,3
2020,Rename Attribute,13
2020,Extract Superclass,1
2020,Change Class Access Modifier,8
2020,Modify Method Annotation,17
2020,Change Parameter Type,13
2020,Remove Class Modifier,2
2020,Rename Class,2
2020,Remove Variable Modifier,7
2020,Extract Attribute,53
2020,Change Thrown Exception Type,4
2020,Remove Parameter,11
2020,Add Class Annotation,12
2020,Change Attribute Access Modifier,24
2020,Parameterize Variable,13
2020,Remove Attribute Modifier,3
2020,Modify Class Annotation,2
2020,Move Method,8
2020,Add Method Modifier,2
2020,Extract Method,67
2020,Replace Attribute,1
2020,Pull Up Method,4
2020,Change Return Type,24
2020,Remove Attribute Annotation,1
2020,Remove Thrown Exception Type,11
2020,Change Attribute Type,9
2020,Rename Parameter,81
2021,Add Method Annotation,9
2021,Modify Method Annotation,15
2021,Localize Parameter,1
2021,Remove Parameter Modifier,8
2021,Change Parameter Type,6
2021,Remove Class Modifier,2
2021,Extract Attribute,2
2021,Remove Variable Modifier,6
2021,Move Attribute,10
2021,Replace Attribute With Variable,1
2021,Move Class,3
2021,Change Thrown Exception Type,8
2021,Remove Parameter,7
2021,Extract Variable,29
2021,Inline Variable,3
2021,Rename Method,15
2021,Add Class Annotation,5
2021,Change Attribute Access Modifier,15
2021,Change Method Access Modifier,12
2021,Parameterize Variable,3
2021,Remove Attribute Modifier,2
2021,Extract And Move Method,2
2021,Replace Anonymous With Lambda,1
2021,Move And Inline Method,2
2021,Move Method,7
2021,Add Parameter Modifier,16
2021,Extract Class,1
2021,Remove Method Annotation,7
2021,Merge Parameter,3
2021,Encapsulate Attribute,3
2021,Remove Method Modifier,1
2021,Change Variable Type,35
2021,Split Parameter,1
2021,Extract Method,63
2021,Add Thrown Exception Type,20
2021,Parameterize Attribute,3
2021,Pull Up Method,1
2021,Add Variable Modifier,35
2021,Add Parameter,29
2021,Rename Variable,13
2021,Inline Method,1
2021,Add Attribute Modifier,10
2021,Change Return Type,6
2021,Remove Thrown Exception Type,5
2021,Rename Attribute,8
2021,Change Class Access Modifier,3
2021,Change Attribute Type,5
2021,Rename Parameter,21
2022,Add Method Annotation,5
2022,Localize Parameter,2
2022,Move And Rename Method,10
2022,Remove Parameter Modifier,1
2022,Move Source Folder,3
2022,Move Attribute,3
2022,Move Class,1
2022,Extract Variable,11
2022,Inline Variable,4
2022,Rename Method,17
2022,Change Method Access Modifier,9
2022,Replace Variable With Attribute,4
2022,Extract And Move Method,7
2022,Replace Anonymous With Lambda,1
2022,Remove Method Annotation,2
2022,Encapsulate Attribute,3
2022,Remove Method Modifier,2
2022,Change Variable Type,25
2022,Replace Loop With Pipeline,1
2022,Add Thrown Exception Type,14
2022,Parameterize Attribute,1
2022,Push Down Method,5
2022,Add Variable Modifier,12
2022,Add Parameter,58
2022,Rename Variable,18
2022,Inline Method,2
2022,Add Attribute Modifier,5
2022,Rename Attribute,9
2022,Extract Superclass,1
2022,Change Class Access Modifier,1
2022,Modify Method Annotation,3
2022,Change Parameter Type,8
2022,Extract Attribute,4
2022,Remove Variable Modifier,4
2022,Rename Class,2
2022,Remove Parameter,6
2022,Change Thrown Exception Type,2
2022,Add Class Annotation,1
2022,Change Attribute Access Modifier,13
2022,Parameterize Variable,2
2022,Remove Attribute Modifier,1
2022,Move And Inline Method,1
2022,Move Method,5
2022,Add Method Modifier,5
2022,Extract Method,25
2022,Change Return Type,18
2022,Remove Thrown Exception Type,1
2022,Change Attribute Type,4
2022,Rename Parameter,8
2023,Add Method Annotation,8
2023,Modify Method Annotation,4
2023,Change Parameter Type,3
2023,Move Source Folder,1
2023,Pull Up Attribute,12
2023,Remove Variable Modifier,2
2023,Rename Class,1
2023,Move Attribute,1
2023,Remove Parameter,7
2023,Change Thrown Exception Type,1
2023,Extract Variable,5
2023,Inline Variable,3
2023,Add Class Annotation,1
2023,Rename Method,2
2023,Change Attribute Access Modifier,23
2023,Change Method Access Modifier,7
2023,Parameterize Variable,4
2023,Remove Attribute Modifier,1
2023,Extract And Move Method,1
2023,Add Method Modifier,3
2023,Extract Class,1
2023,Remove Method Annotation,2
2023,Change Variable Type,10
2023,Split Variable,1
2023,Extract Method,19
2023,Add Thrown Exception Type,5
2023,Pull Up Method,2
2023,Add Variable Modifier,4
2023,Add Parameter,67
2023,Inline Method,2
2023,Rename Variable,1
2023,Change Return Type,1
2023,Add Attribute Modifier,1
2023,Extract Superclass,1
2023,Rename Attribute,6
2023,Change Attribute Type,4
2023,Rename Parameter,2
2024,Modify Parameter Annotation,1
2024,Extract Method,2
