time,refact,number
2017,Move Method,47
2017,Add Method Modifier,18
2017,Extract Class,13
2017,Extract Method,341
2017,Pull Up Method,9
2017,Change Return Type,64
2017,Remove Thrown Exception Type,12
2017,Merge Class,2
2017,Extract Interface,1
2017,Change Attribute Type,67
2017,Remove Class Annotation,7
2017,Rename Parameter,94
2018,Add Method Annotation,21
2018,Merge Attribute,1
2018,Localize Parameter,1
2018,Move And Rename Method,17
2018,Extract Subclass,1
2018,Remove Parameter Modifier,7
2018,Pull Up Attribute,6
2018,Move Attribute,28
2018,Move And Rename Class,3
2018,Move Class,2
2018,Replace Attribute With Variable,1
2018,Extract Variable,33
2018,Inline Variable,30
2018,Split Attribute,2
2018,Rename Method,44
2018,Reorder Parameter,2
2018,Change Method Access Modifier,63
2018,Replace Variable With Attribute,7
2018,Extract And Move Method,9
2018,Replace Anonymous With Lambda,441
2018,Add Parameter Modifier,54
2018,Push Down Attribute,2
2018,Remove Method Annotation,16
2018,Encapsulate Attribute,4
2018,Remove Method Modifier,31
2018,Change Variable Type,222
2018,Add Thrown Exception Type,75
2018,Parameterize Attribute,2
2018,Push Down Method,4
2018,Add Variable Modifier,88
2018,Add Parameter,51
2018,Rename Variable,99
2018,Inline Method,9
2018,Add Attribute Modifier,57
2018,Add Attribute Annotation,1
2018,Rename Attribute,249
2018,Extract Superclass,3
2018,Change Type Declaration Kind,1
2018,Change Class Access Modifier,4
2018,Modify Method Annotation,3
2018,Change Parameter Type,62
2018,Remove Class Modifier,5
2018,Extract Attribute,44
2018,Rename Class,10
2018,Remove Variable Modifier,8
2018,Change Thrown Exception Type,12
2018,Remove Parameter,29
2018,Add Class Annotation,17
2018,Replace Pipeline With Loop,2
2018,Change Attribute Access Modifier,24
2018,Parameterize Variable,21
2018,Remove Attribute Modifier,14
2018,Add Class Modifier,4
2018,Add Variable Annotation,1
2018,Move And Inline Method,4
2018,Move Method,42
2018,Add Method Modifier,48
2018,Extract Class,14
2018,Extract Method,160
2018,Pull Up Method,28
2018,Change Return Type,81
2018,Remove Thrown Exception Type,57
2018,Extract Interface,2
2018,Change Attribute Type,50
2018,Remove Class Annotation,2
2018,Rename Parameter,46
2019,Add Method Annotation,8
2019,Move And Rename Method,2
2019,Extract Subclass,1
2019,Pull Up Attribute,10
2019,Move Attribute,25
2019,Move Class,43
2019,Replace Attribute With Variable,1
2019,Move And Rename Class,1
2019,Extract Variable,16
2019,Inline Variable,13
2019,Split Attribute,2
2019,Rename Method,21
2019,Change Method Access Modifier,19
2019,Replace Variable With Attribute,3
2019,Extract And Move Method,2
2019,Replace Anonymous With Lambda,97
2019,Rename Package,6
2019,Add Parameter Modifier,3
2019,Push Down Attribute,3
2019,Remove Method Annotation,31
2019,Remove Method Modifier,65
2019,Encapsulate Attribute,3
2019,Change Variable Type,111
2019,Add Thrown Exception Type,9
2019,Push Down Method,5
2019,Add Variable Modifier,8
2019,Add Parameter,68
2019,Rename Variable,75
2019,Inline Method,3
2019,Add Attribute Modifier,16
2019,Extract Superclass,2
2019,Rename Attribute,90
2019,Change Parameter Type,19
2019,Extract Attribute,47
2019,Rename Class,8
2019,Remove Variable Modifier,2
2019,Remove Parameter,31
2019,Change Thrown Exception Type,17
2019,Add Class Annotation,2
2019,Change Attribute Access Modifier,32
2019,Parameterize Variable,3
2019,Remove Attribute Modifier,15
2019,Modify Class Annotation,1
2019,Add Variable Annotation,4
2019,Add Class Modifier,2
2019,Move And Inline Method,18
2019,Move Method,52
2019,Add Method Modifier,7
2019,Extract Class,1
2019,Extract Method,96
2019,Pull Up Method,18
2019,Change Return Type,31
2019,Remove Attribute Annotation,1
2019,Merge Class,1
2019,Remove Thrown Exception Type,47
2019,Change Attribute Type,7
2019,Rename Parameter,26
2020,Add Method Annotation,64
2020,Move And Rename Method,2
2020,Move Source Folder,1
2020,Pull Up Attribute,22
2020,Move Attribute,23
2020,Move Class,5
2020,Move And Rename Class,4
2020,Replace Attribute With Variable,1
2020,Extract Variable,11
2020,Inline Variable,2
2020,Rename Method,13
2020,Split Package,1
2020,Change Method Access Modifier,12
2020,Replace Variable With Attribute,2
2020,Extract And Move Method,2
2020,Replace Anonymous With Lambda,371
2020,Add Parameter Modifier,4
2020,Remove Method Annotation,5
2020,Change Variable Type,13
2020,Replace Loop With Pipeline,2
2020,Add Thrown Exception Type,6
2020,Parameterize Attribute,1
2020,Add Variable Modifier,4
2020,Add Parameter,19
2020,Rename Variable,74
2020,Inline Method,12
2020,Add Attribute Modifier,83
2020,Add Attribute Annotation,20
2020,Extract Superclass,1
2020,Rename Attribute,213
2020,Change Class Access Modifier,1
2020,Modify Method Annotation,3
2020,Change Parameter Type,6
2020,Rename Class,3
2020,Extract Attribute,22
2020,Remove Variable Modifier,1
2020,Remove Parameter,11
2020,Add Class Annotation,17
2020,Change Attribute Access Modifier,38
2020,Remove Attribute Modifier,4
2020,Add Class Modifier,1
2020,Add Variable Annotation,1
2020,Modify Attribute Annotation,1
2020,Move Method,25
2020,Add Method Modifier,17
2020,Extract Class,4
2020,Extract Method,68
2020,Inline Attribute,1
2020,Change Return Type,10
2020,Remove Attribute Annotation,1
2020,Remove Thrown Exception Type,9
2020,Change Attribute Type,21
2020,Rename Parameter,11
2021,Add Method Annotation,98
2021,Localize Parameter,1
2021,Move And Rename Method,8
2021,Remove Parameter Modifier,4
2021,Move Source Folder,7
2021,Pull Up Attribute,15
2021,Move Attribute,79
2021,Move Class,44
2021,Replace Attribute With Variable,2
2021,Move And Rename Class,5
2021,Extract Variable,30
2021,Inline Variable,11
2021,Rename Method,133
2021,Reorder Parameter,2
2021,Split Package,1
2021,Change Method Access Modifier,25
2021,Remove Parameter Annotation,2
2021,Replace Variable With Attribute,7
2021,Extract And Move Method,5
2021,Replace Anonymous With Lambda,18
2021,Rename Package,3
2021,Add Parameter Modifier,11
2021,Push Down Attribute,2
2021,Remove Method Annotation,13
2021,Encapsulate Attribute,6
2021,Remove Method Modifier,23
2021,Change Variable Type,212
2021,Split Variable,1
2021,Replace Loop With Pipeline,1
2021,Add Thrown Exception Type,18
2021,Parameterize Attribute,3
2021,Push Down Method,2
2021,Add Variable Modifier,35
2021,Add Parameter,66
2021,Rename Variable,57
2021,Inline Method,17
2021,Add Attribute Modifier,17
2021,Rename Attribute,18
2021,Extract Superclass,2
2021,Change Type Declaration Kind,4
2021,Modify Method Annotation,9
2021,Add Parameter Annotation,2
2021,Change Parameter Type,47
2021,Rename Class,8
2021,Extract Attribute,8
2021,Remove Variable Modifier,1
2021,Remove Parameter,37
2021,Change Thrown Exception Type,12
2021,Add Class Annotation,15
2021,Change Attribute Access Modifier,2
2021,Parameterize Variable,6
2021,Remove Attribute Modifier,17
2021,Modify Class Annotation,4
2021,Add Class Modifier,1
2021,Add Variable Annotation,1
2021,Move And Inline Method,12
2021,Move Method,48
2021,Add Method Modifier,20
2021,Extract Class,4
2021,Extract Method,62
2021,Inline Attribute,1
2021,Change Return Type,49
2021,Remove Attribute Annotation,2
2021,Remove Thrown Exception Type,8
2021,Merge Class,2
2021,Extract Interface,1
2021,Change Attribute Type,27
2021,Remove Class Annotation,2
2021,Rename Parameter,31
2022,Add Method Annotation,53
2022,Merge Attribute,4
2022,Localize Parameter,2
2022,Move And Rename Method,12
2022,Remove Parameter Modifier,4
2022,Pull Up Attribute,11
2022,Move Attribute,33
2022,Move Class,14
2022,Replace Attribute With Variable,4
2022,Move And Rename Class,6
2022,Extract Variable,26
2022,Inline Variable,32
2022,Split Attribute,1
2022,Rename Method,47
2022,Change Method Access Modifier,65
2022,Replace Variable With Attribute,19
2022,Extract And Move Method,7
2022,Rename Package,1
2022,Add Parameter Modifier,5
2022,Remove Method Annotation,8
2022,Merge Parameter,1
2022,Remove Method Modifier,11
2022,Encapsulate Attribute,3
2022,Move And Rename Attribute,1
2022,Change Variable Type,97
2022,Replace Loop With Pipeline,2
2022,Add Thrown Exception Type,43
2022,Parameterize Attribute,2
2022,Add Variable Modifier,9
2022,Add Parameter,44
2022,Rename Variable,49
2022,Inline Method,6
2022,Add Attribute Modifier,11
2022,Extract Superclass,3
2022,Rename Attribute,48
2022,Change Class Access Modifier,2
2022,Modify Method Annotation,11
2022,Change Parameter Type,34
2022,Extract Attribute,40
2022,Rename Class,15
2022,Remove Variable Modifier,3
2022,Remove Parameter,18
2022,Change Thrown Exception Type,13
2022,Add Class Annotation,17
2022,Change Attribute Access Modifier,40
2022,Parameterize Variable,4
2022,Remove Attribute Modifier,10
2022,Add Class Modifier,1
2022,Add Variable Annotation,1
2022,Split Class,1
2022,Move Method,66
2022,Add Method Modifier,12
2022,Extract Class,10
2022,Split Parameter,3
2022,Extract Method,240
2022,Pull Up Method,36
2022,Inline Attribute,1
2022,Change Return Type,35
2022,Remove Thrown Exception Type,69
2022,Extract Interface,2
2022,Change Attribute Type,44
2022,Remove Class Annotation,1
2022,Rename Parameter,30
2023,Add Method Annotation,55
2023,Merge Attribute,3
2023,Localize Parameter,5
2023,Move And Rename Method,22
2023,Remove Parameter Modifier,5
2023,Move Source Folder,2
2023,Pull Up Attribute,40
2023,Move Attribute,48
2023,Move Class,57
2023,Move And Rename Class,3
2023,Replace Attribute With Variable,3
2023,Extract Variable,36
2023,Inline Variable,8
2023,Rename Method,109
2023,Change Method Access Modifier,183
2023,Replace Variable With Attribute,16
2023,Extract And Move Method,4
2023,Replace Anonymous With Lambda,1
2023,Rename Package,1
2023,Add Parameter Modifier,9
2023,Remove Method Annotation,34
2023,Merge Parameter,6
2023,Remove Method Modifier,18
2023,Encapsulate Attribute,4
2023,Move And Rename Attribute,1
2023,Change Variable Type,133
2023,Replace Loop With Pipeline,1
2023,Add Thrown Exception Type,59
2023,Parameterize Attribute,2
2023,Push Down Method,1
2023,Add Variable Modifier,16
2023,Add Parameter,98
2023,Rename Variable,60
2023,Inline Method,10
2023,Add Attribute Modifier,25
2023,Rename Attribute,59
2023,Extract Superclass,6
2023,Change Class Access Modifier,5
2023,Modify Method Annotation,3
2023,Move Package,1
2023,Add Parameter Annotation,1
2023,Change Parameter Type,71
2023,Remove Class Modifier,4
2023,Rename Class,10
2023,Remove Variable Modifier,10
2023,Extract Attribute,14
2023,Remove Parameter,57
2023,Merge Variable,1
2023,Change Thrown Exception Type,7
2023,Add Class Annotation,13
2023,Change Attribute Access Modifier,75
2023,Parameterize Variable,15
2023,Remove Attribute Modifier,29
2023,Add Variable Annotation,5
2023,Add Class Modifier,2
2023,Move And Inline Method,4
2023,Move Method,65
2023,Add Method Modifier,61
2023,Extract Class,11
2023,Split Parameter,1
2023,Extract Method,185
2023,Pull Up Method,106
2023,Change Return Type,69
2023,Remove Thrown Exception Type,27
2023,Extract Interface,1
2023,Change Attribute Type,50
2023,Remove Class Annotation,1
2023,Rename Parameter,76
2024,Add Method Annotation,1
2024,Localize Parameter,3
2024,Move And Rename Method,3
2024,Remove Parameter Modifier,1
2024,Change Parameter Type,4
2024,Remove Variable Modifier,2
2024,Move Attribute,13
2024,Extract Attribute,10
2024,Move Class,1
2024,Move And Rename Class,1
2024,Remove Parameter,21
2024,Extract Variable,3
2024,Inline Variable,1
2024,Rename Method,21
2024,Add Class Annotation,3
2024,Change Attribute Access Modifier,10
2024,Change Method Access Modifier,12
2024,Parameterize Variable,1
2024,Remove Attribute Modifier,2
2024,Extract And Move Method,1
2024,Add Class Modifier,1
2024,Move Method,17
2024,Rename Package,1
2024,Add Method Modifier,8
2024,Extract Class,4
2024,Add Parameter Modifier,7
2024,Remove Method Annotation,1
2024,Change Variable Type,7
2024,Extract Method,16
2024,Add Thrown Exception Type,13
2024,Add Parameter,23
2024,Rename Variable,3
2024,Change Return Type,8
2024,Add Attribute Modifier,6
2024,Remove Thrown Exception Type,11
2024,Rename Attribute,5
2024,Change Class Access Modifier,1
2024,Change Type Declaration Kind,1
2024,Remove Class Annotation,1
2024,Change Attribute Type,1
2024,Rename Parameter,12
