time,refact,number
2019,Change Attribute Access Modifier,39
2019,Parameterize Variable,10
2019,Remove Attribute Modifier,7
2019,Modify Class Annotation,10
2019,Add Class Modifier,4
2019,Add Variable Annotation,1
2019,Split Class,1
2019,Move Method,44
2019,Add Method Modifier,10
2019,Extract Class,12
2019,Split Parameter,2
2019,Extract Method,74
2019,Pull Up Method,16
2019,Change Return Type,73
2019,Remove Attribute Annotation,1
2019,Remove Thrown Exception Type,88
2019,Extract Interface,4
2019,Change Attribute Type,80
2019,Remove Class Annotation,10
2019,Rename Parameter,100
2020,Add Method Annotation,16
2020,Localize Parameter,6
2020,Move And Rename Method,2
2020,Move Source Folder,5
2020,Pull Up Attribute,5
2020,Move Attribute,11
2020,Move And Rename Class,1
2020,Move Class,1
2020,Extract Variable,11
2020,Inline Variable,15
2020,Split Attribute,1
2020,Rename Method,20
2020,Change Method Access Modifier,23
2020,Replace Variable With Attribute,7
2020,Extract And Move Method,7
2020,Replace Anonymous With Lambda,1
2020,Rename Package,1
2020,Remove Method Annotation,7
2020,Encapsulate Attribute,6
2020,Remove Method Modifier,3
2020,Change Variable Type,58
2020,Add Thrown Exception Type,1
2020,Parameterize Attribute,3
2020,Add Variable Modifier,3
2020,Add Parameter,79
2020,Rename Variable,57
2020,Inline Method,9
2020,Add Attribute Modifier,15
2020,Add Attribute Annotation,2
2020,Rename Attribute,24
2020,Extract Superclass,2
2020,Change Class Access Modifier,4
2020,Change Type Declaration Kind,1
2020,Modify Method Annotation,6
2020,Add Parameter Annotation,1
2020,Change Parameter Type,9
2020,Extract Attribute,1
2020,Remove Variable Modifier,1
2020,Remove Parameter,15
2020,Merge Variable,1
2020,Add Class Annotation,1
2020,Change Attribute Access Modifier,8
2020,Parameterize Variable,13
2020,Remove Attribute Modifier,5
2020,Modify Class Annotation,5
2020,Add Class Modifier,1
2020,Add Variable Annotation,1
2020,Move Method,17
2020,Add Method Modifier,7
2020,Extract Class,6
2020,Extract Method,51
2020,Pull Up Method,2
2020,Change Return Type,10
2020,Remove Thrown Exception Type,21
2020,Change Attribute Type,9
2020,Remove Class Annotation,2
2020,Rename Parameter,24
2021,Add Method Annotation,64
2021,Localize Parameter,1
2021,Move And Rename Method,7
2021,Move Attribute,17
2021,Replace Attribute With Variable,1
2021,Move Class,4
2021,Move And Rename Class,1
2021,Extract Variable,9
2021,Split Attribute,2
2021,Inline Variable,5
2021,Rename Method,37
2021,Change Method Access Modifier,14
2021,Replace Variable With Attribute,6
2021,Extract And Move Method,3
2021,Push Down Attribute,1
2021,Remove Method Annotation,6
2021,Merge Parameter,1
2021,Remove Method Modifier,1
2021,Encapsulate Attribute,6
2021,Change Variable Type,96
2021,Split Variable,2
2021,Replace Loop With Pipeline,1
2021,Add Thrown Exception Type,10
2021,Parameterize Attribute,1
2021,Push Down Method,2
2021,Add Parameter,52
2021,Rename Variable,49
2021,Inline Method,4
2021,Add Attribute Modifier,19
2021,Rename Attribute,24
2021,Change Class Access Modifier,3
2021,Change Type Declaration Kind,1
2021,Modify Method Annotation,3
2021,Change Parameter Type,14
2021,Remove Variable Modifier,5
2021,Extract Attribute,2
2021,Rename Class,3
2021,Change Thrown Exception Type,3
2021,Remove Parameter,22
2021,Change Attribute Access Modifier,14
2021,Parameterize Variable,8
2021,Remove Attribute Modifier,7
2021,Modify Class Annotation,1
2021,Add Class Modifier,2
2021,Move Method,11
2021,Add Method Modifier,1
2021,Extract Class,2
2021,Split Parameter,3
2021,Extract Method,15
2021,Change Return Type,19
2021,Remove Attribute Annotation,1
2021,Remove Thrown Exception Type,10
2021,Change Attribute Type,14
2021,Rename Parameter,17
2022,Add Method Annotation,4
2022,Localize Parameter,2
2022,Modify Method Annotation,2
2022,Move And Rename Method,4
2022,Change Parameter Type,50
2022,Move Source Folder,1
2022,Remove Variable Modifier,1
2022,Extract Attribute,1
2022,Rename Class,1
2022,Move Class,5
2022,Move And Rename Class,1
2022,Remove Parameter,8
2022,Extract Variable,10
2022,Inline Variable,2
2022,Rename Method,14
2022,Add Class Annotation,6
2022,Change Attribute Access Modifier,7
2022,Change Method Access Modifier,8
2022,Parameterize Variable,5
2022,Replace Variable With Attribute,2
2022,Remove Attribute Modifier,2
2022,Extract And Move Method,2
2022,Move Method,3
2022,Add Method Modifier,4
2022,Remove Method Annotation,5
2022,Encapsulate Attribute,1
2022,Change Variable Type,117
2022,Extract Method,15
2022,Parameterize Attribute,1
2022,Add Variable Modifier,5
2022,Add Parameter,25
2022,Rename Variable,23
2022,Inline Method,2
2022,Remove Attribute Annotation,1
2022,Change Return Type,42
2022,Rename Attribute,11
2022,Extract Superclass,1
2022,Change Class Access Modifier,1
2022,Extract Interface,1
2022,Change Attribute Type,42
2022,Rename Parameter,7
2023,Add Method Annotation,3
2023,Localize Parameter,1
2023,Move And Rename Method,4
2023,Change Parameter Type,3
2023,Move Attribute,13
2023,Remove Parameter,1
2023,Extract Variable,7
2023,Split Attribute,1
2023,Inline Variable,1
2023,Rename Method,7
2023,Add Class Annotation,4
2023,Reorder Parameter,9
2023,Change Method Access Modifier,10
2023,Parameterize Variable,1
2023,Remove Attribute Modifier,1
2023,Extract And Move Method,8
2023,Move And Inline Method,3
2023,Move Method,9
2023,Add Method Modifier,9
2023,Extract Class,1
2023,Merge Parameter,1
2023,Remove Method Annotation,4
2023,Change Variable Type,11
2023,Extract Method,4
2023,Add Thrown Exception Type,1
2023,Add Parameter,64
2023,Rename Variable,7
2023,Inline Method,4
2023,Change Return Type,3
2023,Add Attribute Modifier,1
2023,Rename Attribute,9
2023,Change Attribute Type,8
2023,Rename Parameter,6
