time,refact,number
2012,Remove Attribute Modifier,16
2012,Modify Class Annotation,49
2012,Add Class Modifier,10
2012,Add Variable Annotation,3
2012,Move And Inline Method,5
2012,Modify Attribute Annotation,29
2012,Move Method,60
2012,Add Method Modifier,39
2012,Extract Class,4
2012,Split Parameter,3
2012,Extract Method,109
2012,Replace Attribute,6
2012,Pull Up Method,18
2012,Change Return Type,222
2012,Remove Attribute Annotation,7
2012,Remove Thrown Exception Type,22
2012,Merge Class,1
2012,Change Attribute Type,70
2012,Remove Variable Annotation,1
2012,Remove Class Annotation,14
2012,Rename Parameter,93
2013,Add Method Annotation,9
2013,Localize Parameter,8
2013,Move Source Folder,1
2013,Pull Up Attribute,1
2013,Move Attribute,6
2013,Move Class,183
2013,Move And Rename Class,19
2013,Replace Attribute With Variable,2
2013,Extract Variable,19
2013,Inline Variable,5
2013,Rename Method,34
2013,Reorder Parameter,1
2013,Change Method Access Modifier,31
2013,Replace Variable With Attribute,2
2013,Extract And Move Method,1
2013,Rename Package,3
2013,Add Parameter Modifier,3
2013,Remove Method Annotation,6
2013,Merge Parameter,1
2013,Encapsulate Attribute,9
2013,Change Variable Type,115
2013,Add Thrown Exception Type,11
2013,Parameterize Attribute,1
2013,Add Variable Modifier,3
2013,Add Parameter,42
2013,Rename Variable,63
2013,Inline Method,5
2013,Add Attribute Modifier,43
2013,Rename Attribute,46
2013,Modify Method Annotation,59
2013,Change Parameter Type,16
2013,Remove Variable Modifier,3
2013,Rename Class,7
2013,Extract Attribute,1
2013,Change Thrown Exception Type,419
2013,Remove Parameter,32
2013,Add Class Annotation,7
2013,Change Attribute Access Modifier,30
2013,Parameterize Variable,2
2013,Remove Attribute Modifier,2
2013,Modify Class Annotation,1
2013,Add Class Modifier,34
2013,Move Method,14
2013,Add Method Modifier,2
2013,Extract Class,3
2013,Extract Method,43
2013,Change Return Type,21
2013,Remove Thrown Exception Type,19
2013,Change Attribute Type,16
2013,Rename Parameter,12
2014,Add Method Annotation,20
2014,Localize Parameter,14
2014,Move And Rename Method,32
2014,Remove Parameter Modifier,1
2014,Extract Subclass,2
2014,Move Source Folder,1
2014,Pull Up Attribute,10
2014,Move Attribute,48
2014,Move Class,7
2014,Replace Attribute With Variable,18
2014,Move And Rename Class,10
2014,Extract Variable,85
2014,Inline Variable,45
2014,Rename Method,169
2014,Modify Parameter Annotation,16
2014,Split Package,3
2014,Reorder Parameter,2
2014,Change Method Access Modifier,98
2014,Remove Parameter Annotation,3
2014,Replace Variable With Attribute,6
2014,Extract And Move Method,26
2014,Rename Package,2
2014,Add Parameter Modifier,13
2014,Push Down Attribute,2
2014,Remove Method Annotation,44
2014,Merge Parameter,2
2014,Encapsulate Attribute,4
2014,Remove Method Modifier,8
2014,Move And Rename Attribute,11
2014,Change Variable Type,254
2014,Add Thrown Exception Type,161
2014,Parameterize Attribute,7
2014,Push Down Method,5
2014,Add Variable Modifier,15
2014,Add Parameter,304
2014,Inline Method,38
2014,Rename Variable,152
2014,Add Attribute Modifier,54
2014,Add Attribute Annotation,6
2014,Rename Attribute,100
2014,Extract Superclass,4
2014,Change Type Declaration Kind,1
2014,Change Class Access Modifier,1
2014,Modify Method Annotation,46
2014,Move Package,1
2014,Add Parameter Annotation,5
2014,Change Parameter Type,136
2014,Rename Class,12
2014,Remove Variable Modifier,2
2014,Extract Attribute,17
2014,Remove Parameter,218
2014,Change Thrown Exception Type,11
2014,Merge Variable,3
2014,Add Class Annotation,9
2014,Change Attribute Access Modifier,347
2014,Parameterize Variable,25
2014,Remove Attribute Modifier,13
2014,Modify Class Annotation,8
2014,Add Class Modifier,13
2014,Move And Inline Method,5
2014,Modify Attribute Annotation,2
2014,Move Method,159
2014,Add Method Modifier,43
2014,Extract Class,9
2014,Extract Method,115
2014,Pull Up Method,20
2014,Change Return Type,103
2014,Remove Thrown Exception Type,17
2014,Change Attribute Type,19
2014,Remove Variable Annotation,1
2014,Rename Parameter,136
2015,Add Method Annotation,28
2015,Localize Parameter,6
2015,Move And Rename Method,9
2015,Extract Subclass,5
2015,Move Source Folder,2
2015,Pull Up Attribute,11
2015,Move Attribute,13
2015,Replace Attribute With Variable,7
2015,Move Class,2
2015,Extract Variable,55
2015,Inline Variable,12
2015,Rename Method,34
2015,Modify Parameter Annotation,2
2015,Reorder Parameter,3
2015,Change Method Access Modifier,72
2015,Remove Parameter Annotation,14
2015,Replace Variable With Attribute,4
2015,Extract And Move Method,37
2015,Push Down Attribute,35
2015,Add Parameter Modifier,8
2015,Remove Method Annotation,16
2015,Encapsulate Attribute,10
2015,Remove Method Modifier,9
2015,Move And Rename Attribute,2
2015,Change Variable Type,228
2015,Add Thrown Exception Type,42
2015,Parameterize Attribute,3
2015,Push Down Method,22
2015,Add Variable Modifier,14
2015,Add Parameter,237
2015,Inline Method,11
2015,Rename Variable,79
2015,Add Attribute Modifier,4
2015,Add Attribute Annotation,4
2015,Extract Superclass,4
2015,Rename Attribute,23
2015,Change Class Access Modifier,7
2015,Change Type Declaration Kind,1
2015,Modify Method Annotation,63
2015,Change Parameter Type,61
2015,Remove Class Modifier,3
2015,Remove Variable Modifier,11
2015,Rename Class,5
2015,Extract Attribute,11
2015,Change Thrown Exception Type,13
2015,Remove Parameter,71
2015,Add Class Annotation,9
2015,Change Attribute Access Modifier,85
2015,Parameterize Variable,31
2015,Remove Attribute Modifier,12
2015,Modify Class Annotation,3
2015,Add Class Modifier,2
2015,Move And Inline Method,54
2015,Modify Attribute Annotation,5
2015,Move Method,48
2015,Add Method Modifier,9
2015,Extract Class,2
2015,Extract Method,49
2015,Pull Up Method,13
2015,Change Return Type,66
2015,Remove Attribute Annotation,2
2015,Remove Thrown Exception Type,19
2015,Change Attribute Type,24
2015,Remove Class Annotation,3
2015,Rename Parameter,70
2016,Add Method Annotation,5
2016,Localize Parameter,4
2016,Move And Rename Method,4
2016,Remove Parameter Modifier,1
2016,Move Source Folder,6
2016,Pull Up Attribute,12
2016,Move Attribute,56
2016,Move Class,13
2016,Move And Rename Class,1
2016,Replace Attribute With Variable,1
2016,Extract Variable,39
2016,Inline Variable,2
2016,Modify Parameter Annotation,1
2016,Rename Method,56
2016,Change Method Access Modifier,70
2016,Remove Parameter Annotation,2
2016,Replace Variable With Attribute,2
2016,Extract And Move Method,10
2016,Rename Package,2
2016,Add Parameter Modifier,9
2016,Remove Method Annotation,5
2016,Merge Parameter,1
2016,Remove Method Modifier,1
2016,Move And Rename Attribute,4
2016,Encapsulate Attribute,7
2016,Change Variable Type,66
2016,Add Thrown Exception Type,31
2016,Parameterize Attribute,3
2016,Add Variable Modifier,1
2016,Add Parameter,134
2016,Rename Variable,56
2016,Inline Method,7
2016,Add Attribute Modifier,2
2016,Add Attribute Annotation,1
2016,Extract Superclass,1
2016,Rename Attribute,33
2016,Change Class Access Modifier,1
2016,Modify Method Annotation,65
2016,Add Parameter Annotation,2
2016,Change Parameter Type,22
2016,Remove Class Modifier,2
2016,Extract Attribute,37
2016,Rename Class,8
2016,Remove Parameter,45
2016,Change Thrown Exception Type,5
2016,Merge Variable,2
2016,Add Class Annotation,11
2016,Change Attribute Access Modifier,78
2016,Parameterize Variable,12
2016,Remove Attribute Modifier,2
2016,Modify Class Annotation,85
2016,Add Variable Annotation,1
2016,Modify Attribute Annotation,7
2016,Move Method,27
2016,Add Method Modifier,26
2016,Extract Class,6
2016,Extract Method,49
2016,Pull Up Method,6
2016,Inline Attribute,1
2016,Change Return Type,59
2016,Remove Thrown Exception Type,182
2016,Change Attribute Type,9
2016,Rename Parameter,36
2017,Add Method Annotation,2
2017,Modify Method Annotation,17
2017,Localize Parameter,1
2017,Remove Parameter Modifier,4
2017,Change Parameter Type,3
2017,Pull Up Attribute,2
2017,Remove Variable Modifier,1
2017,Extract Attribute,2
2017,Remove Parameter,4
2017,Change Thrown Exception Type,4
2017,Extract Variable,11
2017,Rename Method,6
2017,Reorder Parameter,1
2017,Change Attribute Access Modifier,29
2017,Change Method Access Modifier,44
2017,Modify Class Annotation,7
2017,Extract And Move Method,5
2017,Add Method Modifier,1
2017,Encapsulate Attribute,1
2017,Change Variable Type,21
2017,Extract Method,4
2017,Add Thrown Exception Type,6
2017,Pull Up Method,2
2017,Add Parameter,12
2017,Rename Variable,11
2017,Inline Method,3
2017,Change Return Type,13
2017,Remove Thrown Exception Type,1
2017,Change Class Access Modifier,5
2017,Change Attribute Type,2
2017,Rename Parameter,3
2018,Add Variable Modifier,2
2018,Add Parameter,1
2018,Change Method Access Modifier,1
2018,Move Source Folder,1
2018,Extract Attribute,1
2018,Remove Thrown Exception Type,2
2018,Extract Method,1
