time,refact,number
2011,Change Thrown Exception Type,2
2011,Extract Variable,8
2011,Inline Variable,1
2011,Rename Method,4
2011,Add Class Annotation,2
2011,Change Attribute Access Modifier,31
2011,Change Method Access Modifier,14
2011,Remove Attribute Modifier,5
2011,Extract And Move Method,11
2011,Move Method,2
2011,Add Method Modifier,2
2011,Add Parameter Modifier,3
2011,Remove Method Annotation,1
2011,Encapsulate Attribute,8
2011,Remove Method Modifier,2
2011,Change Variable Type,31
2011,Extract Method,13
2011,Add Thrown Exception Type,9
2011,Pull Up Method,10
2011,Add Variable Modifier,2
2011,Add Parameter,3
2011,Rename Variable,6
2011,Inline Method,1
2011,Add Attribute Modifier,11
2011,Remove Attribute Annotation,4
2011,Change Return Type,42
2011,Remove Thrown Exception Type,13
2011,Add Attribute Annotation,2
2011,Rename Attribute,2
2011,Change Type Declaration Kind,1
2011,Change Attribute Type,12
2011,Rename Parameter,6
2012,Add Method Annotation,110
2012,Add Method Modifier,1
2012,Extract Attribute,2
2012,Encapsulate Attribute,1
2012,Remove Method Modifier,19
2012,Extract Variable,4
2012,Split Variable,1
2012,Change Variable Type,1
2012,Extract Method,2
2012,Add Thrown Exception Type,1
2012,Inline Variable,2
2012,Rename Method,2
2012,Change Attribute Access Modifier,4
2012,Change Method Access Modifier,4
2012,Rename Variable,1
2012,Add Attribute Modifier,1
2012,Rename Attribute,2
2012,Rename Parameter,2
2013,Add Method Annotation,8
2013,Change Parameter Type,3
2013,Remove Variable Modifier,3
2013,Rename Class,1
2013,Remove Method Annotation,110
2013,Extract Variable,4
2013,Change Variable Type,1
2013,Extract Method,3
2013,Add Class Annotation,2
2013,Add Variable Modifier,1
2013,Change Method Access Modifier,1
2013,Change Return Type,1
2013,Add Attribute Modifier,36
2013,Change Attribute Type,1
2014,Remove Variable Modifier,1
2014,Add Parameter Modifier,1
2014,Change Thrown Exception Type,1
2014,Remove Parameter,1
2014,Remove Method Annotation,14
2014,Encapsulate Attribute,2
2014,Extract Variable,6
2014,Change Variable Type,1
2014,Extract Method,6
2014,Add Thrown Exception Type,1
2014,Rename Method,8
2014,Pull Up Method,13
2014,Add Variable Modifier,10
2014,Change Attribute Access Modifier,1
2014,Add Parameter,26
2014,Change Method Access Modifier,1
2014,Rename Variable,1
2014,Add Attribute Modifier,2
2014,Remove Thrown Exception Type,4
2014,Parameterize Variable,1
2014,Rename Parameter,17
2015,Move Method,2
2015,Remove Parameter,2
2015,Merge Parameter,1
2015,Change Variable Type,7
2015,Extract Variable,1
2015,Extract Method,5
2015,Rename Method,1
2015,Pull Up Method,3
2015,Push Down Method,3
2015,Add Variable Modifier,4
2015,Change Attribute Access Modifier,10
2015,Add Parameter,1
2015,Rename Variable,6
2015,Add Attribute Modifier,20
2015,Change Return Type,1
2015,Extract Interface,1
2015,Rename Parameter,4
2016,Add Method Annotation,129
2016,Add Variable Modifier,1
2016,Rename Variable,1
2016,Add Attribute Modifier,4
2016,Remove Variable Modifier,1
2016,Extract Variable,3
2016,Change Variable Type,3
2016,Add Thrown Exception Type,1
2016,Extract Method,2
2017,Add Method Annotation,1
2017,Localize Parameter,4
2017,Add Method Modifier,3
2017,Move Class,35
2017,Encapsulate Attribute,1
2017,Extract Variable,4
2017,Inline Variable,2
2017,Extract Method,4
2017,Add Variable Modifier,1
2017,Change Attribute Access Modifier,1
2017,Inline Method,1
2017,Rename Variable,1
2017,Change Return Type,5
2017,Add Attribute Modifier,4
2017,Rename Attribute,1
2017,Change Attribute Type,1
2017,Extract And Move Method,3
2018,Rename Method,1
2018,Extract Variable,1
2019,Change Method Access Modifier,1
2019,Rename Variable,3
2019,Rename Attribute,1
2019,Rename Parameter,16
2020,Add Method Annotation,8
2020,Remove Class Modifier,5
2020,Move Method,2
2020,Remove Variable Modifier,1
2020,Add Parameter Modifier,1823
2020,Remove Method Modifier,28
2020,Extract Method,6
2020,Add Thrown Exception Type,1
2020,Rename Method,87
2020,Add Class Annotation,1
2020,Add Variable Modifier,1833
2020,Change Attribute Access Modifier,15
2020,Rename Variable,5
2020,Inline Method,3
2020,Change Method Access Modifier,1
2020,Add Attribute Modifier,14
2020,Change Return Type,2
2020,Remove Thrown Exception Type,18
2020,Rename Attribute,218
2020,Remove Attribute Modifier,60
2020,Change Attribute Type,4
2020,Rename Parameter,1
2021,Replace Anonymous With Lambda,10
2021,Add Method Annotation,7
2021,Modify Method Annotation,8
2021,Change Parameter Type,2
2021,Add Method Modifier,1
2021,Replace Attribute With Variable,1
2021,Remove Parameter,2
2021,Remove Method Annotation,2
2021,Encapsulate Attribute,2
2021,Change Variable Type,9
2021,Extract Variable,5
2021,Replace Loop With Pipeline,1
2021,Extract Method,15
2021,Inline Variable,6
2021,Rename Method,2
2021,Add Variable Modifier,1
2021,Add Parameter,2
2021,Change Method Access Modifier,5
2021,Rename Variable,42
2021,Rename Attribute,26
2021,Change Attribute Type,3
2021,Rename Parameter,30
2022,Add Method Annotation,1
2022,Modify Method Annotation,3
2022,Pull Up Attribute,8
2022,Add Parameter Modifier,16
2022,Replace Attribute With Variable,1
2022,Remove Method Annotation,1
2022,Change Variable Type,1
2022,Extract Variable,1
2022,Replace Loop With Pipeline,1
2022,Extract Method,1
2022,Rename Method,1
2022,Pull Up Method,6
2022,Add Variable Modifier,4
2022,Change Attribute Access Modifier,2
2022,Add Parameter,4
2022,Change Method Access Modifier,9
2022,Rename Variable,3
2022,Change Return Type,1
2022,Remove Thrown Exception Type,12
2022,Extract Superclass,1
2023,Add Method Annotation,31
2023,Modify Method Annotation,2
2023,Change Parameter Type,7
2023,Remove Variable Modifier,15
2023,Extract Attribute,3
2023,Rename Class,4
2023,Replace Attribute With Variable,3
2023,Remove Parameter,2
2023,Extract Variable,1
2023,Inline Variable,6
2023,Rename Method,30
2023,Add Class Annotation,1
2023,Change Attribute Access Modifier,8
2023,Change Method Access Modifier,8
2023,Replace Variable With Attribute,6
2023,Parameterize Variable,1
2023,Add Class Modifier,18
2023,Add Parameter Modifier,1
2023,Remove Method Annotation,10
2023,Encapsulate Attribute,4
2023,Change Variable Type,31
2023,Extract Method,9
2023,Add Thrown Exception Type,7
2023,Add Variable Modifier,2
2023,Add Parameter,2
2023,Rename Variable,17
2023,Change Return Type,1
2023,Remove Thrown Exception Type,3
2023,Add Attribute Annotation,1
2023,Rename Attribute,20
2023,Change Attribute Type,7
2023,Rename Parameter,34
2024,Add Method Annotation,7
2024,Pull Up Attribute,1
2024,Rename Class,3
2024,Add Parameter Modifier,6
2024,Remove Method Annotation,7
2024,Remove Method Modifier,3
2024,Encapsulate Attribute,10
2024,Change Variable Type,2
2024,Extract Method,3
2024,Rename Method,1
2024,Pull Up Method,39
2024,Add Variable Modifier,27
2024,Add Parameter,2
2024,Change Attribute Access Modifier,1
2024,Rename Variable,5
2024,Change Method Access Modifier,2
2024,Remove Attribute Annotation,1
2024,Rename Attribute,2
2024,Extract Superclass,1
2024,Change Class Access Modifier,1
2024,Remove Class Annotation,1
2024,Rename Parameter,6
2024,Add Class Modifier,1
