time,refact,number
2017,Replace Attribute With Variable,3
2017,Extract Variable,48
2017,Split Attribute,1
2017,Inline Variable,9
2017,Rename Method,31
2017,Change Method Access Modifier,22
2017,Replace Variable With Attribute,1
2017,Extract And Move Method,4
2017,Add Parameter Modifier,2
2017,Remove Method Annotation,57
2017,Remove Method Modifier,2
2017,Change Variable Type,186
2017,Add Thrown Exception Type,3
2017,Parameterize Attribute,2
2017,Add Variable Modifier,8
2017,Add Parameter,60
2017,Rename Variable,66
2017,Inline Method,7
2017,Add Attribute Modifier,69
2017,Rename Attribute,20
2017,Change Class Access Modifier,10
2017,Remove Class Modifier,4
2017,Change Parameter Type,129
2017,Remove Variable Modifier,7
2017,Rename Class,5
2017,Extract Attribute,3
2017,Remove Parameter,11
2017,Change Thrown Exception Type,3
2017,Add Class Annotation,1
2017,Change Attribute Access Modifier,77
2017,Parameterize Variable,7
2017,Remove Attribute Modifier,20
2017,Modify Class Annotation,1
2017,Add Class Modifier,6
2017,Move Method,7
2017,Add Method Modifier,11
2017,Extract Class,1
2017,Extract Method,41
2017,Replace Attribute,2
2017,Change Return Type,104
2017,Remove Thrown Exception Type,2
2017,Change Attribute Type,19
2017,Remove Variable Annotation,33
2017,Remove Class Annotation,1
2017,Rename Parameter,20
2018,Add Method Annotation,6
2018,Merge Attribute,1
2018,Localize Parameter,5
2018,Move And Rename Method,8
2018,Pull Up Attribute,8
2018,Move Attribute,27
2018,Move Class,1
2018,Move And Rename Class,3
2018,Extract Variable,17
2018,Inline Variable,16
2018,Rename Method,84
2018,Change Method Access Modifier,50
2018,Replace Variable With Attribute,1
2018,Extract And Move Method,1
2018,Add Parameter Modifier,1
2018,Push Down Attribute,8
2018,Remove Method Annotation,4
2018,Merge Parameter,2
2018,Remove Method Modifier,4
2018,Encapsulate Attribute,1
2018,Change Variable Type,191
2018,Add Thrown Exception Type,6
2018,Add Variable Modifier,13
2018,Add Parameter,55
2018,Rename Variable,64
2018,Inline Method,6
2018,Add Attribute Modifier,3
2018,Add Attribute Annotation,2
2018,Rename Attribute,11
2018,Change Class Access Modifier,3
2018,Add Parameter Annotation,1
2018,Change Parameter Type,63
2018,Rename Class,2
2018,Remove Variable Modifier,2
2018,Remove Parameter,25
2018,Merge Variable,2
2018,Add Class Annotation,59
2018,Change Attribute Access Modifier,19
2018,Parameterize Variable,8
2018,Remove Attribute Modifier,7
2018,Modify Class Annotation,2
2018,Add Variable Annotation,1
2018,Add Class Modifier,1
2018,Modify Attribute Annotation,4
2018,Move Method,20
2018,Add Method Modifier,2
2018,Extract Class,8
2018,Extract Method,50
2018,Pull Up Method,2
2018,Inline Attribute,1
2018,Change Return Type,46
2018,Remove Thrown Exception Type,4
2018,Change Attribute Type,24
2018,Rename Parameter,21
2019,Merge Attribute,1
2019,Add Method Annotation,40
2019,Localize Parameter,14
2019,Move And Rename Method,6
2019,Remove Parameter Modifier,6
2019,Extract Subclass,1
2019,Pull Up Attribute,19
2019,Move Attribute,30
2019,Replace Attribute With Variable,7
2019,Move Class,5
2019,Move And Rename Class,1
2019,Extract Variable,51
2019,Inline Variable,21
2019,Split Attribute,1
2019,Rename Method,55
2019,Change Method Access Modifier,69
2019,Replace Variable With Attribute,11
2019,Extract And Move Method,13
2019,Add Parameter Modifier,3
2019,Merge Parameter,7
2019,Remove Method Annotation,21
2019,Remove Method Modifier,11
2019,Encapsulate Attribute,16
2019,Change Variable Type,112
2019,Add Thrown Exception Type,2
2019,Parameterize Attribute,2
2019,Push Down Method,6
2019,Add Variable Modifier,25
2019,Add Parameter,231
2019,Rename Variable,85
2019,Inline Method,6
2019,Add Attribute Modifier,27
2019,Add Attribute Annotation,3
2019,Rename Attribute,25
2019,Extract Superclass,2
2019,Change Class Access Modifier,9
2019,Modify Method Annotation,3
2019,Change Parameter Type,108
2019,Remove Class Modifier,2
2019,Rename Class,5
2019,Remove Variable Modifier,2
2019,Extract Attribute,12
2019,Remove Parameter,70
2019,Change Thrown Exception Type,3
2019,Merge Variable,1
2019,Add Class Annotation,2
2019,Change Attribute Access Modifier,31
2019,Parameterize Variable,7
2019,Remove Attribute Modifier,18
2019,Add Class Modifier,2
2019,Move And Inline Method,7
2019,Modify Attribute Annotation,9
2019,Move Method,74
2019,Add Method Modifier,14
2019,Extract Class,8
2019,Extract Method,52
2019,Pull Up Method,38
2019,Change Return Type,34
2019,Remove Thrown Exception Type,3
2019,Change Attribute Type,24
2019,Rename Parameter,54
2020,Add Method Annotation,4
2020,Localize Parameter,3
2020,Move And Rename Method,1
2020,Remove Parameter Modifier,1
2020,Pull Up Attribute,2
2020,Move Attribute,22
2020,Move Class,8
2020,Replace Attribute With Variable,8
2020,Extract Variable,33
2020,Inline Variable,10
2020,Rename Method,29
2020,Change Method Access Modifier,27
2020,Replace Variable With Attribute,8
2020,Extract And Move Method,6
2020,Remove Method Annotation,3
2020,Merge Parameter,5
2020,Encapsulate Attribute,2
2020,Change Variable Type,65
2020,Add Thrown Exception Type,9
2020,Parameterize Attribute,2
2020,Push Down Method,1
2020,Add Variable Modifier,4
2020,Add Parameter,73
2020,Rename Variable,66
2020,Inline Method,6
2020,Add Attribute Modifier,12
2020,Rename Attribute,12
2020,Extract Superclass,1
2020,Change Class Access Modifier,3
2020,Change Parameter Type,53
2020,Remove Class Modifier,1
2020,Rename Class,2
2020,Remove Variable Modifier,1
2020,Extract Attribute,3
2020,Remove Parameter,24
2020,Merge Variable,2
2020,Change Thrown Exception Type,1
2020,Add Class Annotation,3
2020,Change Attribute Access Modifier,14
2020,Parameterize Variable,8
2020,Remove Attribute Modifier,8
2020,Move And Inline Method,2
2020,Move Method,17
2020,Add Method Modifier,9
2020,Extract Class,3
2020,Extract Method,21
2020,Pull Up Method,4
2020,Change Return Type,20
2020,Remove Thrown Exception Type,6
2020,Change Attribute Type,4
2020,Rename Parameter,59
2021,Add Method Annotation,4
2021,Modify Method Annotation,3
2021,Move And Rename Method,3
2021,Change Parameter Type,3
2021,Remove Variable Modifier,2
2021,Move Attribute,13
2021,Extract Attribute,3
2021,Move And Rename Class,1
2021,Remove Parameter,13
2021,Extract Variable,29
2021,Inline Variable,10
2021,Rename Method,8
2021,Add Class Annotation,1
2021,Reorder Parameter,1
2021,Change Attribute Access Modifier,13
2021,Change Method Access Modifier,21
2021,Parameterize Variable,6
2021,Replace Variable With Attribute,3
2021,Remove Attribute Modifier,2
2021,Extract And Move Method,4
2021,Replace Anonymous With Lambda,1
2021,Move Method,16
2021,Add Method Modifier,11
2021,Add Parameter Modifier,1
2021,Extract Class,2
2021,Remove Method Annotation,8
2021,Encapsulate Attribute,4
2021,Change Variable Type,45
2021,Add Thrown Exception Type,4
2021,Extract Method,46
2021,Add Variable Modifier,28
2021,Add Parameter,33
2021,Rename Variable,32
2021,Change Return Type,7
2021,Add Attribute Modifier,3
2021,Remove Thrown Exception Type,3
2021,Rename Attribute,5
2021,Change Class Access Modifier,2
2021,Change Attribute Type,9
2021,Remove Class Annotation,1
2021,Rename Parameter,9
2022,Add Method Annotation,134
2022,Localize Parameter,4
2022,Move And Rename Method,2
2022,Remove Parameter Modifier,2
2022,Move Attribute,30
2022,Replace Attribute With Variable,6
2022,Move Class,4
2022,Extract Variable,14
2022,Inline Variable,20
2022,Split Attribute,1
2022,Rename Method,8
2022,Modify Parameter Annotation,1
2022,Change Method Access Modifier,11
2022,Replace Variable With Attribute,3
2022,Extract And Move Method,9
2022,Replace Anonymous With Lambda,2
2022,Remove Method Annotation,24
2022,Merge Parameter,2
2022,Remove Method Modifier,3
2022,Encapsulate Attribute,5
2022,Change Variable Type,64
2022,Replace Loop With Pipeline,1
2022,Add Thrown Exception Type,1
2022,Parameterize Attribute,1
2022,Add Variable Modifier,11
2022,Add Parameter,60
2022,Rename Variable,43
2022,Inline Method,8
2022,Add Attribute Modifier,7
2022,Add Attribute Annotation,1
2022,Rename Attribute,3
2022,Change Class Access Modifier,1
2022,Modify Method Annotation,387
2022,Add Parameter Annotation,9
2022,Change Parameter Type,24
2022,Remove Variable Modifier,17
2022,Rename Class,3
2022,Remove Parameter,16
2022,Merge Variable,1
2022,Change Attribute Access Modifier,18
2022,Parameterize Variable,6
2022,Remove Attribute Modifier,16
2022,Modify Class Annotation,64
2022,Add Class Modifier,2
2022,Modify Attribute Annotation,1
2022,Move Method,3
2022,Extract Class,3
2022,Split Parameter,1
2022,Extract Method,35
2022,Pull Up Method,3
2022,Inline Attribute,1
2022,Change Return Type,7
2022,Remove Attribute Annotation,1
2022,Remove Thrown Exception Type,2
2022,Change Attribute Type,339
2022,Rename Parameter,14
2023,Add Method Annotation,22
2023,Localize Parameter,1
2023,Move And Rename Method,5
2023,Pull Up Attribute,11
2023,Move Attribute,9
2023,Move And Rename Class,2
2023,Replace Attribute With Variable,2
2023,Extract Variable,64
2023,Inline Variable,17
2023,Rename Method,53
2023,Reorder Parameter,3
2023,Change Method Access Modifier,23
2023,Replace Variable With Attribute,6
2023,Extract And Move Method,5
2023,Replace Anonymous With Lambda,15
2023,Push Down Attribute,1
2023,Remove Method Annotation,26
2023,Encapsulate Attribute,10
2023,Remove Method Modifier,2
2023,Move And Rename Attribute,2
2023,Change Variable Type,108
2023,Add Thrown Exception Type,7
2023,Parameterize Attribute,6
2023,Push Down Method,6
2023,Add Variable Modifier,14
2023,Add Parameter,83
2023,Rename Variable,95
2023,Inline Method,5
2023,Add Attribute Modifier,42
2023,Add Attribute Annotation,1
2023,Rename Attribute,21
2023,Extract Superclass,3
2023,Change Class Access Modifier,3
2023,Modify Method Annotation,2
2023,Change Parameter Type,28
2023,Remove Class Modifier,3
2023,Remove Variable Modifier,8
2023,Rename Class,2
2023,Extract Attribute,4
2023,Remove Parameter,29
2023,Add Class Annotation,3
2023,Change Attribute Access Modifier,16
2023,Parameterize Variable,9
2023,Add Class Modifier,1
2023,Move And Inline Method,3
2023,Modify Attribute Annotation,8
2023,Move Method,22
2023,Add Method Modifier,6
2023,Extract Class,2
2023,Split Parameter,1
2023,Extract Method,51
2023,Pull Up Method,3
2023,Change Return Type,33
2023,Remove Thrown Exception Type,38
2023,Change Attribute Type,18
2023,Remove Class Annotation,356
2023,Remove Variable Annotation,3
2023,Rename Parameter,35
2024,Rename Method,2
2024,Add Method Annotation,4
2024,Add Parameter,17
2024,Rename Variable,5
2024,Change Return Type,1
2024,Move Attribute,1
2024,Remove Parameter,2
2024,Remove Thrown Exception Type,1
2024,Extract Variable,3
2024,Change Variable Type,2
2024,Extract Method,4
2024,Add Thrown Exception Type,1
