time,refact,number
2013,Remove Parameter,24
2013,Merge Variable,2
2013,Change Attribute Access Modifier,12
2013,Parameterize Variable,3
2013,Modify Class Annotation,15
2013,Add Class Modifier,2
2013,Add Variable Annotation,1
2013,Split Class,4
2013,Move Method,45
2013,Add Method Modifier,4
2013,Extract Class,3
2013,Extract Method,38
2013,Pull Up Method,38
2013,Change Return Type,100
2013,Remove Thrown Exception Type,3
2013,Merge Class,2
2013,Extract Interface,2
2013,Change Attribute Type,46
2013,Rename Parameter,55
2014,Add Method Annotation,177
2014,Merge Attribute,2
2014,Localize Parameter,12
2014,Move And Rename Method,44
2014,Extract Subclass,2
2014,Remove Parameter Modifier,10
2014,Move Source Folder,5
2014,Pull Up Attribute,50
2014,Move Attribute,80
2014,Move Class,257
2014,Replace Attribute With Variable,13
2014,Move And Rename Class,37
2014,Extract Variable,75
2014,Inline Variable,40
2014,Rename Method,324
2014,Modify Parameter Annotation,3
2014,Reorder Parameter,5
2014,Split Package,3
2014,Change Method Access Modifier,164
2014,Remove Parameter Annotation,7
2014,Replace Variable With Attribute,13
2014,Extract And Move Method,12
2014,Rename Package,8
2014,Add Parameter Modifier,52
2014,Push Down Attribute,7
2014,Remove Method Annotation,141
2014,Merge Parameter,2
2014,Encapsulate Attribute,40
2014,Move And Rename Attribute,5
2014,Remove Method Modifier,13
2014,Change Variable Type,851
2014,Parameterize Attribute,2
2014,Push Down Method,17
2014,Add Variable Modifier,50
2014,Add Parameter,310
2014,Rename Variable,186
2014,Inline Method,48
2014,Add Attribute Modifier,69
2014,Merge Package,2
2014,Add Attribute Annotation,6
2014,Rename Attribute,116
2014,Extract Superclass,21
2014,Change Class Access Modifier,8
2014,Change Type Declaration Kind,2
2014,Modify Method Annotation,8
2014,Add Parameter Annotation,8
2014,Move Package,3
2014,Change Parameter Type,723
2014,Remove Class Modifier,9
2014,Rename Class,134
2014,Extract Attribute,13
2014,Remove Variable Modifier,7
2014,Remove Parameter,150
2014,Merge Variable,1
2014,Add Class Annotation,3
2014,Change Attribute Access Modifier,63
2014,Parameterize Variable,22
2014,Remove Attribute Modifier,17
2014,Modify Class Annotation,9
2014,Add Class Modifier,20
2014,Add Variable Annotation,5
2014,Move And Inline Method,25
2014,Move Method,239
2014,Add Method Modifier,39
2014,Extract Class,22
2014,Split Parameter,1
2014,Extract Method,135
2014,Pull Up Method,92
2014,Inline Attribute,1
2014,Change Return Type,452
2014,Remove Attribute Annotation,5
2014,Remove Thrown Exception Type,8
2014,Merge Class,2
2014,Extract Interface,3
2014,Change Attribute Type,276
2014,Remove Class Annotation,2
2014,Remove Variable Annotation,5
2014,Rename Parameter,197
2015,Add Method Annotation,187
2015,Localize Parameter,4
2015,Move And Rename Method,31
2015,Remove Parameter Modifier,5
2015,Extract Subclass,1
2015,Move Source Folder,5
2015,Pull Up Attribute,19
2015,Move Attribute,28
2015,Move And Rename Class,42
2015,Move Class,171
2015,Replace Attribute With Variable,29
2015,Extract Variable,74
2015,Inline Variable,27
2015,Rename Method,221
2015,Modify Parameter Annotation,1
2015,Split Package,4
2015,Reorder Parameter,3
2015,Change Method Access Modifier,95
2015,Remove Parameter Annotation,5
2015,Replace Variable With Attribute,8
2015,Extract And Move Method,32
2015,Rename Package,6
2015,Push Down Attribute,1
2015,Remove Method Annotation,88
2015,Merge Parameter,2
2015,Encapsulate Attribute,37
2015,Remove Method Modifier,3
2015,Change Variable Type,533
2015,Parameterize Attribute,4
2015,Push Down Method,7
2015,Add Variable Modifier,9
2015,Add Parameter,73
2015,Rename Variable,112
2015,Inline Method,37
2015,Add Attribute Modifier,3
2015,Merge Package,3
2015,Add Attribute Annotation,1
2015,Rename Attribute,106
2015,Extract Superclass,10
2015,Change Class Access Modifier,12
2015,Modify Method Annotation,6
2015,Add Parameter Annotation,8
2015,Move Package,14
2015,Change Parameter Type,512
2015,Remove Class Modifier,3
2015,Extract Attribute,18
2015,Rename Class,116
2015,Remove Variable Modifier,1
2015,Remove Parameter,75
2015,Add Class Annotation,1
2015,Change Attribute Access Modifier,71
2015,Parameterize Variable,5
2015,Remove Attribute Modifier,12
2015,Modify Class Annotation,22
2015,Add Class Modifier,3
2015,Add Variable Annotation,1
2015,Split Class,2
2015,Move And Inline Method,21
2015,Move Method,136
2015,Add Method Modifier,19
2015,Extract Class,6
2015,Extract Method,161
2015,Pull Up Method,37
2015,Change Return Type,260
2015,Remove Thrown Exception Type,1
2015,Merge Class,1
2015,Change Attribute Type,199
2015,Remove Variable Annotation,3
2015,Remove Class Annotation,2
2015,Rename Parameter,119
2016,Add Method Annotation,104
2016,Merge Attribute,2
2016,Localize Parameter,16
2016,Move And Rename Method,35
2016,Remove Parameter Modifier,10
2016,Collapse Hierarchy,1
2016,Move Source Folder,3
2016,Pull Up Attribute,11
2016,Move Attribute,33
2016,Move Class,888
2016,Move And Rename Class,26
2016,Replace Attribute With Variable,17
2016,Extract Variable,158
2016,Inline Variable,60
2016,Rename Method,563
2016,Reorder Parameter,4
2016,Change Method Access Modifier,197
2016,Replace Variable With Attribute,5
2016,Extract And Move Method,43
2016,Replace Anonymous With Lambda,4
2016,Rename Package,8
2016,Add Parameter Modifier,51
2016,Push Down Attribute,6
2016,Remove Method Annotation,162
2016,Merge Parameter,3
2016,Encapsulate Attribute,24
2016,Remove Method Modifier,15
2016,Change Variable Type,989
2016,Split Variable,1
2016,Add Thrown Exception Type,22
2016,Parameterize Attribute,13
2016,Push Down Method,8
2016,Add Variable Modifier,196
2016,Add Parameter,124
2016,Rename Variable,200
2016,Inline Method,94
2016,Add Attribute Modifier,3
2016,Add Attribute Annotation,10
2016,Rename Attribute,198
2016,Extract Superclass,20
2016,Change Class Access Modifier,31
2016,Change Type Declaration Kind,5
2016,Modify Method Annotation,4
2016,Move Package,4
2016,Change Parameter Type,523
2016,Remove Class Modifier,16
2016,Rename Class,192
2016,Remove Variable Modifier,5
2016,Extract Attribute,7
2016,Remove Parameter,117
2016,Change Thrown Exception Type,34
2016,Add Class Annotation,5
2016,Change Attribute Access Modifier,31
2016,Parameterize Variable,22
2016,Remove Attribute Modifier,12
2016,Modify Class Annotation,33
2016,Add Variable Annotation,7
2016,Add Class Modifier,4
2016,Split Class,2
2016,Move And Inline Method,24
2016,Modify Attribute Annotation,4
2016,Move Method,193
2016,Add Method Modifier,45
2016,Extract Class,13
2016,Extract Method,370
2016,Pull Up Method,71
2016,Change Return Type,419
2016,Remove Attribute Annotation,4
2016,Remove Thrown Exception Type,2
2016,Merge Class,3
2016,Extract Interface,6
2016,Change Attribute Type,371
2016,Remove Variable Annotation,9
2016,Remove Class Annotation,2
2016,Rename Parameter,156
2017,Add Method Annotation,11
2017,Localize Parameter,7
2017,Move And Rename Method,10
2017,Remove Parameter Modifier,5
2017,Pull Up Attribute,7
2017,Move Attribute,22
2017,Replace Attribute With Variable,7
2017,Move Class,11
2017,Move And Rename Class,50
2017,Extract Variable,26
2017,Inline Variable,9
2017,Split Attribute,1
2017,Rename Method,118
2017,Reorder Parameter,2
2017,Change Method Access Modifier,49
2017,Replace Variable With Attribute,2
2017,Extract And Move Method,5
2017,Replace Anonymous With Lambda,4
2017,Rename Package,2
2017,Remove Method Annotation,11
2017,Move And Rename Attribute,3
2017,Encapsulate Attribute,11
2017,Remove Method Modifier,1
2017,Change Variable Type,94
2017,Parameterize Attribute,6
2017,Add Variable Modifier,2
2017,Add Parameter,59
2017,Rename Variable,89
2017,Inline Method,10
2017,Add Attribute Modifier,2
2017,Rename Attribute,35
2017,Extract Superclass,2
2017,Change Class Access Modifier,1
2017,Modify Method Annotation,1
2017,Change Parameter Type,53
2017,Rename Class,34
2017,Extract Attribute,3
2017,Remove Parameter,18
2017,Change Thrown Exception Type,1
2017,Merge Variable,1
2017,Add Class Annotation,1
2017,Change Attribute Access Modifier,9
2017,Parameterize Variable,4
2017,Remove Attribute Modifier,2
2017,Modify Class Annotation,17
2017,Add Class Modifier,1
2017,Move And Inline Method,3
2017,Move Method,32
2017,Add Method Modifier,2
2017,Extract Class,6
2017,Split Parameter,2
2017,Extract Method,36
2017,Pull Up Method,29
2017,Change Return Type,24
2017,Remove Thrown Exception Type,2
2017,Extract Interface,2
2017,Change Attribute Type,53
2017,Remove Variable Annotation,1
2017,Remove Class Annotation,1
2017,Rename Parameter,29
2018,Add Method Annotation,8
2018,Modify Method Annotation,1
2018,Move And Rename Method,2
2018,Change Parameter Type,6
2018,Remove Class Modifier,4
2018,Extract Attribute,11
2018,Rename Class,3
2018,Remove Variable Modifier,1
2018,Move Attribute,1
2018,Move Class,4
2018,Remove Parameter,7
2018,Change Thrown Exception Type,1
2018,Extract Variable,13
2018,Inline Variable,3
2018,Rename Method,45
2018,Add Class Annotation,2
2018,Reorder Parameter,3
2018,Change Attribute Access Modifier,7
2018,Change Method Access Modifier,13
2018,Parameterize Variable,11
2018,Modify Class Annotation,28
2018,Add Variable Annotation,1
2018,Move Method,19
2018,Add Method Modifier,13
2018,Extract Class,1
2018,Remove Method Annotation,2
2018,Encapsulate Attribute,2
2018,Change Variable Type,10
2018,Extract Method,33
2018,Add Parameter,32
2018,Rename Variable,12
2018,Add Attribute Modifier,3
2018,Change Return Type,5
2018,Remove Thrown Exception Type,12
2018,Add Attribute Annotation,1
2018,Change Class Access Modifier,3
2018,Change Attribute Type,1
2018,Rename Parameter,3
2019,Add Method Annotation,19
2019,Modify Method Annotation,1
2019,Localize Parameter,1
2019,Move And Rename Method,2
2019,Change Parameter Type,4
2019,Remove Class Modifier,1
2019,Pull Up Attribute,4
2019,Rename Class,16
2019,Remove Variable Modifier,2
2019,Move Class,16
2019,Remove Parameter,12
2019,Extract Variable,8
2019,Inline Variable,2
2019,Rename Method,18
2019,Reorder Parameter,1
2019,Change Attribute Access Modifier,2
2019,Change Method Access Modifier,22
2019,Parameterize Variable,3
2019,Replace Variable With Attribute,2
2019,Modify Class Annotation,14
2019,Extract And Move Method,13
2019,Move And Inline Method,1
2019,Move Method,9
2019,Add Method Modifier,1
2019,Remove Method Annotation,6
2019,Encapsulate Attribute,2
2019,Remove Method Modifier,2
2019,Change Variable Type,23
2019,Replace Loop With Pipeline,1
2019,Extract Method,44
2019,Add Thrown Exception Type,1
2019,Pull Up Method,7
2019,Add Variable Modifier,1
2019,Add Parameter,21
2019,Rename Variable,15
2019,Inline Method,2
2019,Change Return Type,5
2019,Rename Attribute,1
2019,Change Class Access Modifier,2
2019,Change Attribute Type,1
2019,Rename Parameter,6
2020,Add Method Annotation,41
2020,Move And Rename Method,1
2020,Change Parameter Type,21
2020,Move Attribute,1
2020,Merge Variable,1
2020,Remove Parameter,10
2020,Extract Variable,3
2020,Rename Method,3
2020,Add Class Annotation,5
2020,Change Method Access Modifier,7
2020,Parameterize Variable,4
2020,Remove Attribute Modifier,4
2020,Modify Class Annotation,8
2020,Add Class Modifier,1
2020,Replace Anonymous With Lambda,1
2020,Move Method,2
2020,Remove Method Annotation,1
2020,Remove Method Modifier,1
2020,Change Variable Type,28
2020,Extract Method,10
2020,Pull Up Method,2
2020,Add Parameter,8
2020,Rename Variable,7
2020,Inline Method,1
2020,Change Return Type,7
2020,Rename Attribute,1
2020,Extract Superclass,1
2020,Extract Interface,1
2020,Change Attribute Type,6
2020,Rename Parameter,9
2021,Extract Variable,3
2023,Extract Variable,1
