time,refact,number
2015,Add Method Annotation,1480
2015,Merge Attribute,1
2015,Localize Parameter,4
2015,Move And Rename Method,4
2015,Extract Subclass,3
2015,Remove Parameter Modifier,3
2015,Move Source Folder,1
2015,Pull Up Attribute,5
2015,Move Attribute,12
2015,Move Class,9
2015,Replace Attribute With Variable,1
2015,Move And Rename Class,7
2015,Extract Variable,47
2015,Inline Variable,17
2015,Split Attribute,1
2015,Rename Method,173
2015,Reorder Parameter,12
2015,Change Method Access Modifier,67
2015,Replace Variable With Attribute,20
2015,Extract And Move Method,28
2015,Add Parameter Modifier,15
2015,Push Down Attribute,4
2015,Merge Parameter,3
2015,Remove Method Annotation,5
2015,Encapsulate Attribute,26
2015,Remove Method Modifier,5
2015,Move And Rename Attribute,2
2015,Change Variable Type,602
2015,Add Thrown Exception Type,74
2015,Parameterize Attribute,4
2015,Push Down Method,20
2015,Add Variable Modifier,27
2015,Add Parameter,151
2015,Rename Variable,327
2015,Inline Method,16
2015,Add Attribute Modifier,18
2015,Add Attribute Annotation,26
2015,Rename Attribute,83
2015,Extract Superclass,18
2015,Change Class Access Modifier,14
2015,Change Type Declaration Kind,2
2015,Change Parameter Type,161
2015,Remove Class Modifier,7
2015,Rename Class,60
2015,Extract Attribute,21
2015,Remove Variable Modifier,3
2015,Change Thrown Exception Type,93
2015,Merge Variable,4
2015,Remove Parameter,41
2015,Add Class Annotation,27
2015,Change Attribute Access Modifier,15
2015,Parameterize Variable,3
2015,Remove Attribute Modifier,8
2015,Add Class Modifier,4
2015,Move And Inline Method,2
2015,Move Method,59
2015,Add Method Modifier,22
2015,Extract Class,2
2015,Split Parameter,1
2015,Extract Method,79
2015,Pull Up Method,10
2015,Change Return Type,180
2015,Remove Thrown Exception Type,24
2015,Extract Interface,2
2015,Change Attribute Type,95
2015,Remove Class Annotation,1
2015,Rename Parameter,149
2016,Add Method Annotation,16
2016,Change Parameter Type,73
2016,Remove Class Modifier,1
2016,Pull Up Attribute,9
2016,Rename Class,6
2016,Move And Rename Class,1
2016,Move Class,2
2016,Remove Parameter,1
2016,Extract Variable,4
2016,Inline Variable,3
2016,Split Attribute,1
2016,Rename Method,9
2016,Add Class Annotation,5
2016,Change Method Access Modifier,5
2016,Replace Variable With Attribute,6
2016,Remove Attribute Modifier,1
2016,Add Variable Annotation,1
2016,Add Class Modifier,1
2016,Move Method,3
2016,Add Parameter Modifier,2
2016,Remove Method Annotation,27
2016,Encapsulate Attribute,3
2016,Change Variable Type,155
2016,Split Parameter,1
2016,Extract Method,12
2016,Add Thrown Exception Type,1
2016,Pull Up Method,9
2016,Add Variable Modifier,2
2016,Add Parameter,8
2016,Rename Variable,78
2016,Inline Method,1
2016,Change Return Type,13
2016,Remove Attribute Annotation,7
2016,Add Attribute Annotation,7
2016,Rename Attribute,7
2016,Change Class Access Modifier,1
2016,Change Attribute Type,26
2016,Remove Class Annotation,1
2016,Rename Parameter,13
2017,Add Method Annotation,2
2017,Change Parameter Type,16
2017,Remove Class Modifier,1
2017,Rename Class,13
2017,Move And Rename Class,2
2017,Remove Parameter,2
2017,Extract Variable,8
2017,Inline Variable,9
2017,Rename Method,25
2017,Add Class Annotation,1
2017,Change Attribute Access Modifier,6
2017,Change Method Access Modifier,2
2017,Replace Variable With Attribute,3
2017,Remove Attribute Modifier,1
2017,Extract And Move Method,3
2017,Remove Method Annotation,8
2017,Remove Method Modifier,3
2017,Encapsulate Attribute,1
2017,Change Variable Type,59
2017,Extract Method,5
2017,Add Thrown Exception Type,5
2017,Add Parameter,5
2017,Rename Variable,58
2017,Add Attribute Modifier,8
2017,Change Return Type,11
2017,Extract Superclass,1
2017,Rename Attribute,15
2017,Change Attribute Type,8
2017,Rename Parameter,25
2018,Modify Method Annotation,1
2018,Remove Class Modifier,10
2018,Change Parameter Type,6
2018,Rename Class,3
2018,Extract Attribute,1
2018,Remove Method Annotation,1
2018,Change Variable Type,16
2018,Extract Method,1
2018,Add Thrown Exception Type,1
2018,Rename Method,10
2018,Replace Attribute,1
2018,Pull Up Method,4
2018,Add Parameter,2
2018,Change Method Access Modifier,30
2018,Rename Variable,18
2018,Change Return Type,1
2018,Replace Variable With Attribute,1
2018,Rename Attribute,4
2018,Extract Superclass,1
2018,Change Class Access Modifier,1
2018,Change Attribute Type,1
2018,Rename Parameter,5
2019,Add Method Annotation,1
2019,Localize Parameter,1
2019,Move And Rename Method,2
2019,Change Parameter Type,20
2019,Remove Class Modifier,2
2019,Rename Class,12
2019,Move Class,5
2019,Remove Parameter,4
2019,Extract Variable,6
2019,Rename Method,32
2019,Add Class Annotation,3
2019,Change Method Access Modifier,9
2019,Replace Variable With Attribute,1
2019,Add Class Modifier,3
2019,Extract And Move Method,4
2019,Move And Inline Method,1
2019,Modify Attribute Annotation,1
2019,Move Method,1
2019,Add Method Modifier,11
2019,Remove Method Modifier,3
2019,Encapsulate Attribute,3
2019,Change Variable Type,33
2019,Extract Method,11
2019,Add Thrown Exception Type,1
2019,Pull Up Method,2
2019,Add Variable Modifier,2
2019,Add Parameter,15
2019,Rename Variable,44
2019,Inline Method,1
2019,Change Return Type,9
2019,Remove Thrown Exception Type,15
2019,Rename Attribute,10
2019,Extract Superclass,4
2019,Change Class Access Modifier,3
2019,Change Attribute Type,19
2019,Rename Parameter,7
2020,Add Method Annotation,890
2020,Move And Rename Method,1
2020,Change Parameter Type,13
2020,Remove Class Modifier,1
2020,Pull Up Attribute,4
2020,Rename Class,3
2020,Remove Variable Modifier,5
2020,Extract Attribute,1
2020,Move Attribute,2
2020,Move And Rename Class,2
2020,Remove Parameter,1
2020,Extract Variable,3
2020,Inline Variable,2
2020,Rename Method,3
2020,Add Class Annotation,2
2020,Change Method Access Modifier,2
2020,Replace Variable With Attribute,5
2020,Extract And Move Method,1
2020,Move Method,14
2020,Add Method Modifier,1
2020,Change Variable Type,39
2020,Extract Method,3
2020,Add Thrown Exception Type,7
2020,Pull Up Method,3
2020,Add Parameter,1
2020,Rename Variable,24
2020,Inline Method,2
2020,Change Return Type,1
2020,Extract Superclass,1
2020,Change Class Access Modifier,1
2020,Change Attribute Type,4
2020,Rename Parameter,15
2021,Change Method Access Modifier,1
2021,Rename Class,1
2021,Extract Attribute,1
2021,Add Attribute Annotation,1
2021,Change Attribute Type,1
2021,Extract And Move Method,1
2022,Add Method Annotation,1
2022,Move And Rename Method,2
2022,Change Parameter Type,2
2022,Remove Class Modifier,1
2022,Move Attribute,4
2022,Rename Class,2
2022,Move Class,1
2022,Remove Parameter,1
2022,Change Thrown Exception Type,2
2022,Rename Method,2
2022,Change Attribute Access Modifier,1
2022,Replace Variable With Attribute,1
2022,Add Class Modifier,3
2022,Move Method,4
2022,Add Method Modifier,1
2022,Remove Method Annotation,1
2022,Move And Rename Attribute,15
2022,Change Variable Type,13
2022,Extract Method,4
2022,Push Down Method,2
2022,Add Variable Modifier,2
2022,Add Parameter,15
2022,Inline Method,3
2022,Rename Variable,11
2022,Merge Class,1
2022,Rename Attribute,3
2022,Change Class Access Modifier,1
2022,Change Attribute Type,1
2022,Rename Parameter,2
2023,Add Method Annotation,1
2023,Remove Class Modifier,1
2023,Move Source Folder,19
2023,Rename Class,1
2023,Remove Method Annotation,2
2023,Encapsulate Attribute,1
2023,Extract Variable,2
2023,Change Variable Type,5
2023,Extract Method,2
2023,Add Class Annotation,21
2023,Rename Method,5
2023,Pull Up Method,4
2023,Add Parameter,2
2023,Change Method Access Modifier,5
2023,Rename Variable,4
2023,Inline Method,1
2023,Add Attribute Modifier,1
2023,Rename Attribute,5
2023,Change Class Access Modifier,3
2023,Extract Interface,2
2023,Change Attribute Type,2
2023,Rename Parameter,2
2024,Add Class Annotation,1
2024,Replace Anonymous With Lambda,1
2024,Add Method Annotation,1
2024,Remove Class Modifier,2
2024,Change Attribute Access Modifier,1
2024,Add Parameter,5
2024,Rename Variable,1
2024,Move Source Folder,1
2024,Extract Variable,1
2024,Extract Method,3
2024,Add Thrown Exception Type,1
2024,Rename Parameter,1
