element,leftTime,rightTime,leftRefactory,leftLable,rightRefactory,rightLable,leftCommitid,rightCommitid,sumLable
gateway-discovery-cm/src/main/java/org/apache/knox/gateway/topology/discovery/cm/monitor/PollingConfigurationAnalyzer.java\null,2024/1/4 15:30,2020/4/27 22:58,Extract Method,bb6719f3cad33cc89c990a2ab5bc61756c497d4f0,Extract Method,f96b62d133d300519fc45f295f5e7a2b589229490,bb6719f3cad33cc89c990a2ab5bc61756c497d4f,f96b62d133d300519fc45f295f5e7a2b58922949,bb6719f3cad33cc89c990a2ab5bc61756c497d4f0f96b62d133d300519fc45f295f5e7a2b589229490
gateway-discovery-cm/src/main/java/org/apache/knox/gateway/topology/discovery/cm/monitor/PollingConfigurationAnalyzer.java\null,2024/1/4 15:30,2020/4/21 22:14,Extract Method,bb6719f3cad33cc89c990a2ab5bc61756c497d4f0,Inline Variable,5bc3cc5c438364218566a7b66ec9830a01501b050,bb6719f3cad33cc89c990a2ab5bc61756c497d4f,5bc3cc5c438364218566a7b66ec9830a01501b05,bb6719f3cad33cc89c990a2ab5bc61756c497d4f05bc3cc5c438364218566a7b66ec9830a01501b050
"gateway-discovery-cm/src/test/java/org/apache/knox/gateway/topology/discovery/cm/monitor/PollingConfigurationAnalyzerTest.java\private buildPollingConfigAnalyzer(address String, clusterName String, serviceConfigurationModels Map<String,ServiceConfigurationModel>, listener ChangeListener) : TestablePollingConfigAnalyzer",2024/1/4 15:30,2021/3/15 7:11,Extract Method,bb6719f3cad33cc89c990a2ab5bc61756c497d4f1,Extract Method,d0d5417d22f359d5910d934c37175fa00213b6944,bb6719f3cad33cc89c990a2ab5bc61756c497d4f,d0d5417d22f359d5910d934c37175fa00213b694,bb6719f3cad33cc89c990a2ab5bc61756c497d4f1d0d5417d22f359d5910d934c37175fa00213b6944
gateway-discovery-cm/src/test/java/org/apache/knox/gateway/topology/discovery/cm/monitor/PollingConfigurationAnalyzerTest.java\null,2024/1/4 15:30,2021/3/15 7:11,Extract Method,bb6719f3cad33cc89c990a2ab5bc61756c497d4f1,Extract Method,d0d5417d22f359d5910d934c37175fa00213b6944,bb6719f3cad33cc89c990a2ab5bc61756c497d4f,d0d5417d22f359d5910d934c37175fa00213b694,bb6719f3cad33cc89c990a2ab5bc61756c497d4f1d0d5417d22f359d5910d934c37175fa00213b6944
gateway-discovery-cm/src/test/java/org/apache/knox/gateway/topology/discovery/cm/monitor/PollingConfigurationAnalyzerTest.java\null,2024/1/4 15:30,2021/3/15 7:11,Extract Method,bb6719f3cad33cc89c990a2ab5bc61756c497d4f1,Extract Method,d0d5417d22f359d5910d934c37175fa00213b6945,bb6719f3cad33cc89c990a2ab5bc61756c497d4f,d0d5417d22f359d5910d934c37175fa00213b694,bb6719f3cad33cc89c990a2ab5bc61756c497d4f1d0d5417d22f359d5910d934c37175fa00213b6945
gateway-discovery-cm/src/test/java/org/apache/knox/gateway/topology/discovery/cm/monitor/PollingConfigurationAnalyzerTest.java\null,2024/1/4 15:30,2021/3/15 7:11,Extract Method,bb6719f3cad33cc89c990a2ab5bc61756c497d4f1,Extract Method,d0d5417d22f359d5910d934c37175fa00213b6946,bb6719f3cad33cc89c990a2ab5bc61756c497d4f,d0d5417d22f359d5910d934c37175fa00213b694,bb6719f3cad33cc89c990a2ab5bc61756c497d4f1d0d5417d22f359d5910d934c37175fa00213b6946
gateway-discovery-cm/src/test/java/org/apache/knox/gateway/topology/discovery/cm/monitor/PollingConfigurationAnalyzerTest.java\null,2024/1/4 15:30,2020/5/1 5:08,Extract Method,bb6719f3cad33cc89c990a2ab5bc61756c497d4f1,Extract Method,57184ab02ffe8020f9b91f64b73d73e1d7f381318,bb6719f3cad33cc89c990a2ab5bc61756c497d4f,57184ab02ffe8020f9b91f64b73d73e1d7f38131,bb6719f3cad33cc89c990a2ab5bc61756c497d4f157184ab02ffe8020f9b91f64b73d73e1d7f381318
gateway-discovery-cm/src/test/java/org/apache/knox/gateway/topology/discovery/cm/monitor/PollingConfigurationAnalyzerTest.java\null,2024/1/4 15:30,2020/5/1 5:08,Extract Method,bb6719f3cad33cc89c990a2ab5bc61756c497d4f1,Extract Variable,57184ab02ffe8020f9b91f64b73d73e1d7f3813111,bb6719f3cad33cc89c990a2ab5bc61756c497d4f,57184ab02ffe8020f9b91f64b73d73e1d7f38131,bb6719f3cad33cc89c990a2ab5bc61756c497d4f157184ab02ffe8020f9b91f64b73d73e1d7f3813111
gateway-discovery-cm/src/test/java/org/apache/knox/gateway/topology/discovery/cm/monitor/PollingConfigurationAnalyzerTest.java\null,2024/1/4 15:30,2020/5/1 5:08,Extract Method,bb6719f3cad33cc89c990a2ab5bc61756c497d4f1,Extract Variable,57184ab02ffe8020f9b91f64b73d73e1d7f3813112,bb6719f3cad33cc89c990a2ab5bc61756c497d4f,57184ab02ffe8020f9b91f64b73d73e1d7f38131,bb6719f3cad33cc89c990a2ab5bc61756c497d4f157184ab02ffe8020f9b91f64b73d73e1d7f3813112
gateway-server/src/main/java/org/apache/knox/gateway/GatewayMessages.java\e : Exception,2024/1/2 22:27,2019/2/20 0:39,Modify Parameter Annotation,050e2ceaad399d71f00f6a8bd3c92d02f5f1dffa0,Modify Parameter Annotation,dac2f2e289ea4ca99afd37dadcfc623fdac19fb11,050e2ceaad399d71f00f6a8bd3c92d02f5f1dffa,dac2f2e289ea4ca99afd37dadcfc623fdac19fb1,050e2ceaad399d71f00f6a8bd3c92d02f5f1dffa0dac2f2e289ea4ca99afd37dadcfc623fdac19fb11
gateway-server/src/main/java/org/apache/knox/gateway/GatewayMessages.java\e : Exception,2024/1/2 22:27,2019/2/20 0:39,Modify Parameter Annotation,050e2ceaad399d71f00f6a8bd3c92d02f5f1dffa0,Modify Parameter Annotation,dac2f2e289ea4ca99afd37dadcfc623fdac19fb12,050e2ceaad399d71f00f6a8bd3c92d02f5f1dffa,dac2f2e289ea4ca99afd37dadcfc623fdac19fb1,050e2ceaad399d71f00f6a8bd3c92d02f5f1dffa0dac2f2e289ea4ca99afd37dadcfc623fdac19fb12
"gateway-server/src/main/java/org/apache/knox/gateway/GatewayMessages.java\public simpleDescriptorHandlingError(simpleDesc String, e Exception) : void",2024/1/2 22:27,2018/12/8 7:11,Modify Parameter Annotation,050e2ceaad399d71f00f6a8bd3c92d02f5f1dffa0,Remove Parameter Modifier,6736393ddb51b5eed583b437af683cdd17df5be9173,050e2ceaad399d71f00f6a8bd3c92d02f5f1dffa,6736393ddb51b5eed583b437af683cdd17df5be9,050e2ceaad399d71f00f6a8bd3c92d02f5f1dffa06736393ddb51b5eed583b437af683cdd17df5be9173
gateway-topology-hadoop-xml/src/main/java/org/apache/knox/gateway/topology/hadoop/xml/HadoopXmlResourceMonitor.java\force : boolean,2023/12/12 21:49,2023/7/24 16:41,Remove Parameter,14954a0f1614ab6c4d4120bf701b8f6f5f414a400,Change Parameter Type,8c4db7a9c46dbb9740141240c5ad943defdddc720,14954a0f1614ab6c4d4120bf701b8f6f5f414a40,8c4db7a9c46dbb9740141240c5ad943defdddc72,14954a0f1614ab6c4d4120bf701b8f6f5f414a4008c4db7a9c46dbb9740141240c5ad943defdddc720
gateway-topology-hadoop-xml/src/main/java/org/apache/knox/gateway/topology/hadoop/xml/HadoopXmlResourceMonitor.java\force : boolean,2023/12/12 21:49,2023/7/24 16:41,Remove Parameter,14954a0f1614ab6c4d4120bf701b8f6f5f414a400,Rename Parameter,8c4db7a9c46dbb9740141240c5ad943defdddc721,14954a0f1614ab6c4d4120bf701b8f6f5f414a40,8c4db7a9c46dbb9740141240c5ad943defdddc72,14954a0f1614ab6c4d4120bf701b8f6f5f414a4008c4db7a9c46dbb9740141240c5ad943defdddc721
gateway-topology-hadoop-xml/src/main/java/org/apache/knox/gateway/topology/hadoop/xml/HadoopXmlResourceMonitor.java\private monitorClouderaManagerDescriptors(force boolean) : void,2023/12/12 21:49,2023/7/24 16:41,Remove Parameter,14954a0f1614ab6c4d4120bf701b8f6f5f414a400,Change Parameter Type,8c4db7a9c46dbb9740141240c5ad943defdddc720,14954a0f1614ab6c4d4120bf701b8f6f5f414a40,8c4db7a9c46dbb9740141240c5ad943defdddc72,14954a0f1614ab6c4d4120bf701b8f6f5f414a4008c4db7a9c46dbb9740141240c5ad943defdddc720
gateway-topology-hadoop-xml/src/main/java/org/apache/knox/gateway/topology/hadoop/xml/HadoopXmlResourceMonitor.java\private monitorClouderaManagerDescriptors(force boolean) : void,2023/12/12 21:49,2023/7/24 16:41,Remove Parameter,14954a0f1614ab6c4d4120bf701b8f6f5f414a400,Rename Parameter,8c4db7a9c46dbb9740141240c5ad943defdddc721,14954a0f1614ab6c4d4120bf701b8f6f5f414a40,8c4db7a9c46dbb9740141240c5ad943defdddc72,14954a0f1614ab6c4d4120bf701b8f6f5f414a4008c4db7a9c46dbb9740141240c5ad943defdddc721
gateway-topology-hadoop-xml/src/main/java/org/apache/knox/gateway/topology/hadoop/xml/HadoopXmlResourceMonitor.java\force : boolean,2023/12/12 21:49,2023/7/24 16:41,Remove Parameter,14954a0f1614ab6c4d4120bf701b8f6f5f414a401,Change Parameter Type,8c4db7a9c46dbb9740141240c5ad943defdddc720,14954a0f1614ab6c4d4120bf701b8f6f5f414a40,8c4db7a9c46dbb9740141240c5ad943defdddc72,14954a0f1614ab6c4d4120bf701b8f6f5f414a4018c4db7a9c46dbb9740141240c5ad943defdddc720
gateway-topology-hadoop-xml/src/main/java/org/apache/knox/gateway/topology/hadoop/xml/HadoopXmlResourceMonitor.java\force : boolean,2023/12/12 21:49,2023/7/24 16:41,Remove Parameter,14954a0f1614ab6c4d4120bf701b8f6f5f414a401,Rename Parameter,8c4db7a9c46dbb9740141240c5ad943defdddc721,14954a0f1614ab6c4d4120bf701b8f6f5f414a40,8c4db7a9c46dbb9740141240c5ad943defdddc72,14954a0f1614ab6c4d4120bf701b8f6f5f414a4018c4db7a9c46dbb9740141240c5ad943defdddc721
gateway-topology-hadoop-xml/src/main/java/org/apache/knox/gateway/topology/hadoop/xml/HadoopXmlResourceParser.java\null,2023/12/12 21:49,2023/7/24 16:41,Extract Method,14954a0f1614ab6c4d4120bf701b8f6f5f414a402,Inline Method,8c4db7a9c46dbb9740141240c5ad943defdddc723,14954a0f1614ab6c4d4120bf701b8f6f5f414a40,8c4db7a9c46dbb9740141240c5ad943defdddc72,14954a0f1614ab6c4d4120bf701b8f6f5f414a4028c4db7a9c46dbb9740141240c5ad943defdddc723
gateway-topology-hadoop-xml/src/main/java/org/apache/knox/gateway/topology/hadoop/xml/HadoopXmlResourceParser.java\null,2023/12/12 21:49,2023/4/26 16:10,Extract Method,14954a0f1614ab6c4d4120bf701b8f6f5f414a402,Extract Method,b2bc33f3ba02e23066baebbdd2f6dde160ecec5d0,14954a0f1614ab6c4d4120bf701b8f6f5f414a40,b2bc33f3ba02e23066baebbdd2f6dde160ecec5d,14954a0f1614ab6c4d4120bf701b8f6f5f414a402b2bc33f3ba02e23066baebbdd2f6dde160ecec5d0
gateway-topology-hadoop-xml/src/main/java/org/apache/knox/gateway/topology/hadoop/xml/HadoopXmlResourceParser.java\null,2023/12/12 21:49,2023/4/26 16:10,Extract Method,14954a0f1614ab6c4d4120bf701b8f6f5f414a402,Extract Method,b2bc33f3ba02e23066baebbdd2f6dde160ecec5d1,14954a0f1614ab6c4d4120bf701b8f6f5f414a40,b2bc33f3ba02e23066baebbdd2f6dde160ecec5d,14954a0f1614ab6c4d4120bf701b8f6f5f414a402b2bc33f3ba02e23066baebbdd2f6dde160ecec5d1
gateway-topology-hadoop-xml/src/main/java/org/apache/knox/gateway/topology/hadoop/xml/HadoopXmlResourceParser.java\null,2023/12/12 21:49,2020/6/24 15:59,Extract Method,14954a0f1614ab6c4d4120bf701b8f6f5f414a402,Extract Method,863e7ab1e30f99036c905ca16fdd9aa31d095e5621,14954a0f1614ab6c4d4120bf701b8f6f5f414a40,863e7ab1e30f99036c905ca16fdd9aa31d095e56,14954a0f1614ab6c4d4120bf701b8f6f5f414a402863e7ab1e30f99036c905ca16fdd9aa31d095e5621
gateway-service-knoxtoken/src/main/java/org/apache/knox/gateway/service/knoxtoken/TokenResource.java\org.apache.knox.gateway.service.knoxtoken.TokenResource,2023/11/10 15:28,2019/10/25 2:08,Add Class Annotation,c4f77c9a23cbc839ca5da90b58e0c517377b71500,Add Class Annotation,db8cc2347070ce5956ad6e881224c285f825acb60,c4f77c9a23cbc839ca5da90b58e0c517377b7150,db8cc2347070ce5956ad6e881224c285f825acb6,c4f77c9a23cbc839ca5da90b58e0c517377b71500db8cc2347070ce5956ad6e881224c285f825acb60
gateway-service-knoxtoken/src/main/java/org/apache/knox/gateway/service/knoxtoken/TokenResource.java\org.apache.knox.gateway.service.knoxtoken.TokenResource,2023/11/10 15:28,2017/8/24 22:56,Add Class Annotation,c4f77c9a23cbc839ca5da90b58e0c517377b71500,Rename Package,af9b0c3d1ce18f787ccf5c5d2055c2da98e707110,c4f77c9a23cbc839ca5da90b58e0c517377b7150,af9b0c3d1ce18f787ccf5c5d2055c2da98e70711,c4f77c9a23cbc839ca5da90b58e0c517377b71500af9b0c3d1ce18f787ccf5c5d2055c2da98e707110
gateway-service-knoxtoken/src/main/java/org/apache/knox/gateway/service/knoxtoken/TokenResource.java\org.apache.knox.gateway.service.knoxtoken.TokenResource,2023/11/10 15:28,2017/8/24 22:56,Add Class Annotation,c4f77c9a23cbc839ca5da90b58e0c517377b71500,Move Class,af9b0c3d1ce18f787ccf5c5d2055c2da98e70711557,c4f77c9a23cbc839ca5da90b58e0c517377b7150,af9b0c3d1ce18f787ccf5c5d2055c2da98e70711,c4f77c9a23cbc839ca5da90b58e0c517377b71500af9b0c3d1ce18f787ccf5c5d2055c2da98e70711557
gateway-service-knoxtoken/src/main/java/org/apache/knox/gateway/service/knoxtoken/TokenResource.java\public renew(token String) : Response,2023/11/10 15:28,2021/9/15 15:32,Add Method Annotation,c4f77c9a23cbc839ca5da90b58e0c517377b715010,Add Method Annotation,eb82cd9fda9ea9ebf6a026f50d5134445debff520,c4f77c9a23cbc839ca5da90b58e0c517377b7150,eb82cd9fda9ea9ebf6a026f50d5134445debff52,c4f77c9a23cbc839ca5da90b58e0c517377b715010eb82cd9fda9ea9ebf6a026f50d5134445debff520
gateway-service-knoxtoken/src/main/java/org/apache/knox/gateway/service/knoxtoken/TokenResource.java\public renew(token String) : Response,2023/11/10 15:28,2021/9/15 15:32,Add Method Annotation,c4f77c9a23cbc839ca5da90b58e0c517377b715010,Remove Method Annotation,eb82cd9fda9ea9ebf6a026f50d5134445debff521,c4f77c9a23cbc839ca5da90b58e0c517377b7150,eb82cd9fda9ea9ebf6a026f50d5134445debff52,c4f77c9a23cbc839ca5da90b58e0c517377b715010eb82cd9fda9ea9ebf6a026f50d5134445debff521
gateway-service-knoxtoken/src/main/java/org/apache/knox/gateway/service/knoxtoken/TokenResource.java\public renew(token String) : Response,2023/11/10 15:28,2020/2/5 2:55,Add Method Annotation,c4f77c9a23cbc839ca5da90b58e0c517377b715010,Extract Variable,d2ee4dcb75ac41a0f5664bff1199e22eea72d5060,c4f77c9a23cbc839ca5da90b58e0c517377b7150,d2ee4dcb75ac41a0f5664bff1199e22eea72d506,c4f77c9a23cbc839ca5da90b58e0c517377b715010d2ee4dcb75ac41a0f5664bff1199e22eea72d5060
gateway-service-knoxtoken/src/main/java/org/apache/knox/gateway/service/knoxtoken/TokenResource.java\public renew(token String) : Response,2023/11/10 15:28,2021/9/15 15:32,Add Method Annotation,c4f77c9a23cbc839ca5da90b58e0c517377b715011,Add Method Annotation,eb82cd9fda9ea9ebf6a026f50d5134445debff520,c4f77c9a23cbc839ca5da90b58e0c517377b7150,eb82cd9fda9ea9ebf6a026f50d5134445debff52,c4f77c9a23cbc839ca5da90b58e0c517377b715011eb82cd9fda9ea9ebf6a026f50d5134445debff520
gateway-service-knoxtoken/src/main/java/org/apache/knox/gateway/service/knoxtoken/TokenResource.java\public renew(token String) : Response,2023/11/10 15:28,2021/9/15 15:32,Add Method Annotation,c4f77c9a23cbc839ca5da90b58e0c517377b715011,Remove Method Annotation,eb82cd9fda9ea9ebf6a026f50d5134445debff521,c4f77c9a23cbc839ca5da90b58e0c517377b7150,eb82cd9fda9ea9ebf6a026f50d5134445debff52,c4f77c9a23cbc839ca5da90b58e0c517377b715011eb82cd9fda9ea9ebf6a026f50d5134445debff521
gateway-service-knoxtoken/src/main/java/org/apache/knox/gateway/service/knoxtoken/TokenResource.java\public renew(token String) : Response,2023/11/10 15:28,2020/2/5 2:55,Add Method Annotation,c4f77c9a23cbc839ca5da90b58e0c517377b715011,Extract Variable,d2ee4dcb75ac41a0f5664bff1199e22eea72d5060,c4f77c9a23cbc839ca5da90b58e0c517377b7150,d2ee4dcb75ac41a0f5664bff1199e22eea72d506,c4f77c9a23cbc839ca5da90b58e0c517377b715011d2ee4dcb75ac41a0f5664bff1199e22eea72d5060
gateway-service-knoxtoken/src/main/java/org/apache/knox/gateway/service/knoxtoken/TokenResource.java\@PUT,2023/11/10 15:28,2021/9/15 15:32,Remove Method Annotation,c4f77c9a23cbc839ca5da90b58e0c517377b715012,Add Method Annotation,eb82cd9fda9ea9ebf6a026f50d5134445debff520,c4f77c9a23cbc839ca5da90b58e0c517377b7150,eb82cd9fda9ea9ebf6a026f50d5134445debff52,c4f77c9a23cbc839ca5da90b58e0c517377b715012eb82cd9fda9ea9ebf6a026f50d5134445debff520
gateway-service-knoxtoken/src/main/java/org/apache/knox/gateway/service/knoxtoken/TokenResource.java\@PUT,2023/11/10 15:28,2021/7/12 3:58,Remove Method Annotation,c4f77c9a23cbc839ca5da90b58e0c517377b715012,Add Method Annotation,a821cf3c5eb61cd71d456f3dc5fa4da6d5a04dbd6,c4f77c9a23cbc839ca5da90b58e0c517377b7150,a821cf3c5eb61cd71d456f3dc5fa4da6d5a04dbd,c4f77c9a23cbc839ca5da90b58e0c517377b715012a821cf3c5eb61cd71d456f3dc5fa4da6d5a04dbd6
gateway-service-knoxtoken/src/main/java/org/apache/knox/gateway/service/knoxtoken/TokenResource.java\@PUT,2023/11/10 15:28,2021/7/12 3:58,Remove Method Annotation,c4f77c9a23cbc839ca5da90b58e0c517377b715012,Add Method Annotation,a821cf3c5eb61cd71d456f3dc5fa4da6d5a04dbd8,c4f77c9a23cbc839ca5da90b58e0c517377b7150,a821cf3c5eb61cd71d456f3dc5fa4da6d5a04dbd,c4f77c9a23cbc839ca5da90b58e0c517377b715012a821cf3c5eb61cd71d456f3dc5fa4da6d5a04dbd8
gateway-service-knoxtoken/src/main/java/org/apache/knox/gateway/service/knoxtoken/TokenResource.java\public renew(token String) : Response,2023/11/10 15:28,2021/9/15 15:32,Remove Method Annotation,c4f77c9a23cbc839ca5da90b58e0c517377b715012,Add Method Annotation,eb82cd9fda9ea9ebf6a026f50d5134445debff520,c4f77c9a23cbc839ca5da90b58e0c517377b7150,eb82cd9fda9ea9ebf6a026f50d5134445debff52,c4f77c9a23cbc839ca5da90b58e0c517377b715012eb82cd9fda9ea9ebf6a026f50d5134445debff520
gateway-service-knoxtoken/src/main/java/org/apache/knox/gateway/service/knoxtoken/TokenResource.java\public renew(token String) : Response,2023/11/10 15:28,2021/9/15 15:32,Remove Method Annotation,c4f77c9a23cbc839ca5da90b58e0c517377b715012,Remove Method Annotation,eb82cd9fda9ea9ebf6a026f50d5134445debff521,c4f77c9a23cbc839ca5da90b58e0c517377b7150,eb82cd9fda9ea9ebf6a026f50d5134445debff52,c4f77c9a23cbc839ca5da90b58e0c517377b715012eb82cd9fda9ea9ebf6a026f50d5134445debff521
gateway-service-knoxtoken/src/main/java/org/apache/knox/gateway/service/knoxtoken/TokenResource.java\public renew(token String) : Response,2023/11/10 15:28,2020/2/5 2:55,Remove Method Annotation,c4f77c9a23cbc839ca5da90b58e0c517377b715012,Extract Variable,d2ee4dcb75ac41a0f5664bff1199e22eea72d5060,c4f77c9a23cbc839ca5da90b58e0c517377b7150,d2ee4dcb75ac41a0f5664bff1199e22eea72d506,c4f77c9a23cbc839ca5da90b58e0c517377b715012d2ee4dcb75ac41a0f5664bff1199e22eea72d5060
gateway-service-knoxtoken/src/main/java/org/apache/knox/gateway/service/knoxtoken/TokenResource.java\public revoke(token String) : Response,2023/11/10 15:28,2021/9/16 3:22,Add Method Annotation,c4f77c9a23cbc839ca5da90b58e0c517377b715013,Add Variable Modifier,2a0a41637ff79a31062065456527b2a755dcfe9d0,c4f77c9a23cbc839ca5da90b58e0c517377b7150,2a0a41637ff79a31062065456527b2a755dcfe9d,c4f77c9a23cbc839ca5da90b58e0c517377b7150132a0a41637ff79a31062065456527b2a755dcfe9d0
gateway-service-knoxtoken/src/main/java/org/apache/knox/gateway/service/knoxtoken/TokenResource.java\public revoke(token String) : Response,2023/11/10 15:28,2021/9/16 3:22,Add Method Annotation,c4f77c9a23cbc839ca5da90b58e0c517377b715013,Rename Variable,2a0a41637ff79a31062065456527b2a755dcfe9d1,c4f77c9a23cbc839ca5da90b58e0c517377b7150,2a0a41637ff79a31062065456527b2a755dcfe9d,c4f77c9a23cbc839ca5da90b58e0c517377b7150132a0a41637ff79a31062065456527b2a755dcfe9d1
gateway-service-knoxtoken/src/main/java/org/apache/knox/gateway/service/knoxtoken/TokenResource.java\public revoke(token String) : Response,2023/11/10 15:28,2021/9/15 15:32,Add Method Annotation,c4f77c9a23cbc839ca5da90b58e0c517377b715013,Add Method Annotation,eb82cd9fda9ea9ebf6a026f50d5134445debff522,c4f77c9a23cbc839ca5da90b58e0c517377b7150,eb82cd9fda9ea9ebf6a026f50d5134445debff52,c4f77c9a23cbc839ca5da90b58e0c517377b715013eb82cd9fda9ea9ebf6a026f50d5134445debff522
gateway-service-knoxtoken/src/main/java/org/apache/knox/gateway/service/knoxtoken/TokenResource.java\public revoke(token String) : Response,2023/11/10 15:28,2021/9/15 15:32,Add Method Annotation,c4f77c9a23cbc839ca5da90b58e0c517377b715013,Remove Method Annotation,eb82cd9fda9ea9ebf6a026f50d5134445debff523,c4f77c9a23cbc839ca5da90b58e0c517377b7150,eb82cd9fda9ea9ebf6a026f50d5134445debff52,c4f77c9a23cbc839ca5da90b58e0c517377b715013eb82cd9fda9ea9ebf6a026f50d5134445debff523
