time,refact,number
2016,Parameterize Variable,6
2016,Remove Attribute Modifier,4
2016,Modify Class Annotation,16
2016,Move And Inline Method,3
2016,Move Method,39
2016,Add Method Modifier,14
2016,Extract Class,3
2016,Extract Method,92
2016,Pull Up Method,20
2016,Change Return Type,95
2016,Remove Attribute Annotation,32
2016,Remove Thrown Exception Type,210
2016,Change Attribute Type,33
2016,Remove Class Annotation,4
2016,Rename Parameter,53
2017,Add Method Annotation,13
2017,Localize Parameter,5
2017,Move And Rename Method,13
2017,Remove Parameter Modifier,1
2017,Extract Subclass,1
2017,Move Attribute,18
2017,Replace Attribute With Variable,1
2017,Move Class,2
2017,Extract Variable,24
2017,Inline Variable,5
2017,Rename Method,18
2017,Modify Parameter Annotation,1
2017,Reorder Parameter,1
2017,Change Method Access Modifier,131
2017,Replace Variable With Attribute,1
2017,Extract And Move Method,17
2017,Replace Anonymous With Lambda,11
2017,Add Parameter Modifier,1
2017,Push Down Attribute,4
2017,Remove Method Annotation,10
2017,Remove Method Modifier,11
2017,Change Variable Type,150
2017,Split Variable,1
2017,Replace Loop With Pipeline,4
2017,Add Thrown Exception Type,10
2017,Parameterize Attribute,2
2017,Push Down Method,7
2017,Add Variable Modifier,1
2017,Add Parameter,50
2017,Rename Variable,70
2017,Inline Method,5
2017,Add Attribute Modifier,17
2017,Add Attribute Annotation,18
2017,Rename Attribute,7
2017,Change Class Access Modifier,8
2017,Change Type Declaration Kind,1
2017,Modify Method Annotation,8
2017,Change Parameter Type,97
2017,Remove Class Modifier,1
2017,Rename Class,7
2017,Remove Parameter,52
2017,Merge Variable,2
2017,Change Thrown Exception Type,2
2017,Add Class Annotation,8
2017,Change Attribute Access Modifier,22
2017,Parameterize Variable,10
2017,Remove Attribute Modifier,2
2017,Move And Inline Method,6
2017,Modify Attribute Annotation,1
2017,Move Method,32
2017,Add Method Modifier,16
2017,Extract Class,5
2017,Extract Method,25
2017,Inline Attribute,3
2017,Change Return Type,57
2017,Remove Attribute Annotation,3
2017,Remove Thrown Exception Type,7
2017,Extract Interface,2
2017,Change Attribute Type,19
2017,Remove Class Annotation,1
2017,Rename Parameter,54
2018,Add Class Annotation,10
2018,Add Parameter,13
2018,Change Method Access Modifier,3
2018,Rename Variable,1
2018,Remove Attribute Annotation,1
2018,Move Attribute,2
2018,Remove Parameter,1
2018,Split Parameter,1
2018,Extract Variable,6
2018,Change Variable Type,2
2018,Extract Method,3
2018,Modify Class Annotation,1
2019,Rename Method,1
2019,Change Return Type,4
2019,Add Parameter Modifier,1
2019,Change Thrown Exception Type,1
2019,Rename Attribute,5
2019,Change Variable Type,1
2019,Extract Method,2
2019,Rename Parameter,1
