time,refact,number
2006,Inline Variable,50
2006,Split Attribute,1
2006,Rename Method,365
2006,Reorder Parameter,6
2006,Split Package,1
2006,Change Method Access Modifier,316
2006,Replace Variable With Attribute,8
2006,Extract And Move Method,86
2006,Rename Package,7
2006,Add Parameter Modifier,1205
2006,Push Down Attribute,4
2006,Remove Method Annotation,52
2006,Merge Parameter,3
2006,Encapsulate Attribute,57
2006,Remove Method Modifier,193
2006,Move And Rename Attribute,5
2006,Change Variable Type,1058
2006,Split Variable,1
2006,Add Thrown Exception Type,10
2006,Parameterize Attribute,3
2006,Push Down Method,25
2006,Add Variable Modifier,227
2006,Add Parameter,901
2006,Rename Variable,184
2006,Inline Method,49
2006,Add Attribute Modifier,269
2006,Merge Package,2
2006,Add Attribute Annotation,17
2006,Rename Attribute,86
2006,Extract Superclass,27
2006,Change Class Access Modifier,60
2006,Change Type Declaration Kind,5
2006,Move Package,10
2006,Change Parameter Type,1529
2006,Remove Class Modifier,56
2006,Remove Variable Modifier,73
2006,Rename Class,97
2006,Extract Attribute,18
2006,Remove Parameter,308
2006,Merge Variable,3
2006,Add Class Annotation,16
2006,Change Attribute Access Modifier,45
2006,Parameterize Variable,30
2006,Remove Attribute Modifier,38
2006,Modify Class Annotation,4
2006,Add Class Modifier,62
2006,Split Class,1
2006,Move And Inline Method,42
2006,Modify Attribute Annotation,1
2006,Move Method,117
2006,Add Method Modifier,224
2006,Extract Class,14
2006,Extract Method,188
2006,Pull Up Method,99
2006,Inline Attribute,1
2006,Change Return Type,878
2006,Remove Attribute Annotation,1
2006,Remove Thrown Exception Type,11
2006,Merge Class,3
2006,Extract Interface,19
2006,Change Attribute Type,690
2006,Remove Class Annotation,9
2006,Rename Parameter,201
2007,Add Method Annotation,90
2007,Localize Parameter,22
2007,Move And Rename Method,26
2007,Remove Parameter Modifier,38
2007,Move Source Folder,32
2007,Pull Up Attribute,10
2007,Move Attribute,31
2007,Replace Attribute With Variable,9
2007,Move Class,1763
2007,Move And Rename Class,5
2007,Extract Variable,101
2007,Inline Variable,44
2007,Rename Method,211
2007,Reorder Parameter,2
2007,Change Method Access Modifier,120
2007,Replace Variable With Attribute,11
2007,Extract And Move Method,40
2007,Rename Package,1
2007,Add Parameter Modifier,48
2007,Push Down Attribute,3
2007,Merge Parameter,4
2007,Remove Method Annotation,11
2007,Remove Method Modifier,99
2007,Encapsulate Attribute,46
2007,Move And Rename Attribute,2
2007,Change Variable Type,146
2007,Add Thrown Exception Type,14
2007,Parameterize Attribute,2
2007,Push Down Method,3
2007,Add Variable Modifier,31
2007,Add Parameter,171
2007,Rename Variable,88
2007,Inline Method,23
2007,Add Attribute Modifier,244
2007,Add Attribute Annotation,1
2007,Rename Attribute,70
2007,Extract Superclass,14
2007,Change Class Access Modifier,29
2007,Change Type Declaration Kind,1
2007,Move Package,9
2007,Change Parameter Type,189
2007,Remove Class Modifier,15
2007,Extract Attribute,7
2007,Remove Variable Modifier,41
2007,Rename Class,30
2007,Remove Parameter,175
2007,Merge Variable,1
2007,Change Thrown Exception Type,1
2007,Add Class Annotation,6
2007,Change Attribute Access Modifier,41
2007,Parameterize Variable,12
2007,Remove Attribute Modifier,18
2007,Add Class Modifier,20
2007,Move And Inline Method,25
2007,Move Method,87
2007,Add Method Modifier,57
2007,Extract Class,3
2007,Extract Method,122
2007,Pull Up Method,52
2007,Change Return Type,120
2007,Remove Thrown Exception Type,4
2007,Merge Class,4
2007,Extract Interface,6
2007,Change Attribute Type,246
2007,Rename Parameter,57
2008,Add Method Annotation,2027
2008,Localize Parameter,4
2008,Move And Rename Method,3
2008,Remove Parameter Modifier,13
2008,Move Source Folder,13
2008,Pull Up Attribute,2
2008,Move Class,8
2008,Move And Rename Class,1
2008,Replace Attribute With Variable,2
2008,Extract Variable,37
2008,Inline Variable,9
2008,Rename Method,22
2008,Change Method Access Modifier,23
2008,Replace Variable With Attribute,2
2008,Extract And Move Method,18
2008,Add Parameter Modifier,24
2008,Remove Method Annotation,52
2008,Encapsulate Attribute,15
2008,Remove Method Modifier,16
2008,Change Variable Type,1765
2008,Push Down Method,4
2008,Add Variable Modifier,7
2008,Add Parameter,39
2008,Rename Variable,28
2008,Inline Method,3
2008,Add Attribute Modifier,130
2008,Add Attribute Annotation,9
2008,Extract Superclass,1
2008,Rename Attribute,2
2008,Change Class Access Modifier,21
2008,Change Parameter Type,2523
2008,Remove Class Modifier,15
2008,Remove Variable Modifier,18
2008,Rename Class,1
2008,Extract Attribute,1
2008,Remove Parameter,15
2008,Add Class Annotation,24
2008,Change Attribute Access Modifier,10
2008,Parameterize Variable,5
2008,Remove Attribute Modifier,7
2008,Add Variable Annotation,4
2008,Add Class Modifier,2
2008,Split Class,1
2008,Move And Inline Method,1
2008,Move Method,7
2008,Add Method Modifier,9
2008,Extract Method,51
2008,Pull Up Method,9
2008,Change Return Type,1400
2008,Remove Attribute Annotation,1
2008,Extract Interface,1
2008,Change Attribute Type,660
2008,Remove Variable Annotation,2
2008,Rename Parameter,30
2009,Add Method Annotation,345
2009,Localize Parameter,4
2009,Move And Rename Method,4
2009,Remove Parameter Modifier,39
2009,Extract Subclass,1
2009,Move Source Folder,2
2009,Pull Up Attribute,10
2009,Move Attribute,40
2009,Move Class,51
2009,Move And Rename Class,8
2009,Replace Attribute With Variable,1
2009,Extract Variable,38
2009,Inline Variable,21
2009,Split Attribute,1
2009,Rename Method,33
2009,Reorder Parameter,1
2009,Split Package,1
2009,Change Method Access Modifier,70
2009,Replace Variable With Attribute,1
2009,Extract And Move Method,11
2009,Rename Package,2
2009,Add Parameter Modifier,312
2009,Push Down Attribute,6
2009,Remove Method Annotation,64
2009,Merge Parameter,2
2009,Encapsulate Attribute,14
2009,Remove Method Modifier,16
2009,Change Variable Type,300
2009,Parameterize Attribute,1
2009,Push Down Method,28
2009,Add Variable Modifier,16
2009,Add Parameter,75
2009,Rename Variable,18
2009,Inline Method,10
2009,Add Attribute Modifier,57
2009,Merge Package,2
2009,Add Attribute Annotation,1
2009,Rename Attribute,8
2009,Extract Superclass,7
2009,Change Type Declaration Kind,3
2009,Change Class Access Modifier,6
2009,Move Package,5
2009,Change Parameter Type,349
2009,Remove Class Modifier,10
2009,Rename Class,33
2009,Remove Variable Modifier,34
2009,Extract Attribute,3
2009,Remove Parameter,38
2009,Change Thrown Exception Type,1
2009,Add Class Annotation,10
2009,Change Attribute Access Modifier,9
2009,Parameterize Variable,12
2009,Remove Attribute Modifier,21
2009,Add Class Modifier,6
2009,Split Class,1
2009,Move And Inline Method,4
2009,Move Method,120
2009,Add Method Modifier,41
2009,Extract Class,3
2009,Extract Method,64
2009,Pull Up Method,27
2009,Change Return Type,291
2009,Remove Attribute Annotation,2
2009,Merge Class,2
2009,Extract Interface,4
2009,Remove Variable Annotation,4
2009,Change Attribute Type,114
2009,Remove Class Annotation,1
2009,Rename Parameter,34
2010,Add Method Annotation,96
2010,Localize Parameter,6
2010,Move And Rename Method,21
2010,Remove Parameter Modifier,60
2010,Extract Subclass,3
2010,Move Source Folder,34
2010,Pull Up Attribute,7
2010,Move Attribute,32
2010,Move Class,200
2010,Replace Attribute With Variable,8
2010,Move And Rename Class,11
2010,Extract Variable,68
2010,Inline Variable,46
2010,Rename Method,179
2010,Change Method Access Modifier,75
2010,Replace Variable With Attribute,10
2010,Extract And Move Method,41
2010,Rename Package,7
2010,Add Parameter Modifier,982
2010,Push Down Attribute,8
2010,Remove Method Annotation,39
2010,Merge Parameter,1
2010,Encapsulate Attribute,30
2010,Remove Method Modifier,60
2010,Change Variable Type,373
2010,Add Thrown Exception Type,11
2010,Parameterize Attribute,2
2010,Push Down Method,47
2010,Add Variable Modifier,20
2010,Add Parameter,187
2010,Rename Variable,74
2010,Inline Method,18
2010,Add Attribute Modifier,41
2010,Add Attribute Annotation,2
2010,Extract Superclass,11
2010,Rename Attribute,24
2010,Change Class Access Modifier,12
2010,Change Type Declaration Kind,2
2010,Modify Method Annotation,1
2010,Move Package,2
2010,Change Parameter Type,472
2010,Remove Class Modifier,11
2010,Remove Variable Modifier,38
2010,Extract Attribute,24
2010,Rename Class,61
2010,Remove Parameter,50
2010,Change Thrown Exception Type,3
2010,Merge Variable,1
2010,Add Class Annotation,5
2010,Change Attribute Access Modifier,31
2010,Parameterize Variable,19
2010,Remove Attribute Modifier,20
2010,Add Class Modifier,17
2010,Split Class,1
2010,Move And Inline Method,17
2010,Move Method,80
2010,Add Method Modifier,62
2010,Extract Class,11
2010,Split Parameter,3
2010,Extract Method,109
2010,Pull Up Method,31
2010,Inline Attribute,1
2010,Change Return Type,324
2010,Remove Attribute Annotation,1
2010,Remove Thrown Exception Type,2
2010,Extract Interface,6
2010,Change Attribute Type,157
2010,Remove Class Annotation,3
2010,Rename Parameter,60
2011,Add Method Annotation,2844
2011,Merge Attribute,1
2011,Localize Parameter,6
2011,Move And Rename Method,18
2011,Remove Parameter Modifier,46
2011,Move Source Folder,9
2011,Pull Up Attribute,30
2011,Move Attribute,25
2011,Move Class,54
2011,Move And Rename Class,10
2011,Replace Attribute With Variable,3
2011,Extract Variable,108
2011,Inline Variable,19
2011,Split Attribute,1
2011,Rename Method,1064
2011,Change Method Access Modifier,202
2011,Remove Parameter Annotation,2
2011,Replace Variable With Attribute,5
2011,Extract And Move Method,43
2011,Rename Package,3
2011,Add Parameter Modifier,1674
2011,Remove Method Annotation,106
2011,Merge Parameter,1
2011,Remove Method Modifier,47
2011,Encapsulate Attribute,31
2011,Change Variable Type,311
2011,Add Thrown Exception Type,13
2011,Push Down Method,2
2011,Add Variable Modifier,35
2011,Add Parameter,114
2011,Inline Method,17
2011,Rename Variable,85
2011,Add Attribute Modifier,73
2011,Add Attribute Annotation,6
2011,Rename Attribute,26
2011,Extract Superclass,13
2011,Change Class Access Modifier,26
2011,Change Type Declaration Kind,1
2011,Modify Method Annotation,5
2011,Move Package,2
2011,Add Parameter Annotation,2
2011,Change Parameter Type,241
2011,Remove Class Modifier,10
2011,Remove Variable Modifier,29
2011,Rename Class,22
2011,Extract Attribute,11
2011,Remove Parameter,37
2011,Change Thrown Exception Type,2
2011,Merge Variable,1
2011,Add Class Annotation,15
2011,Change Attribute Access Modifier,43
2011,Parameterize Variable,15
2011,Remove Attribute Modifier,13
2011,Add Class Modifier,15
2011,Add Variable Annotation,16
2011,Split Class,2
2011,Move And Inline Method,13
2011,Modify Attribute Annotation,1
2011,Move Method,43
2011,Add Method Modifier,29
2011,Extract Class,4
2011,Split Parameter,1
2011,Extract Method,111
2011,Replace Attribute,2
2011,Pull Up Method,73
2011,Change Return Type,246
2011,Remove Attribute Annotation,2
2011,Remove Thrown Exception Type,62
2011,Extract Interface,11
2011,Remove Class Annotation,4
2011,Change Attribute Type,131
2011,Remove Variable Annotation,3
2011,Rename Parameter,81
2012,Add Method Annotation,1033
2012,Localize Parameter,7
2012,Move And Rename Method,8
2012,Remove Parameter Modifier,17
2012,Extract Subclass,1
2012,Move Source Folder,3
2012,Pull Up Attribute,27
2012,Move Attribute,16
2012,Move Class,132
2012,Replace Attribute With Variable,3
2012,Move And Rename Class,2
2012,Extract Variable,78
2012,Inline Variable,20
2012,Rename Method,110
2012,Split Package,1
2012,Change Method Access Modifier,88
2012,Remove Parameter Annotation,2
2012,Replace Variable With Attribute,2
2012,Extract And Move Method,4
2012,Add Parameter Modifier,28
2012,Push Down Attribute,16
2012,Remove Method Annotation,31
2012,Move And Rename Attribute,2
2012,Remove Method Modifier,48
2012,Encapsulate Attribute,11
2012,Change Variable Type,116
2012,Add Thrown Exception Type,8
2012,Push Down Method,45
2012,Add Variable Modifier,29
2012,Add Parameter,36
2012,Rename Variable,54
2012,Inline Method,15
2012,Add Attribute Modifier,42
2012,Merge Package,1
2012,Add Attribute Annotation,1
2012,Extract Superclass,6
2012,Rename Attribute,20
2012,Change Class Access Modifier,15
2012,Change Type Declaration Kind,1
2012,Modify Method Annotation,1
2012,Move Package,5
2012,Add Parameter Annotation,6
2012,Change Parameter Type,174
2012,Remove Class Modifier,10
2012,Extract Attribute,4
2012,Rename Class,14
2012,Remove Variable Modifier,9
2012,Remove Parameter,12
2012,Merge Variable,1
2012,Add Class Annotation,25
2012,Change Attribute Access Modifier,20
2012,Parameterize Variable,12
2012,Remove Attribute Modifier,1
2012,Add Class Modifier,3
2012,Split Class,1
2012,Move And Inline Method,4
2012,Move Method,19
2012,Add Method Modifier,35
2012,Extract Class,1
2012,Extract Method,61
2012,Pull Up Method,37
2012,Change Return Type,98
2012,Remove Thrown Exception Type,22
2012,Merge Class,1
2012,Extract Interface,6
2012,Change Attribute Type,66
2012,Remove Variable Annotation,1
2012,Remove Class Annotation,2
2012,Rename Parameter,50
2013,Add Method Annotation,140
2013,Localize Parameter,4
2013,Move And Rename Method,4
2013,Remove Parameter Modifier,18
2013,Pull Up Attribute,7
2013,Move Attribute,11
2013,Move And Rename Class,3
2013,Move Class,27
2013,Replace Attribute With Variable,5
2013,Extract Variable,32
2013,Inline Variable,13
2013,Rename Method,46
2013,Change Method Access Modifier,49
2013,Replace Variable With Attribute,3
2013,Extract And Move Method,4
2013,Add Parameter Modifier,39
2013,Push Down Attribute,1
2013,Remove Method Annotation,176
2013,Encapsulate Attribute,5
2013,Remove Method Modifier,21
2013,Change Variable Type,100
2013,Add Thrown Exception Type,2
2013,Push Down Method,20
2013,Add Variable Modifier,2
2013,Add Parameter,10
2013,Inline Method,4
2013,Rename Variable,27
2013,Add Attribute Modifier,9
2013,Add Attribute Annotation,5
2013,Rename Attribute,12
2013,Extract Superclass,3
2013,Change Class Access Modifier,10
2013,Remove Class Modifier,7
2013,Change Parameter Type,141
2013,Extract Attribute,3
2013,Rename Class,11
2013,Remove Parameter,9
2013,Add Class Annotation,12
2013,Change Attribute Access Modifier,16
2013,Parameterize Variable,4
2013,Remove Attribute Modifier,8
2013,Modify Class Annotation,2
2013,Add Class Modifier,5
2013,Move And Inline Method,6
2013,Move Method,33
2013,Add Method Modifier,7
2013,Extract Class,2
2013,Extract Method,45
2013,Pull Up Method,28
2013,Change Return Type,109
2013,Remove Thrown Exception Type,3
2013,Change Attribute Type,48
2013,Remove Class Annotation,5
2013,Rename Parameter,31
2014,Add Method Annotation,29
2014,Localize Parameter,1
2014,Move And Rename Method,3
2014,Remove Parameter Modifier,29
2014,Move Source Folder,6
2014,Pull Up Attribute,8
2014,Move Attribute,5
2014,Replace Attribute With Variable,3
2014,Move Class,18
2014,Move And Rename Class,1
2014,Extract Variable,58
2014,Inline Variable,7
2014,Rename Method,49
2014,Change Method Access Modifier,46
2014,Remove Parameter Annotation,2
2014,Replace Variable With Attribute,1
2014,Extract And Move Method,8
2014,Add Parameter Modifier,38
2014,Remove Method Annotation,15
2014,Remove Method Modifier,111
2014,Encapsulate Attribute,4
2014,Move And Rename Attribute,1
2014,Change Variable Type,84
2014,Add Thrown Exception Type,4
2014,Parameterize Attribute,1
2014,Push Down Method,20
2014,Add Variable Modifier,1
2014,Add Parameter,29
2014,Rename Variable,24
2014,Inline Method,4
2014,Add Attribute Modifier,35
2014,Rename Attribute,8
2014,Extract Superclass,7
2014,Change Class Access Modifier,12
2014,Change Parameter Type,148
2014,Remove Class Modifier,5
2014,Extract Attribute,3
2014,Remove Variable Modifier,2
2014,Rename Class,7
2014,Remove Parameter,16
2014,Change Thrown Exception Type,2
2014,Add Class Annotation,10
2014,Change Attribute Access Modifier,13
2014,Parameterize Variable,4
2014,Remove Attribute Modifier,11
2014,Add Class Modifier,7
2014,Move And Inline Method,1
2014,Move Method,7
2014,Add Method Modifier,8
2014,Extract Class,1
2014,Extract Method,40
2014,Pull Up Method,41
2014,Change Return Type,147
2014,Remove Thrown Exception Type,1
2014,Extract Interface,3
2014,Change Attribute Type,31
2014,Remove Class Annotation,8
2014,Rename Parameter,14
2015,Add Method Annotation,20
2015,Move And Rename Method,4
2015,Remove Parameter Modifier,2
2015,Pull Up Attribute,15
2015,Move Attribute,9
2015,Move And Rename Class,8
2015,Move Class,15
2015,Replace Attribute With Variable,21
2015,Extract Variable,41
2015,Inline Variable,9
2015,Split Attribute,1
2015,Rename Method,58
2015,Reorder Parameter,1
2015,Change Method Access Modifier,36
2015,Replace Variable With Attribute,2
2015,Extract And Move Method,3
2015,Replace Anonymous With Lambda,2
2015,Add Parameter Modifier,5
2015,Push Down Attribute,2
2015,Remove Method Annotation,22
2015,Merge Parameter,2
2015,Encapsulate Attribute,18
2015,Remove Method Modifier,9
2015,Change Variable Type,48
2015,Add Thrown Exception Type,4
2015,Push Down Method,3
2015,Add Variable Modifier,2
2015,Add Parameter,26
2015,Rename Variable,37
2015,Inline Method,7
2015,Add Attribute Modifier,33
2015,Rename Attribute,30
2015,Extract Superclass,2
2015,Change Class Access Modifier,6
2015,Move Package,2
2015,Change Parameter Type,103
2015,Remove Class Modifier,15
2015,Remove Variable Modifier,6
2015,Extract Attribute,5
2015,Rename Class,7
2015,Change Thrown Exception Type,1
2015,Remove Parameter,13
2015,Add Class Annotation,26
2015,Change Attribute Access Modifier,10
2015,Parameterize Variable,1
2015,Remove Attribute Modifier,14
2015,Modify Class Annotation,1
2015,Add Class Modifier,3
2015,Add Variable Annotation,1
2015,Move And Inline Method,2
2015,Move Method,24
2015,Add Method Modifier,12
2015,Extract Class,2
2015,Split Parameter,4
2015,Extract Method,34
2015,Pull Up Method,31
2015,Change Return Type,30
2015,Remove Thrown Exception Type,14
2015,Extract Interface,2
2015,Change Attribute Type,55
2015,Remove Variable Annotation,2
2015,Remove Class Annotation,2
2015,Rename Parameter,42
2016,Add Method Annotation,16
2016,Localize Parameter,5
2016,Move And Rename Method,2
2016,Remove Parameter Modifier,7
2016,Move Source Folder,3
2016,Move Attribute,5
2016,Move Class,22
2016,Move And Rename Class,3
2016,Replace Attribute With Variable,1
2016,Extract Variable,28
2016,Inline Variable,8
2016,Rename Method,65
2016,Reorder Parameter,1
2016,Split Package,1
2016,Change Method Access Modifier,51
2016,Replace Variable With Attribute,1
2016,Extract And Move Method,16
2016,Replace Anonymous With Lambda,83
2016,Rename Package,2
2016,Add Parameter Modifier,1
2016,Remove Method Annotation,42
2016,Remove Method Modifier,41
2016,Encapsulate Attribute,2
2016,Change Variable Type,63
2016,Add Thrown Exception Type,4
2016,Add Parameter,18
2016,Inline Method,9
2016,Rename Variable,36
2016,Add Attribute Modifier,13
2016,Add Attribute Annotation,1
2016,Rename Attribute,12
2016,Extract Superclass,1
2016,Change Class Access Modifier,18
2016,Modify Method Annotation,2
2016,Move Package,1
2016,Change Parameter Type,140
2016,Remove Class Modifier,17
2016,Rename Class,15
2016,Remove Variable Modifier,2
2016,Extract Attribute,1
2016,Remove Parameter,87
2016,Add Class Annotation,67
2016,Change Attribute Access Modifier,1
2016,Parameterize Variable,2
2016,Remove Attribute Modifier,17
2016,Add Class Modifier,3
2016,Move And Inline Method,4
2016,Move Method,27
2016,Add Method Modifier,16
2016,Extract Class,3
2016,Extract Method,42
2016,Pull Up Method,41
2016,Change Return Type,57
2016,Merge Class,1
2016,Remove Thrown Exception Type,1
2016,Change Attribute Type,14
2016,Remove Class Annotation,1
2016,Rename Parameter,25
2017,Add Method Annotation,6
2017,Move And Rename Method,14
2017,Remove Parameter Modifier,5
2017,Pull Up Attribute,1
2017,Move Attribute,4
2017,Replace Attribute With Variable,1
2017,Move And Rename Class,6
2017,Move Class,12
2017,Extract Variable,9
2017,Inline Variable,10
2017,Rename Method,45
2017,Split Package,1
2017,Change Method Access Modifier,13
2017,Extract And Move Method,7
2017,Rename Package,2
2017,Add Parameter Modifier,3
2017,Remove Method Annotation,2
2017,Remove Method Modifier,2
2017,Encapsulate Attribute,5
2017,Change Variable Type,84
2017,Add Thrown Exception Type,7
2017,Parameterize Attribute,1
2017,Add Variable Modifier,5
2017,Add Parameter,19
2017,Rename Variable,32
2017,Add Attribute Modifier,4
2017,Add Attribute Annotation,1
2017,Rename Attribute,11
2017,Extract Superclass,2
2017,Change Class Access Modifier,6
2017,Modify Method Annotation,1
2017,Move Package,2
2017,Remove Class Modifier,7
2017,Change Parameter Type,48
2017,Rename Class,14
2017,Remove Variable Modifier,4
2017,Remove Parameter,10
2017,Add Class Annotation,2
2017,Change Attribute Access Modifier,3
2017,Parameterize Variable,5
2017,Remove Attribute Modifier,2
2017,Add Class Modifier,2
2017,Split Class,1
2017,Move And Inline Method,1
2017,Move Method,27
2017,Add Method Modifier,9
2017,Extract Class,2
2017,Extract Method,28
2017,Pull Up Method,1
2017,Change Return Type,35
2017,Merge Class,1
2017,Remove Thrown Exception Type,1
2017,Change Attribute Type,17
2017,Rename Parameter,36
2018,Add Method Annotation,210
2018,Modify Method Annotation,57
2018,Localize Parameter,2
2018,Remove Parameter Modifier,2
2018,Change Parameter Type,3
2018,Remove Class Modifier,3
2018,Move Source Folder,3
2018,Pull Up Attribute,2
2018,Remove Variable Modifier,3
2018,Rename Class,2
2018,Move Attribute,9
2018,Move Class,1
2018,Remove Parameter,11
2018,Extract Variable,8
2018,Inline Variable,6
2018,Add Class Annotation,12
2018,Rename Method,15
2018,Change Attribute Access Modifier,156
2018,Change Method Access Modifier,2535
2018,Parameterize Variable,2
2018,Remove Attribute Modifier,4
2018,Add Class Modifier,4
2018,Extract And Move Method,4
2018,Replace Anonymous With Lambda,7
2018,Move And Inline Method,2
2018,Move Method,1
2018,Add Method Modifier,2
2018,Remove Method Annotation,161
2018,Remove Method Modifier,4
2018,Encapsulate Attribute,2
2018,Change Variable Type,15
2018,Extract Method,13
2018,Parameterize Attribute,2
2018,Pull Up Method,2
2018,Add Parameter,9
2018,Inline Method,8
2018,Rename Variable,8
2018,Change Return Type,21
2018,Add Attribute Modifier,1
2018,Remove Attribute Annotation,6
2018,Remove Thrown Exception Type,43
2018,Add Attribute Annotation,6
2018,Rename Attribute,2
2018,Change Class Access Modifier,510
2018,Change Attribute Type,17
2018,Remove Class Annotation,11
2018,Remove Variable Annotation,1
2018,Rename Parameter,8
2019,Add Method Annotation,42
2019,Move And Rename Method,1
2019,Remove Parameter Modifier,3
2019,Collapse Hierarchy,2
2019,Pull Up Attribute,4
2019,Move Attribute,6
2019,Move And Rename Class,7
2019,Move Class,12
2019,Extract Variable,16
2019,Inline Variable,6
2019,Rename Method,61
2019,Change Method Access Modifier,37
2019,Replace Variable With Attribute,5
2019,Extract And Move Method,1
2019,Replace Anonymous With Lambda,1
2019,Rename Package,1
2019,Add Parameter Modifier,1
2019,Remove Method Annotation,2
2019,Remove Method Modifier,1
2019,Encapsulate Attribute,1
2019,Change Variable Type,168
2019,Add Thrown Exception Type,2
2019,Push Down Method,1
2019,Add Variable Modifier,2
2019,Add Parameter,26
2019,Rename Variable,24
2019,Inline Method,11
2019,Add Attribute Modifier,3
2019,Extract Superclass,2
2019,Rename Attribute,12
2019,Change Class Access Modifier,13
2019,Move Package,1
2019,Change Parameter Type,106
2019,Remove Class Modifier,2
2019,Extract Attribute,1
2019,Rename Class,5
2019,Remove Parameter,32
2019,Add Class Annotation,11
2019,Change Attribute Access Modifier,10
2019,Parameterize Variable,1
2019,Remove Attribute Modifier,10
2019,Add Class Modifier,3
2019,Move And Inline Method,2
2019,Move Method,10
2019,Add Method Modifier,3
2019,Extract Class,1
2019,Extract Method,9
2019,Pull Up Method,5
2019,Change Return Type,192
2019,Remove Thrown Exception Type,10
2019,Extract Interface,3
2019,Change Attribute Type,52
2019,Remove Class Annotation,2
2019,Rename Parameter,19
2020,Add Method Annotation,7
2020,Localize Parameter,3
2020,Move And Rename Method,1
2020,Remove Parameter Modifier,2
2020,Extract Subclass,1
2020,Pull Up Attribute,3
2020,Move Attribute,2
2020,Move Class,7
2020,Move And Rename Class,1
2020,Extract Variable,13
2020,Inline Variable,2
2020,Rename Method,19
2020,Change Method Access Modifier,49
2020,Extract And Move Method,6
2020,Replace Anonymous With Lambda,2
2020,Add Parameter Modifier,1
2020,Push Down Attribute,14
2020,Remove Method Annotation,3
2020,Move And Rename Attribute,1
2020,Remove Method Modifier,5
2020,Encapsulate Attribute,2
2020,Change Variable Type,72
2020,Replace Loop With Pipeline,1
2020,Add Thrown Exception Type,1
2020,Add Variable Modifier,3
2020,Add Parameter,26
2020,Inline Method,3
2020,Rename Variable,30
2020,Add Attribute Modifier,56
2020,Rename Attribute,18
2020,Extract Superclass,2
2020,Change Class Access Modifier,10
2020,Remove Class Modifier,5
2020,Change Parameter Type,24
