time,refact,number
2018,Move Method,86
2018,Add Method Modifier,2
2018,Extract Class,17
2018,Extract Method,23
2018,Pull Up Method,12
2018,Change Return Type,85
2018,Remove Attribute Annotation,4
2018,Remove Thrown Exception Type,3
2018,Merge Class,2
2018,Remove Class Annotation,18
2018,Change Attribute Type,19
2018,Rename Parameter,47
2019,Add Method Annotation,70
2019,Localize Parameter,5
2019,Move And Rename Method,12
2019,Remove Parameter Modifier,1
2019,Extract Subclass,1
2019,Pull Up Attribute,9
2019,Move Attribute,14
2019,Move Class,16
2019,Move And Rename Class,9
2019,Replace Attribute With Variable,2
2019,Extract Variable,31
2019,Inline Variable,13
2019,Rename Method,52
2019,Modify Parameter Annotation,3
2019,Reorder Parameter,2
2019,Change Method Access Modifier,27
2019,Remove Parameter Annotation,6
2019,Replace Variable With Attribute,2
2019,Extract And Move Method,1
2019,Rename Package,1
2019,Push Down Attribute,5
2019,Add Parameter Modifier,3
2019,Remove Method Annotation,73
2019,Merge Parameter,1
2019,Encapsulate Attribute,11
2019,Change Variable Type,78
2019,Split Variable,1
2019,Replace Loop With Pipeline,1
2019,Add Thrown Exception Type,8
2019,Push Down Method,7
2019,Add Variable Modifier,4
2019,Add Parameter,66
2019,Rename Variable,30
2019,Inline Method,5
2019,Add Attribute Modifier,19
2019,Add Attribute Annotation,4
2019,Rename Attribute,25
2019,Extract Superclass,3
2019,Change Class Access Modifier,1
2019,Modify Method Annotation,77
2019,Move Package,4
2019,Add Parameter Annotation,3
2019,Change Parameter Type,29
2019,Extract Attribute,27
2019,Remove Variable Modifier,4
2019,Rename Class,10
2019,Remove Parameter,77
2019,Merge Variable,1
2019,Change Thrown Exception Type,10
2019,Add Class Annotation,46
2019,Replace Pipeline With Loop,2
2019,Change Attribute Access Modifier,19
2019,Parameterize Variable,9
2019,Remove Attribute Modifier,4
2019,Modify Class Annotation,17
2019,Add Class Modifier,1
2019,Split Class,1
2019,Modify Attribute Annotation,5
2019,Move Method,49
2019,Add Method Modifier,8
2019,Extract Class,3
2019,Extract Method,47
2019,Pull Up Method,17
2019,Change Return Type,52
2019,Remove Attribute Annotation,5
2019,Remove Thrown Exception Type,2
2019,Change Attribute Type,26
2019,Remove Variable Annotation,1
2019,Remove Class Annotation,13
2019,Rename Parameter,31
2020,Add Method Annotation,140
2020,Merge Attribute,4
2020,Localize Parameter,5
2020,Move And Rename Method,6
2020,Remove Parameter Modifier,1
2020,Pull Up Attribute,16
2020,Move Attribute,28
2020,Move Class,16
2020,Replace Attribute With Variable,1
2020,Move And Rename Class,3
2020,Extract Variable,28
2020,Inline Variable,6
2020,Split Attribute,7
2020,Rename Method,99
2020,Modify Parameter Annotation,7
2020,Remove Parameter Annotation,17
2020,Change Method Access Modifier,29
2020,Replace Variable With Attribute,2
2020,Extract And Move Method,10
2020,Push Down Attribute,3
2020,Remove Method Annotation,86
2020,Merge Parameter,1
2020,Encapsulate Attribute,14
2020,Remove Method Modifier,4
2020,Change Variable Type,34
2020,Replace Loop With Pipeline,1
2020,Add Thrown Exception Type,78
2020,Parameterize Attribute,15
2020,Add Variable Modifier,1
2020,Add Parameter,93
2020,Rename Variable,63
2020,Inline Method,4
2020,Add Attribute Modifier,23
2020,Add Attribute Annotation,36
2020,Rename Attribute,87
2020,Extract Superclass,2
2020,Change Class Access Modifier,5
2020,Modify Method Annotation,125
2020,Add Parameter Annotation,15
2020,Move Package,1
2020,Change Parameter Type,86
2020,Remove Class Modifier,5
2020,Extract Attribute,4
2020,Rename Class,26
2020,Remove Variable Modifier,3
2020,Remove Parameter,37
2020,Merge Variable,1
2020,Change Thrown Exception Type,7
2020,Add Class Annotation,72
2020,Replace Pipeline With Loop,2
2020,Change Attribute Access Modifier,47
2020,Parameterize Variable,3
2020,Remove Attribute Modifier,1
2020,Modify Class Annotation,30
2020,Move And Inline Method,4
2020,Modify Attribute Annotation,8
2020,Move Method,78
2020,Add Method Modifier,29
2020,Extract Class,6
2020,Split Parameter,5
2020,Extract Method,63
2020,Pull Up Method,10
2020,Remove Attribute Annotation,33
2020,Change Return Type,63
2020,Remove Thrown Exception Type,21
2020,Merge Class,1
2020,Extract Interface,3
2020,Change Attribute Type,68
2020,Remove Class Annotation,57
2020,Rename Parameter,101
2023,Modify Method Annotation,1
