time,refact,number
2012,Add Method Modifier,27
2012,Extract Class,5
2012,Split Parameter,2
2012,Extract Method,30
2012,Pull Up Method,46
2012,Change Return Type,50
2012,Remove Attribute Annotation,1
2012,Remove Thrown Exception Type,2
2012,Extract Interface,1
2012,Change Attribute Type,42
2012,Rename Parameter,25
2013,Merge Attribute,2
2013,Add Method Annotation,222
2013,Localize Parameter,81
2013,Move And Rename Method,16
2013,Extract Subclass,3
2013,Remove Parameter Modifier,9
2013,Move Source Folder,52
2013,Pull Up Attribute,37
2013,Move Attribute,65
2013,Move Class,671
2013,Move And Rename Class,17
2013,Replace Attribute With Variable,11
2013,Extract Variable,75
2013,Inline Variable,12
2013,Rename Method,115
2013,Reorder Parameter,3
2013,Split Package,1
2013,Remove Parameter Annotation,36
2013,Change Method Access Modifier,106
2013,Replace Variable With Attribute,20
2013,Extract And Move Method,25
2013,Rename Package,9
2013,Add Parameter Modifier,71
2013,Push Down Attribute,15
2013,Merge Parameter,4
2013,Remove Method Annotation,204
2013,Encapsulate Attribute,18
2013,Move And Rename Attribute,1
2013,Remove Method Modifier,109
2013,Change Variable Type,251
2013,Add Thrown Exception Type,19
2013,Parameterize Attribute,4
2013,Push Down Method,21
2013,Add Variable Modifier,56
2013,Add Parameter,185
2013,Rename Variable,134
2013,Inline Method,17
2013,Add Attribute Modifier,45
2013,Merge Package,1
2013,Add Attribute Annotation,1
2013,Rename Attribute,49
2013,Extract Superclass,4
2013,Change Type Declaration Kind,4
2013,Change Class Access Modifier,4
2013,Add Parameter Annotation,34
2013,Move Package,6
2013,Remove Class Modifier,11
2013,Change Parameter Type,279
2013,Rename Class,23
2013,Remove Variable Modifier,29
2013,Extract Attribute,16
2013,Remove Parameter,155
2013,Change Thrown Exception Type,7
2013,Merge Variable,1
2013,Add Class Annotation,6
2013,Change Attribute Access Modifier,62
2013,Parameterize Variable,17
2013,Remove Attribute Modifier,47
2013,Add Class Modifier,36
2013,Add Variable Annotation,3
2013,Move And Inline Method,38
2013,Move Method,238
2013,Add Method Modifier,22
2013,Extract Class,14
2013,Extract Method,73
2013,Pull Up Method,93
2013,Inline Attribute,1
2013,Change Return Type,180
2013,Remove Thrown Exception Type,102
2013,Extract Interface,14
2013,Change Attribute Type,155
2013,Remove Variable Annotation,5
2013,Remove Class Annotation,1
2013,Rename Parameter,111
2014,Add Method Annotation,75
2014,Merge Attribute,1
2014,Localize Parameter,5
2014,Move And Rename Method,7
2014,Remove Parameter Modifier,23
2014,Move Source Folder,1
2014,Pull Up Attribute,4
2014,Move Attribute,6
2014,Move And Rename Class,6
2014,Move Class,25
2014,Replace Attribute With Variable,4
2014,Extract Variable,70
2014,Inline Variable,35
2014,Rename Method,55
2014,Reorder Parameter,7
2014,Change Method Access Modifier,25
2014,Remove Parameter Annotation,3
2014,Replace Variable With Attribute,2
2014,Extract And Move Method,11
2014,Add Parameter Modifier,46
2014,Push Down Attribute,1
2014,Remove Method Annotation,18
2014,Merge Parameter,2
2014,Encapsulate Attribute,7
2014,Remove Method Modifier,1
2014,Change Variable Type,185
2014,Add Thrown Exception Type,5
2014,Push Down Method,1
2014,Add Variable Modifier,22
2014,Add Parameter,59
2014,Rename Variable,79
2014,Inline Method,11
2014,Add Attribute Modifier,54
2014,Add Attribute Annotation,4
2014,Rename Attribute,73
2014,Extract Superclass,6
2014,Change Type Declaration Kind,1
2014,Change Class Access Modifier,2
2014,Add Parameter Annotation,18
2014,Move Package,2
2014,Change Parameter Type,191
2014,Remove Class Modifier,6
2014,Remove Variable Modifier,39
2014,Rename Class,28
2014,Extract Attribute,3
2014,Remove Parameter,46
2014,Add Class Annotation,11
2014,Change Attribute Access Modifier,23
2014,Parameterize Variable,21
2014,Remove Attribute Modifier,17
2014,Add Class Modifier,3
2014,Add Variable Annotation,28
2014,Move And Inline Method,11
2014,Move Method,47
2014,Add Method Modifier,13
2014,Extract Class,7
2014,Split Parameter,2
2014,Extract Method,25
2014,Pull Up Method,36
2014,Change Return Type,116
2014,Remove Thrown Exception Type,5
2014,Extract Interface,1
2014,Change Attribute Type,60
2014,Remove Variable Annotation,1
2014,Remove Class Annotation,1
2014,Rename Parameter,59
2015,Add Method Annotation,239
2015,Move Package,1
2015,Move And Rename Method,1
2015,Remove Class Modifier,1
2015,Move Source Folder,1
2015,Pull Up Attribute,3
2015,Rename Class,37
2015,Remove Variable Modifier,5
2015,Extract Attribute,2
2015,Move Attribute,2
2015,Move Class,14
2015,Replace Attribute With Variable,2
2015,Remove Parameter,11
2015,Extract Variable,16
2015,Inline Variable,2
2015,Rename Method,1
2015,Add Class Annotation,2
2015,Change Attribute Access Modifier,1
2015,Remove Attribute Modifier,1
2015,Move And Inline Method,1
2015,Move Method,7
2015,Extract Class,2
2015,Remove Method Annotation,2
2015,Remove Method Modifier,7
2015,Change Variable Type,1
2015,Extract Method,3
2015,Add Thrown Exception Type,1
2015,Pull Up Method,1
2015,Add Variable Modifier,5
2015,Rename Variable,11
2015,Change Return Type,1
2015,Remove Thrown Exception Type,1
2015,Rename Attribute,5
2015,Change Attribute Type,2
2015,Rename Parameter,1
2016,Add Method Annotation,19
2016,Move And Rename Method,2
2016,Remove Parameter Modifier,1
2016,Move Source Folder,5
2016,Move Attribute,3
2016,Move Class,49
2016,Move And Rename Class,2
2016,Extract Variable,13
2016,Inline Variable,30
2016,Rename Method,10
2016,Split Package,1
2016,Change Method Access Modifier,4
2016,Remove Parameter Annotation,12
2016,Add Parameter Modifier,48
2016,Remove Method Annotation,33
2016,Encapsulate Attribute,1
2016,Change Variable Type,103
2016,Add Variable Modifier,87
2016,Add Parameter,26
2016,Rename Variable,17
2016,Inline Method,2
2016,Add Attribute Modifier,1
2016,Add Attribute Annotation,3
2016,Rename Attribute,1
2016,Change Type Declaration Kind,1
2016,Change Class Access Modifier,2
2016,Modify Method Annotation,4
2016,Add Parameter Annotation,17
2016,Change Parameter Type,58
2016,Remove Class Modifier,1
2016,Remove Variable Modifier,64
2016,Rename Class,9
2016,Remove Parameter,21
2016,Change Thrown Exception Type,59
2016,Add Class Annotation,4
2016,Change Attribute Access Modifier,1
2016,Remove Attribute Modifier,3
2016,Add Variable Annotation,9
2016,Move And Inline Method,1
2016,Move Method,41
2016,Add Method Modifier,1
2016,Extract Class,1
2016,Extract Method,1
2016,Change Return Type,46
2016,Remove Attribute Annotation,1
2016,Remove Thrown Exception Type,2
2016,Change Attribute Type,20
2016,Remove Variable Annotation,2
2016,Rename Parameter,7
2017,Add Method Annotation,3
2017,Change Parameter Type,19
2017,Move Source Folder,31
2017,Remove Variable Modifier,3
2017,Move Class,1
2017,Remove Parameter,5
2017,Extract Variable,4
2017,Inline Variable,2
2017,Rename Method,3
2017,Change Attribute Access Modifier,1
2017,Change Method Access Modifier,5
2017,Remove Attribute Modifier,3
2017,Add Variable Annotation,14
2017,Add Parameter Modifier,5
2017,Remove Method Annotation,1
2017,Encapsulate Attribute,1
2017,Change Variable Type,9
2017,Add Parameter,1
2017,Change Return Type,17
2017,Add Attribute Modifier,2
2017,Remove Thrown Exception Type,1
2017,Rename Attribute,1
2017,Change Class Access Modifier,7
2017,Change Attribute Type,20
2017,Remove Variable Annotation,1
2017,Rename Parameter,3
2018,Replace Anonymous With Lambda,2
2018,Add Method Annotation,6
2018,Localize Parameter,1
2018,Add Parameter Annotation,1
2018,Remove Parameter Modifier,2
2018,Change Parameter Type,2
2018,Extract Attribute,2
2018,Remove Variable Modifier,8
2018,Move Attribute,18
2018,Move Class,10
2018,Remove Parameter,1
2018,Change Variable Type,47
2018,Add Variable Modifier,18
2018,Change Method Access Modifier,1
2018,Add Attribute Modifier,3
2018,Change Return Type,2
2018,Change Attribute Type,12
2018,Add Variable Annotation,1
2019,Replace Anonymous With Lambda,192
2019,Move And Inline Method,1
2019,Remove Class Modifier,6
2019,Add Parameter Modifier,35
2019,Move Class,1
2019,Remove Method Annotation,2
2019,Remove Method Modifier,13
2019,Change Variable Type,4
2019,Rename Method,1
2019,Add Variable Modifier,96
2019,Add Parameter,1
2019,Rename Variable,4
2019,Change Return Type,1
2019,Add Attribute Modifier,1
2019,Remove Thrown Exception Type,1
2019,Remove Attribute Modifier,16
2020,Replace Anonymous With Lambda,2
2020,Move And Inline Method,1
2020,Change Parameter Type,10
2020,Add Parameter Modifier,11
2020,Remove Method Annotation,79
2020,Change Variable Type,19
2020,Rename Method,1
2020,Add Variable Modifier,20
2020,Change Method Access Modifier,1
2020,Change Return Type,6
2020,Remove Attribute Annotation,1
2020,Add Attribute Modifier,1
2020,Change Attribute Type,7
2020,Remove Class Annotation,18
2020,Add Variable Annotation,1
2021,Add Method Annotation,3
2021,Change Parameter Type,4
2021,Remove Variable Modifier,6
2021,Remove Parameter,1
2021,Remove Method Annotation,1
2021,Extract Variable,1
2021,Change Variable Type,7
2021,Add Parameter,2
2021,Rename Variable,1
2021,Change Method Access Modifier,17
2021,Change Return Type,3
2021,Rename Attribute,2
2021,Remove Attribute Modifier,2
2021,Remove Variable Annotation,2
2021,Change Attribute Type,4
2021,Rename Parameter,1
2023,Rename Method,4
2023,Remove Parameter Modifier,5
2023,Add Parameter,3
2023,Change Attribute Access Modifier,4
2023,Change Return Type,2
2023,Add Method Modifier,3
2023,Remove Variable Modifier,8
2023,Remove Method Annotation,17
2023,Remove Method Modifier,2
2023,Extract Variable,3
2023,Extract Method,2
2023,Extract And Move Method,1
