time,refact,number
2019,Remove Parameter Annotation,5
2019,Replace Variable With Attribute,2
2019,Extract And Move Method,3
2019,Replace Anonymous With Lambda,1
2019,Add Parameter Modifier,24
2019,Push Down Attribute,1
2019,Remove Method Annotation,142
2019,Merge Parameter,10
2019,Encapsulate Attribute,2
2019,Remove Method Modifier,8
2019,Change Variable Type,41
2019,Replace Loop With Pipeline,2
2019,Add Thrown Exception Type,5
2019,Parameterize Attribute,2
2019,Push Down Method,4
2019,Add Variable Modifier,65
2019,Add Parameter,154
2019,Rename Variable,39
2019,Inline Method,6
2019,Add Attribute Modifier,55
2019,Add Attribute Annotation,8
2019,Extract Superclass,1
2019,Rename Attribute,21
2019,Change Class Access Modifier,4
2019,Modify Method Annotation,51
2019,Add Parameter Annotation,10
2019,Change Parameter Type,53
2019,Remove Class Modifier,2
2019,Rename Class,4
2019,Extract Attribute,10
2019,Remove Variable Modifier,2
2019,Remove Parameter,30
2019,Add Class Annotation,36
2019,Change Attribute Access Modifier,10
2019,Parameterize Variable,9
2019,Remove Attribute Modifier,14
2019,Modify Class Annotation,6
2019,Add Class Modifier,2
2019,Modify Attribute Annotation,7
2019,Move Method,15
2019,Add Method Modifier,19
2019,Extract Class,2
2019,Split Parameter,1
2019,Extract Method,89
2019,Pull Up Method,3
2019,Change Return Type,32
2019,Remove Attribute Annotation,51
2019,Remove Thrown Exception Type,16
2019,Change Attribute Type,23
2019,Remove Class Annotation,21
2019,Rename Parameter,52
2020,Merge Attribute,5
2020,Add Method Annotation,30
2020,Localize Parameter,2
2020,Move And Rename Method,100
2020,Remove Parameter Modifier,3
2020,Extract Subclass,1
2020,Collapse Hierarchy,1
2020,Pull Up Attribute,31
2020,Move Attribute,301
2020,Move Class,20
2020,Move And Rename Class,20
2020,Replace Attribute With Variable,5
2020,Extract Variable,12
2020,Inline Variable,6
2020,Split Attribute,1
2020,Rename Method,106
2020,Split Package,1
2020,Reorder Parameter,5
2020,Change Method Access Modifier,94
2020,Replace Variable With Attribute,2
2020,Extract And Move Method,9
2020,Replace Anonymous With Lambda,2
2020,Add Parameter Modifier,42
2020,Push Down Attribute,2
2020,Merge Parameter,91
2020,Remove Method Annotation,18
2020,Remove Method Modifier,4
2020,Encapsulate Attribute,7
2020,Change Variable Type,29
2020,Replace Loop With Pipeline,1
2020,Parameterize Attribute,2
2020,Push Down Method,2
2020,Add Variable Modifier,42
2020,Add Parameter,98
2020,Rename Variable,32
2020,Inline Method,13
2020,Add Attribute Modifier,50
2020,Merge Package,2
2020,Add Attribute Annotation,1
2020,Extract Superclass,18
2020,Rename Attribute,50
2020,Change Class Access Modifier,5
2020,Modify Method Annotation,18
2020,Add Parameter Annotation,1
2020,Move Package,2
2020,Change Parameter Type,76
2020,Remove Class Modifier,3
2020,Extract Attribute,2
2020,Rename Class,3
2020,Remove Variable Modifier,1
2020,Remove Parameter,175
2020,Merge Variable,1
2020,Add Class Annotation,11
2020,Change Attribute Access Modifier,30
2020,Parameterize Variable,7
2020,Remove Attribute Modifier,48
2020,Modify Class Annotation,3
2020,Add Class Modifier,5
2020,Split Class,1
2020,Move And Inline Method,1
2020,Move Method,42
2020,Add Method Modifier,3
2020,Extract Class,81
2020,Split Parameter,4
2020,Extract Method,54
2020,Pull Up Method,34
2020,Change Return Type,61
2020,Remove Attribute Annotation,1
2020,Remove Thrown Exception Type,2
2020,Merge Class,3
2020,Extract Interface,5
2020,Remove Class Annotation,18
2020,Change Attribute Type,65
2020,Remove Variable Annotation,3
2020,Rename Parameter,55
2021,Add Method Annotation,141
2021,Localize Parameter,1
2021,Move And Rename Method,5
2021,Remove Parameter Modifier,11
2021,Pull Up Attribute,15
2021,Move Attribute,17
2021,Replace Attribute With Variable,1
2021,Move And Rename Class,2
2021,Move Class,2
2021,Extract Variable,47
2021,Split Attribute,2
2021,Inline Variable,3
2021,Rename Method,77
2021,Reorder Parameter,1
2021,Change Method Access Modifier,174
2021,Replace Variable With Attribute,3
2021,Extract And Move Method,7
2021,Add Parameter Modifier,30
2021,Merge Parameter,1
2021,Remove Method Annotation,79
2021,Encapsulate Attribute,1
2021,Remove Method Modifier,1
2021,Change Variable Type,8
2021,Add Thrown Exception Type,6
2021,Parameterize Attribute,2
2021,Add Variable Modifier,23
2021,Add Parameter,75
2021,Rename Variable,6
2021,Inline Method,2
2021,Add Attribute Modifier,3
2021,Add Attribute Annotation,1
2021,Rename Attribute,5
2021,Extract Superclass,4
2021,Change Class Access Modifier,5
2021,Modify Method Annotation,60
2021,Change Parameter Type,15
2021,Remove Class Modifier,2
2021,Rename Class,3
2021,Extract Attribute,1
2021,Remove Parameter,33
2021,Add Class Annotation,18
2021,Change Attribute Access Modifier,19
2021,Parameterize Variable,4
2021,Remove Attribute Modifier,1
2021,Modify Class Annotation,7
2021,Add Class Modifier,2
2021,Split Class,1
2021,Modify Attribute Annotation,5
2021,Move Method,36
2021,Add Method Modifier,4
2021,Extract Class,1
2021,Split Parameter,2
2021,Extract Method,40
2021,Pull Up Method,21
2021,Change Return Type,17
2021,Remove Attribute Annotation,2
2021,Remove Thrown Exception Type,3
2021,Extract Interface,1
2021,Change Attribute Type,4
2021,Remove Class Annotation,16
2021,Rename Parameter,22
2022,Add Method Annotation,15
2022,Move And Rename Method,2
2022,Pull Up Attribute,7
2022,Move Attribute,3
2022,Move Class,2
2022,Replace Attribute With Variable,1
2022,Extract Variable,18
2022,Inline Variable,29
2022,Modify Parameter Annotation,3
2022,Rename Method,24
2022,Change Method Access Modifier,475
2022,Replace Variable With Attribute,3
2022,Extract And Move Method,10
2022,Add Parameter Modifier,43
2022,Remove Method Annotation,6
2022,Remove Method Modifier,3
2022,Move And Rename Attribute,7
2022,Change Variable Type,25
2022,Add Variable Modifier,59
2022,Add Parameter,14
2022,Rename Variable,36
2022,Inline Method,2
2022,Add Attribute Modifier,6
2022,Add Attribute Annotation,1
2022,Extract Superclass,1
2022,Rename Attribute,4
2022,Change Class Access Modifier,19
2022,Modify Method Annotation,83
2022,Add Parameter Annotation,10
2022,Change Parameter Type,20
2022,Rename Class,2
2022,Remove Variable Modifier,1
2022,Extract Attribute,3
2022,Remove Parameter,35
2022,Add Class Annotation,2
2022,Change Attribute Access Modifier,13
2022,Parameterize Variable,3
2022,Remove Attribute Modifier,1
2022,Modify Class Annotation,6
2022,Add Class Modifier,1
2022,Move And Inline Method,1
2022,Modify Attribute Annotation,2
2022,Move Method,15
2022,Add Method Modifier,3
2022,Extract Class,1
2022,Extract Method,46
2022,Pull Up Method,6
2022,Change Return Type,46
2022,Remove Attribute Annotation,1
2022,Remove Thrown Exception Type,19
2022,Remove Class Annotation,1
2022,Change Attribute Type,5
2022,Remove Variable Annotation,1
2022,Rename Parameter,29
2023,Add Method Annotation,311
2023,Move And Rename Method,8
2023,Remove Parameter Modifier,2
2023,Pull Up Attribute,17
2023,Move Attribute,9
2023,Move And Rename Class,1
2023,Move Class,11
2023,Extract Variable,9
2023,Inline Variable,28
2023,Split Attribute,1
2023,Rename Method,40
2023,Modify Parameter Annotation,8
2023,Change Method Access Modifier,11
2023,Extract And Move Method,3
2023,Add Parameter Modifier,45
2023,Remove Method Annotation,11
2023,Remove Method Modifier,2
2023,Encapsulate Attribute,1
2023,Change Variable Type,15
2023,Add Variable Modifier,56
2023,Add Parameter,49
2023,Rename Variable,14
2023,Add Attribute Modifier,25
2023,Add Attribute Annotation,206
2023,Extract Superclass,3
2023,Rename Attribute,6
2023,Change Class Access Modifier,6
2023,Modify Method Annotation,180
2023,Move Package,1
2023,Change Parameter Type,8
2023,Extract Attribute,1
2023,Rename Class,1
2023,Remove Variable Modifier,11
2023,Remove Parameter,15
2023,Add Class Annotation,33
2023,Change Attribute Access Modifier,2
2023,Parameterize Variable,6
2023,Modify Class Annotation,8
2023,Add Class Modifier,5
2023,Move And Inline Method,1
2023,Modify Attribute Annotation,20
2023,Move Method,19
2023,Add Method Modifier,11
2023,Extract Class,2
2023,Split Parameter,2
2023,Extract Method,20
2023,Pull Up Method,34
2023,Change Return Type,6
2023,Remove Attribute Annotation,6
2023,Remove Thrown Exception Type,3
2023,Extract Interface,1
2023,Remove Class Annotation,26
2023,Change Attribute Type,2
2023,Rename Parameter,22
2024,Add Method Annotation,5
2024,Remove Parameter Modifier,13
2024,Move Source Folder,1
2024,Move Attribute,2
2024,Move Class,35
2024,Extract Variable,12
2024,Split Attribute,2
2024,Inline Variable,4
2024,Rename Method,19
2024,Change Method Access Modifier,10
2024,Remove Parameter Annotation,12
2024,Replace Variable With Attribute,1
2024,Rename Package,1
2024,Remove Method Annotation,5
2024,Merge Parameter,2
2024,Remove Method Modifier,1
2024,Change Variable Type,10
2024,Add Thrown Exception Type,3
2024,Add Variable Modifier,11
2024,Add Parameter,24
2024,Rename Variable,9
2024,Inline Method,1
2024,Add Attribute Modifier,5
2024,Add Attribute Annotation,110
2024,Rename Attribute,6
2024,Extract Superclass,1
2024,Change Class Access Modifier,2
2024,Modify Method Annotation,334
2024,Add Parameter Annotation,106
2024,Change Parameter Type,31
2024,Rename Class,3
2024,Extract Attribute,1
2024,Remove Variable Modifier,1
2024,Remove Parameter,13
2024,Add Class Annotation,579
2024,Change Attribute Access Modifier,1
2024,Parameterize Variable,2
2024,Modify Class Annotation,48
2024,Modify Attribute Annotation,185
2024,Move Method,7
2024,Add Method Modifier,1
2024,Extract Class,1
2024,Split Parameter,2
2024,Extract Method,13
2024,Pull Up Method,1
2024,Change Return Type,6
2024,Remove Attribute Annotation,1
2024,Remove Thrown Exception Type,6
2024,Remove Class Annotation,4
2024,Change Attribute Type,12
2024,Rename Parameter,15
