time,refact,number
2023,Remove Attribute Modifier,9
2023,Move And Inline Method,5
2023,Modify Attribute Annotation,1
2023,Move Method,47
2023,Add Method Modifier,4
2023,Extract Class,14
2023,Split Parameter,2
2023,Extract Method,14
2023,Change Return Type,65
2023,Remove Thrown Exception Type,11
2023,Extract Interface,2
2023,Change Attribute Type,68
2023,Remove Class Annotation,17
2023,Rename Parameter,171
2024,Remove Parameter Modifier,2
2024,Change Parameter Type,9
2024,Extract Attribute,1
2024,Remove Parameter,6
2024,Change Variable Type,1
2024,Extract Method,4
2024,Rename Method,4
2024,Reorder Parameter,1
2024,Add Parameter,15
2024,Inline Method,1
2024,Rename Variable,1
2024,Change Return Type,1
2024,Change Attribute Type,1
2024,Rename Parameter,3
