time,refact,number
2019,Pull Up Method,13
2019,Change Return Type,157
2019,Remove Attribute Annotation,5
2019,Remove Thrown Exception Type,14
2019,Extract Interface,2
2019,Change Attribute Type,86
2019,Remove Variable Annotation,1
2019,Remove Class Annotation,1
2019,Rename Parameter,45
2020,Add Method Annotation,25
2020,Localize Parameter,1
2020,Move And Rename Method,1
2020,Remove Parameter Modifier,3
2020,Move Source Folder,2
2020,Pull Up Attribute,6
2020,Move Attribute,14
2020,Move Class,81
2020,Move And Rename Class,3
2020,Extract Variable,70
2020,Inline Variable,3
2020,Rename Method,65
2020,Split Package,1
2020,Remove Parameter Annotation,12
2020,Change Method Access Modifier,28
2020,Replace Variable With Attribute,1
2020,Extract And Move Method,3
2020,Replace Anonymous With Lambda,2
2020,Add Parameter Modifier,6
2020,Remove Method Annotation,4
2020,Encapsulate Attribute,5
2020,Remove Method Modifier,4
2020,Change Variable Type,178
2020,Add Thrown Exception Type,72
2020,Push Down Method,32
2020,Add Variable Modifier,8
2020,Add Parameter,27
2020,Rename Variable,31
2020,Add Attribute Modifier,6
2020,Merge Package,2
2020,Add Attribute Annotation,8
2020,Extract Superclass,3
2020,Rename Attribute,4
2020,Change Class Access Modifier,6
2020,Modify Method Annotation,19
2020,Add Parameter Annotation,1
2020,Move Package,5
2020,Change Parameter Type,28
2020,Remove Class Modifier,3
2020,Rename Class,3
2020,Remove Variable Modifier,1
2020,Remove Parameter,18
2020,Change Thrown Exception Type,22
2020,Add Class Annotation,19
2020,Change Attribute Access Modifier,30
2020,Remove Attribute Modifier,2
2020,Modify Class Annotation,1
2020,Split Class,1
2020,Move And Inline Method,5
2020,Move Method,26
2020,Add Method Modifier,7
2020,Extract Class,1
2020,Extract Method,18
2020,Pull Up Method,26
2020,Change Return Type,242
2020,Remove Attribute Annotation,1
2020,Remove Thrown Exception Type,10
2020,Extract Interface,11
2020,Change Attribute Type,11
2020,Remove Class Annotation,5
2020,Rename Parameter,16
2021,Add Method Annotation,47
2021,Localize Parameter,3
2021,Move And Rename Method,3
2021,Remove Parameter Modifier,1
2021,Pull Up Attribute,6
2021,Move Attribute,41
2021,Move Class,196
2021,Move And Rename Class,1
2021,Extract Variable,20
2021,Inline Variable,5
2021,Split Attribute,1
2021,Modify Parameter Annotation,16
2021,Rename Method,26
2021,Change Method Access Modifier,18
2021,Remove Parameter Annotation,1
2021,Replace Variable With Attribute,2
2021,Extract And Move Method,7
2021,Replace Anonymous With Lambda,1
2021,Rename Package,2
2021,Add Parameter Modifier,11
2021,Remove Method Annotation,30
2021,Remove Method Modifier,2
2021,Change Variable Type,44
2021,Replace Loop With Pipeline,6
2021,Add Thrown Exception Type,18
2021,Parameterize Attribute,2
2021,Add Variable Modifier,7
2021,Add Parameter,20
2021,Rename Variable,25
2021,Inline Method,1
2021,Add Attribute Modifier,26
2021,Add Attribute Annotation,8
2021,Rename Attribute,10
2021,Extract Superclass,2
2021,Modify Method Annotation,104
2021,Move Package,12
2021,Add Parameter Annotation,1
2021,Change Parameter Type,23
2021,Remove Variable Modifier,2
2021,Extract Attribute,1
2021,Rename Class,1
2021,Remove Parameter,9
2021,Add Class Annotation,22
2021,Replace Pipeline With Loop,2
2021,Change Attribute Access Modifier,13
2021,Parameterize Variable,2
2021,Remove Attribute Modifier,9
2021,Modify Class Annotation,6
2021,Add Variable Annotation,2
2021,Move And Inline Method,1
2021,Move Method,8
2021,Add Method Modifier,1
2021,Extract Class,26
2021,Split Parameter,1
2021,Extract Method,16
2021,Pull Up Method,17
2021,Remove Attribute Annotation,49
2021,Change Return Type,20
2021,Remove Thrown Exception Type,12
2021,Extract Interface,1
2021,Change Attribute Type,10
2021,Remove Class Annotation,3
2021,Rename Parameter,43
2022,Add Method Annotation,4
2022,Modify Method Annotation,1
2022,Change Parameter Type,4
2022,Move Source Folder,2
2022,Pull Up Attribute,1
2022,Rename Class,2
2022,Move Class,56
2022,Remove Parameter,3
2022,Add Class Annotation,4
2022,Rename Method,12
2022,Reorder Parameter,2
2022,Change Attribute Access Modifier,1
2022,Parameterize Variable,1
2022,Modify Class Annotation,1
2022,Rename Package,1
2022,Remove Method Annotation,4
2022,Change Variable Type,24
2022,Add Thrown Exception Type,1
2022,Extract Method,1
2022,Pull Up Method,3
2022,Add Parameter,3
2022,Rename Variable,1
2022,Add Attribute Modifier,2
2022,Change Return Type,8
2022,Remove Attribute Annotation,2
2022,Add Attribute Annotation,1
2022,Rename Attribute,4
2022,Extract Superclass,3
2022,Extract Interface,2
2022,Change Attribute Type,10
2022,Remove Class Annotation,1
2022,Rename Parameter,1
2005,Move And Rename Method,1
2005,Change Parameter Type,3
2005,Pull Up Attribute,5
2005,Rename Class,9
2005,Extract Attribute,4
2005,Move Attribute,8
2005,Change Thrown Exception Type,12
2005,Remove Parameter,2
2005,Extract Variable,4
2005,Inline Variable,3
2005,Rename Method,13
2005,Change Attribute Access Modifier,43
2005,Change Method Access Modifier,31
2005,Parameterize Variable,1
2005,Remove Attribute Modifier,16
2005,Add Class Modifier,3
2005,Extract And Move Method,8
2005,Move Method,2
2005,Add Method Modifier,3
2005,Extract Class,1
2005,Encapsulate Attribute,6
2005,Change Variable Type,13
2005,Add Thrown Exception Type,60
2005,Extract Method,12
2005,Parameterize Attribute,1
2005,Pull Up Method,7
2005,Add Parameter,14
2005,Inline Method,6
2005,Rename Variable,14
2005,Change Return Type,14
2005,Remove Thrown Exception Type,3
2005,Rename Attribute,1
2005,Extract Superclass,2
2005,Change Attribute Type,3
2005,Rename Parameter,10
2006,Localize Parameter,11
2006,Move And Rename Method,6
2006,Extract Subclass,1
2006,Collapse Hierarchy,2
2006,Move Source Folder,11
2006,Pull Up Attribute,56
2006,Move Attribute,49
2006,Move Class,270
2006,Move And Rename Class,4
2006,Replace Attribute With Variable,5
2006,Extract Variable,42
2006,Split Attribute,1
2006,Inline Variable,4
2006,Rename Method,77
2006,Reorder Parameter,7
2006,Change Method Access Modifier,53
2006,Replace Variable With Attribute,2
2006,Extract And Move Method,11
2006,Rename Package,3
2006,Push Down Attribute,2
2006,Add Parameter Modifier,1
2006,Merge Parameter,1
2006,Remove Method Modifier,10
2006,Move And Rename Attribute,5
2006,Encapsulate Attribute,16
2006,Change Variable Type,167
2006,Add Thrown Exception Type,179
2006,Parameterize Attribute,3
2006,Push Down Method,18
2006,Add Parameter,98
2006,Rename Variable,73
2006,Inline Method,31
2006,Add Attribute Modifier,66
2006,Merge Package,1
2006,Rename Attribute,43
2006,Extract Superclass,6
2006,Change Type Declaration Kind,4
2006,Change Class Access Modifier,3
2006,Change Parameter Type,74
2006,Remove Class Modifier,3
2006,Rename Class,19
2006,Extract Attribute,7
2006,Remove Variable Modifier,1
2006,Remove Parameter,48
2006,Change Thrown Exception Type,30
2006,Change Attribute Access Modifier,77
2006,Parameterize Variable,12
2006,Remove Attribute Modifier,101
2006,Add Class Modifier,6
2006,Move And Inline Method,2
2006,Move Method,60
2006,Add Method Modifier,7
2006,Extract Class,6
2006,Extract Method,161
2006,Pull Up Method,56
2006,Change Return Type,65
2006,Remove Thrown Exception Type,71
2006,Merge Class,1
2006,Extract Interface,2
2006,Change Attribute Type,50
2006,Rename Parameter,20
2007,Add Method Annotation,8
2007,Merge Attribute,2
2007,Localize Parameter,5
2007,Move And Rename Method,29
2007,Extract Subclass,1
2007,Remove Parameter Modifier,1
2007,Move Source Folder,16
2007,Pull Up Attribute,15
2007,Move Attribute,41
2007,Replace Attribute With Variable,5
2007,Move Class,80
2007,Move And Rename Class,19
2007,Extract Variable,42
2007,Inline Variable,25
2007,Rename Method,156
2007,Reorder Parameter,1
2007,Split Package,1
2007,Change Method Access Modifier,56
2007,Replace Variable With Attribute,24
2007,Extract And Move Method,28
2007,Rename Package,6
2007,Push Down Attribute,2
2007,Add Parameter Modifier,2
2007,Remove Method Modifier,20
2007,Encapsulate Attribute,22
2007,Move And Rename Attribute,6
2007,Change Variable Type,395
2007,Add Thrown Exception Type,64
2007,Parameterize Attribute,3
2007,Push Down Method,12
2007,Add Parameter,126
2007,Rename Variable,91
2007,Inline Method,13
2007,Add Attribute Modifier,12
2007,Add Attribute Annotation,2
2007,Rename Attribute,67
2007,Extract Superclass,16
2007,Change Class Access Modifier,2
2007,Change Type Declaration Kind,1
2007,Move Package,15
2007,Change Parameter Type,203
2007,Remove Class Modifier,3
2007,Rename Class,33
2007,Extract Attribute,26
2007,Remove Variable Modifier,3
2007,Remove Parameter,110
2007,Change Thrown Exception Type,86
2007,Change Attribute Access Modifier,39
2007,Parameterize Variable,37
2007,Remove Attribute Modifier,9
2007,Add Class Modifier,11
2007,Split Class,1
2007,Move And Inline Method,7
2007,Move Method,102
2007,Add Method Modifier,21
2007,Extract Class,15
2007,Split Parameter,2
2007,Extract Method,121
2007,Pull Up Method,25
2007,Change Return Type,208
2007,Remove Thrown Exception Type,97
2007,Extract Interface,5
2007,Change Attribute Type,166
2007,Rename Parameter,64
2008,Add Method Annotation,33
2008,Merge Attribute,3
2008,Localize Parameter,1
2008,Move And Rename Method,1
2008,Move Source Folder,6
2008,Pull Up Attribute,8
2008,Move Attribute,10
2008,Move Class,46
2008,Replace Attribute With Variable,1
2008,Move And Rename Class,1
2008,Extract Variable,30
2008,Inline Variable,4
2008,Split Attribute,1
2008,Rename Method,30
2008,Reorder Parameter,2
2008,Change Method Access Modifier,13
2008,Replace Variable With Attribute,3
2008,Extract And Move Method,4
2008,Merge Parameter,6
2008,Remove Method Annotation,2
2008,Encapsulate Attribute,14
2008,Remove Method Modifier,2
2008,Change Variable Type,45
2008,Add Thrown Exception Type,22
2008,Parameterize Attribute,1
2008,Push Down Method,1
2008,Add Variable Modifier,4
2008,Add Parameter,81
2008,Rename Variable,24
2008,Inline Method,5
2008,Add Attribute Modifier,18
2008,Rename Attribute,16
2008,Extract Superclass,2
2008,Move Package,3
2008,Change Parameter Type,25
2008,Rename Class,2
2008,Extract Attribute,33
2008,Remove Variable Modifier,8
2008,Change Thrown Exception Type,11
2008,Remove Parameter,23
2008,Change Attribute Access Modifier,8
2008,Parameterize Variable,11
2008,Remove Attribute Modifier,4
2008,Move And Inline Method,2
2008,Move Method,8
2008,Add Method Modifier,8
2008,Extract Class,2
2008,Split Parameter,1
2008,Extract Method,27
2008,Pull Up Method,9
2008,Change Return Type,16
2008,Remove Thrown Exception Type,12
2008,Extract Interface,1
2008,Change Attribute Type,17
2008,Rename Parameter,19
2009,Add Method Annotation,115
2009,Merge Attribute,1
2009,Localize Parameter,7
2009,Move And Rename Method,6
2009,Remove Parameter Modifier,1
2009,Move Source Folder,1
2009,Pull Up Attribute,52
2009,Move Attribute,16
2009,Replace Attribute With Variable,9
2009,Move Class,32
2009,Move And Rename Class,2
2009,Extract Variable,26
2009,Inline Variable,15
2009,Split Attribute,2
2009,Rename Method,47
2009,Split Package,3
2009,Reorder Parameter,1
2009,Change Method Access Modifier,22
2009,Replace Variable With Attribute,1
2009,Extract And Move Method,39
2009,Add Parameter Modifier,35
2009,Remove Method Annotation,7
2009,Encapsulate Attribute,22
2009,Remove Method Modifier,2
2009,Change Variable Type,342
2009,Add Thrown Exception Type,31
2009,Add Variable Modifier,14
2009,Add Parameter,80
2009,Rename Variable,39
2009,Inline Method,10
2009,Add Attribute Modifier,4
2009,Merge Package,3
2009,Add Attribute Annotation,1
2009,Rename Attribute,25
2009,Extract Superclass,3
2009,Change Class Access Modifier,2
2009,Modify Method Annotation,8
2009,Move Package,3
2009,Change Parameter Type,136
2009,Extract Attribute,14
2009,Rename Class,7
2009,Remove Variable Modifier,3
2009,Remove Parameter,62
2009,Merge Variable,1
2009,Change Thrown Exception Type,18
2009,Add Class Annotation,3
2009,Change Attribute Access Modifier,69
2009,Parameterize Variable,8
2009,Remove Attribute Modifier,3
2009,Modify Class Annotation,6
2009,Add Class Modifier,4
2009,Add Variable Annotation,1
2009,Move And Inline Method,11
2009,Modify Attribute Annotation,1
2009,Move Method,7
2009,Add Method Modifier,2
2009,Extract Class,5
2009,Split Parameter,3
2009,Extract Method,40
2009,Pull Up Method,32
2009,Change Return Type,165
2009,Remove Attribute Annotation,1
2009,Remove Thrown Exception Type,85
2009,Extract Interface,1
2009,Change Attribute Type,101
2009,Remove Class Annotation,1
2009,Rename Parameter,53
2010,Merge Attribute,1
2010,Add Method Annotation,6
2010,Localize Parameter,2
2010,Move And Rename Method,2
2010,Pull Up Attribute,13
2010,Move Attribute,16
2010,Move Class,5
2010,Extract Variable,32
2010,Inline Variable,15
2010,Rename Method,68
2010,Reorder Parameter,1
2010,Change Method Access Modifier,5
2010,Extract And Move Method,10
2010,Merge Parameter,2
2010,Remove Method Annotation,34
2010,Encapsulate Attribute,9
2010,Change Variable Type,36
2010,Add Thrown Exception Type,186
2010,Parameterize Attribute,2
2010,Add Parameter,106
2010,Rename Variable,29
2010,Inline Method,5
2010,Add Attribute Modifier,3
2010,Rename Attribute,6
2010,Extract Superclass,2
2010,Change Class Access Modifier,1
2010,Modify Method Annotation,22
2010,Move Package,1
2010,Change Parameter Type,2
2010,Remove Class Modifier,1
2010,Rename Class,2
2010,Extract Attribute,4
2010,Change Thrown Exception Type,34
2010,Remove Parameter,5
2010,Add Class Annotation,2
2010,Change Attribute Access Modifier,4
2010,Parameterize Variable,3
2010,Remove Attribute Modifier,2
2010,Modify Class Annotation,2
2010,Add Class Modifier,2
2010,Move And Inline Method,3
2010,Move Method,25
2010,Add Method Modifier,6
2010,Extract Class,2
2010,Extract Method,38
2010,Pull Up Method,46
2010,Change Return Type,3
2010,Remove Thrown Exception Type,6
2010,Change Attribute Type,6
2010,Rename Parameter,18
2011,Add Method Annotation,964
2011,Localize Parameter,1
2011,Move Source Folder,8
2011,Pull Up Attribute,58
2011,Move Attribute,4
2011,Move Class,402
2011,Move And Rename Class,3
2011,Replace Attribute With Variable,2
2011,Extract Variable,27
2011,Inline Variable,6
2011,Split Attribute,1
2011,Rename Method,26
2011,Change Method Access Modifier,75
2011,Remove Parameter Annotation,5
2011,Replace Variable With Attribute,9
2011,Extract And Move Method,3
2011,Rename Package,3
2011,Push Down Attribute,5
2011,Remove Method Annotation,41
2011,Encapsulate Attribute,71
2011,Change Variable Type,265
2011,Add Thrown Exception Type,95
2011,Push Down Method,9
2011,Add Parameter,93
2011,Rename Variable,19
2011,Inline Method,8
2011,Add Attribute Annotation,231
2011,Extract Superclass,7
2011,Rename Attribute,16
2011,Change Class Access Modifier,1
2011,Modify Method Annotation,83
2011,Add Parameter Annotation,13
2011,Move Package,2
2011,Remove Class Modifier,1
2011,Change Parameter Type,128
2011,Rename Class,4
2011,Remove Variable Modifier,1
2011,Extract Attribute,1
2011,Remove Parameter,9
2011,Change Thrown Exception Type,105
2011,Add Class Annotation,278
2011,Change Attribute Access Modifier,37
2011,Parameterize Variable,2
2011,Remove Attribute Modifier,14
2011,Modify Class Annotation,14
2011,Move And Inline Method,1
2011,Move Method,22
2011,Extract Class,2
2011,Extract Method,33
2011,Pull Up Method,62
2011,Change Return Type,69
2011,Remove Attribute Annotation,16
2011,Remove Thrown Exception Type,18
2011,Change Attribute Type,59
2011,Remove Class Annotation,4
2011,Rename Parameter,30
2012,Add Method Annotation,391
2012,Localize Parameter,3
2012,Extract Subclass,1
2012,Move Source Folder,7
2012,Pull Up Attribute,6
2012,Move Attribute,3
2012,Move Class,24
2012,Move And Rename Class,1
2012,Extract Variable,28
2012,Inline Variable,3
2012,Split Attribute,1
2012,Modify Parameter Annotation,1
2012,Rename Method,52
2012,Change Method Access Modifier,48
2012,Remove Parameter Annotation,15
2012,Replace Variable With Attribute,1
2012,Extract And Move Method,4
2012,Add Parameter Modifier,1
2012,Remove Method Annotation,30
2012,Merge Parameter,2
2012,Encapsulate Attribute,3
2012,Remove Method Modifier,1
2012,Change Variable Type,130
2012,Add Thrown Exception Type,59
2012,Parameterize Attribute,1
2012,Push Down Method,5
2012,Add Parameter,46
2012,Rename Variable,27
2012,Add Attribute Modifier,1
2012,Add Attribute Annotation,3
2012,Rename Attribute,16
2012,Change Class Access Modifier,1
2012,Modify Method Annotation,124
2012,Add Parameter Annotation,8
2012,Move Package,1
2012,Change Parameter Type,56
2012,Rename Class,21
2012,Extract Attribute,5
2012,Remove Variable Modifier,1
2012,Change Thrown Exception Type,28
2012,Remove Parameter,11
2012,Add Class Annotation,49
2012,Change Attribute Access Modifier,19
2012,Parameterize Variable,5
2012,Remove Attribute Modifier,6
2012,Modify Class Annotation,76
2012,Add Class Modifier,5
2012,Move And Inline Method,1
2012,Modify Attribute Annotation,2
2012,Move Method,10
2012,Extract Class,1
2012,Split Parameter,5
2012,Extract Method,26
2012,Pull Up Method,23
2012,Change Return Type,45
2012,Remove Thrown Exception Type,16
2012,Extract Interface,1
2012,Change Attribute Type,26
2012,Remove Class Annotation,17
2012,Rename Parameter,29
2013,Merge Attribute,1
2013,Add Method Annotation,1
2013,Modify Method Annotation,2
2013,Remove Parameter Modifier,4
2013,Remove Class Modifier,2
2013,Change Parameter Type,29
2013,Rename Class,4
2013,Move Attribute,6
2013,Move Class,10
2013,Replace Attribute With Variable,1
2013,Change Thrown Exception Type,12
2013,Remove Parameter,3
2013,Extract Variable,32
2013,Inline Variable,1
2013,Rename Method,14
2013,Add Class Annotation,8
2013,Change Attribute Access Modifier,2
2013,Change Method Access Modifier,3
2013,Parameterize Variable,1
2013,Replace Variable With Attribute,1
2013,Remove Attribute Modifier,17
2013,Modify Class Annotation,2
2013,Extract And Move Method,7
2013,Modify Attribute Annotation,31
2013,Move Method,10
2013,Add Method Modifier,1
2013,Merge Parameter,2
2013,Remove Method Annotation,20
2013,Encapsulate Attribute,7
2013,Remove Method Modifier,1
2013,Change Variable Type,29
2013,Extract Method,7
2013,Add Thrown Exception Type,22
2013,Pull Up Method,1
2013,Add Parameter,13
2013,Rename Variable,13
2013,Inline Method,3
2013,Add Attribute Modifier,2
2013,Change Return Type,23
2013,Remove Attribute Annotation,1
2013,Remove Thrown Exception Type,5
2013,Add Attribute Annotation,30
2013,Rename Attribute,5
2013,Change Attribute Type,20
2013,Remove Class Annotation,5
2013,Rename Parameter,7
2014,Add Method Annotation,1842
2014,Move And Rename Method,43
2014,Move Source Folder,1
2014,Pull Up Attribute,1
2014,Move Class,4
2014,Extract Variable,28
2014,Split Attribute,1
2014,Inline Variable,2
2014,Rename Method,16
2014,Change Method Access Modifier,7
2014,Remove Parameter Annotation,2
2014,Replace Variable With Attribute,11
2014,Extract And Move Method,6
2014,Remove Method Annotation,22
2014,Merge Parameter,1
2014,Remove Method Modifier,4
2014,Encapsulate Attribute,1
2014,Change Variable Type,47
2014,Add Thrown Exception Type,69
2014,Add Parameter,196
2014,Rename Variable,13
2014,Inline Method,4
2014,Add Attribute Modifier,11
2014,Add Attribute Annotation,8
2014,Rename Attribute,9
2014,Change Class Access Modifier,1
2014,Add Parameter Annotation,2
2014,Change Parameter Type,6
2014,Rename Class,3
2014,Extract Attribute,2
2014,Remove Variable Modifier,1
2014,Remove Parameter,90
2014,Change Thrown Exception Type,4
2014,Add Class Annotation,1
2014,Change Attribute Access Modifier,10
2014,Parameterize Variable,1
2014,Modify Class Annotation,20
2014,Add Class Modifier,1
2014,Add Variable Annotation,2
2014,Move And Inline Method,3
2014,Modify Attribute Annotation,29
2014,Move Method,4
2014,Add Method Modifier,1
2014,Extract Method,5
2014,Pull Up Method,1
2014,Change Return Type,31
2014,Remove Attribute Annotation,73
2014,Remove Thrown Exception Type,13
2014,Change Attribute Type,10
2014,Remove Variable Annotation,2
2014,Remove Class Annotation,6
2014,Rename Parameter,19
2015,Modify Method Annotation,21
2015,Modify Attribute Annotation,1
2015,Change Parameter Type,2
2015,Move Method,2
2015,Add Parameter Modifier,1
2015,Move Class,1
2015,Extract Variable,2
2015,Change Variable Type,10
2015,Add Thrown Exception Type,23
2015,Rename Variable,1
2015,Remove Attribute Annotation,1
2015,Add Attribute Annotation,1
2015,Change Attribute Type,3
2015,Rename Parameter,1
