time,refact,number
2015,Remove Thrown Exception Type,1
2015,Remove Class Annotation,10
2015,Change Attribute Type,2
2015,Rename Parameter,3
2016,Add Method Annotation,3
2016,Modify Method Annotation,11
2016,Localize Parameter,2
2016,Move And Rename Method,4
2016,Change Parameter Type,4
2016,Pull Up Attribute,1
2016,Extract Attribute,1
2016,Move Class,28
2016,Move And Rename Class,4
2016,Replace Attribute With Variable,1
2016,Remove Parameter,7
2016,Extract Variable,4
2016,Inline Variable,3
2016,Add Class Annotation,3
2016,Change Attribute Access Modifier,3
2016,Change Method Access Modifier,12
2016,Parameterize Variable,2
2016,Move Method,24
2016,Add Parameter Modifier,1
2016,Extract Class,2
2016,Remove Method Annotation,2
2016,Encapsulate Attribute,1
2016,Remove Method Modifier,1
2016,Move And Rename Attribute,1
2016,Change Variable Type,15
2016,Extract Method,8
2016,Pull Up Method,20
2016,Add Variable Modifier,2
2016,Add Parameter,7
2016,Rename Variable,7
2016,Inline Method,2
2016,Change Return Type,2
2016,Remove Thrown Exception Type,1
2016,Extract Superclass,2
2016,Change Class Access Modifier,2
2016,Remove Class Annotation,2
2016,Change Attribute Type,2
2016,Rename Parameter,3
2017,Add Method Annotation,84
2017,Move And Rename Method,12
2017,Remove Parameter Modifier,3
2017,Extract Subclass,1
2017,Collapse Hierarchy,2
2017,Move Source Folder,4
2017,Pull Up Attribute,5
2017,Move Attribute,10
2017,Move And Rename Class,47
2017,Move Class,1217
2017,Extract Variable,14
2017,Inline Variable,7
2017,Rename Method,75
2017,Split Package,3
2017,Change Method Access Modifier,44
2017,Replace Variable With Attribute,5
2017,Extract And Move Method,2
2017,Rename Package,10
2017,Add Parameter Modifier,1
2017,Push Down Attribute,4
2017,Remove Method Annotation,67
2017,Encapsulate Attribute,8
2017,Remove Method Modifier,11
2017,Change Variable Type,321
2017,Replace Loop With Pipeline,1
2017,Add Thrown Exception Type,5
2017,Parameterize Attribute,1
2017,Push Down Method,28
2017,Add Variable Modifier,1
2017,Add Parameter,57
2017,Rename Variable,27
2017,Inline Method,4
2017,Rename Attribute,12
2017,Extract Superclass,21
2017,Change Class Access Modifier,9
2017,Change Type Declaration Kind,4
2017,Modify Method Annotation,5
2017,Move Package,10
2017,Change Parameter Type,69
2017,Remove Class Modifier,12
2017,Rename Class,41
2017,Remove Variable Modifier,3
2017,Extract Attribute,3
2017,Remove Parameter,21
2017,Add Class Annotation,19
2017,Change Attribute Access Modifier,34
2017,Parameterize Variable,1
2017,Remove Attribute Modifier,3
2017,Modify Class Annotation,11
2017,Add Class Modifier,7
2017,Split Class,1
2017,Move And Inline Method,7
2017,Move Method,110
2017,Add Method Modifier,1
2017,Extract Class,9
2017,Extract Method,35
2017,Replace Attribute,2
2017,Pull Up Method,62
2017,Inline Attribute,4
2017,Change Return Type,287
2017,Remove Attribute Annotation,5
2017,Merge Class,3
2017,Remove Thrown Exception Type,3
2017,Extract Interface,6
2017,Change Attribute Type,80
2017,Remove Class Annotation,20
2017,Rename Parameter,46
2018,Add Method Annotation,2
2018,Move And Rename Method,1
2018,Move Package,1
2018,Add Method Modifier,3
2018,Pull Up Attribute,6
2018,Push Down Attribute,2
2018,Move Class,3
2018,Remove Parameter,1
2018,Remove Method Annotation,3
2018,Encapsulate Attribute,1
2018,Extract Variable,3
2018,Change Variable Type,1
2018,Extract Method,6
2018,Inline Variable,2
2018,Rename Method,4
2018,Add Class Annotation,4
2018,Pull Up Method,3
2018,Change Attribute Access Modifier,11
2018,Add Parameter,5
2018,Change Method Access Modifier,7
2018,Change Return Type,1
2018,Extract And Move Method,1
2019,Add Method Annotation,1
2019,Modify Method Annotation,20
2019,Move And Rename Method,2
2019,Rename Class,1
2019,Encapsulate Attribute,1
2019,Extract Method,8
2019,Rename Method,3
2019,Pull Up Method,21
2019,Change Return Type,1
2019,Extract Superclass,1
2019,Extract Interface,1
2019,Remove Class Annotation,2
2019,Rename Parameter,1
2020,Modify Method Annotation,1
2020,Change Parameter Type,1
2020,Add Parameter,1
2020,Change Return Type,1
2020,Encapsulate Attribute,1
2020,Rename Attribute,1
2020,Change Variable Type,2
2020,Inline Variable,1
2020,Add Thrown Exception Type,1
2020,Extract Method,1
2020,Rename Parameter,1
2021,Add Method Annotation,6
2021,Move And Rename Method,2
2021,Move Method,8
2021,Add Method Modifier,2
2021,Rename Class,1
2021,Remove Parameter,4
2021,Remove Method Annotation,2
2021,Extract Variable,3
2021,Change Variable Type,1
2021,Extract Method,10
2021,Add Thrown Exception Type,1
2021,Rename Method,5
2021,Add Parameter,3
2021,Change Method Access Modifier,3
2021,Add Attribute Modifier,1
2021,Rename Attribute,1
2021,Change Attribute Type,1
2021,Remove Class Annotation,2
2021,Rename Parameter,11
2021,Extract And Move Method,1
2022,Add Class Annotation,2
2022,Rename Method,1
2022,Add Method Annotation,1
2022,Remove Method Modifier,1
2022,Extract Variable,1
2022,Remove Attribute Modifier,1
2023,Rename Variable,1
2023,Rename Class,1
2023,Change Variable Type,1
